180 320 0.0 0.0 0.1
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
1 0.0642 0.9979
1 0.0625 0.9980
1 0.0593 0.9982
1 0.0560 0.9984
1 0.0527 0.9986
1 0.0495 0.9988
1 0.0462 0.9989
1 0.0429 0.9991
1 0.0396 0.9992
1 0.0364 0.9993
1 0.0331 0.9995
1 0.0298 0.9996
1 0.0265 0.9996
1 0.0233 0.9997
1 0.0200 0.9998
1 0.0167 0.9999
1 0.0135 0.9999
1 0.0104 0.9999
1 0.0077 1.0000
1 0.0002 1.0000
1 -0.0073 1.0000
1 -0.0098 1.0000
1 -0.0126 0.9999
1 -0.0152 0.9999
1 -0.0082 1.0000
1 0.0082 1.0000
1 0.0152 0.9999
1 0.0126 0.9999
1 0.0098 1.0000
1 0.0073 1.0000
1 -0.0002 1.0000
1 -0.0077 1.0000
1 -0.0104 0.9999
1 -0.0135 0.9999
1 -0.0167 0.9999
1 -0.0200 0.9998
1 -0.0233 0.9997
1 -0.0265 0.9996
1 -0.0298 0.9996
1 -0.0331 0.9995
1 -0.0364 0.9993
1 -0.0396 0.9992
1 -0.0429 0.9991
1 -0.0462 0.9989
1 -0.0495 0.9988
1 -0.0527 0.9986
1 -0.0560 0.9984
1 -0.0593 0.9982
1 -0.0625 0.9980
1 -0.0642 0.9979
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
1 0.0644 0.9979
1 0.0627 0.9980
1 0.0595 0.9982
1 0.0562 0.9984
1 0.0529 0.9986
1 0.0496 0.9988
1 0.0463 0.9989
1 0.0431 0.9991
1 0.0398 0.9992
1 0.0365 0.9993
1 0.0332 0.9994
1 0.0299 0.9996
1 0.0266 0.9996
1 0.0233 0.9997
1 0.0200 0.9998
1 0.0168 0.9999
1 0.0135 0.9999
1 0.0104 0.9999
1 0.0078 1.0000
1 0.0002 1.0000
1 -0.0073 1.0000
1 -0.0098 1.0000
1 -0.0127 0.9999
1 -0.0153 0.9999
1 -0.0082 1.0000
1 0.0082 1.0000
1 0.0153 0.9999
1 0.0127 0.9999
1 0.0098 1.0000
1 0.0073 1.0000
1 -0.0002 1.0000
1 -0.0078 1.0000
1 -0.0104 0.9999
1 -0.0135 0.9999
1 -0.0168 0.9999
1 -0.0200 0.9998
1 -0.0233 0.9997
1 -0.0266 0.9996
1 -0.0299 0.9996
1 -0.0332 0.9994
1 -0.0365 0.9993
1 -0.0398 0.9992
1 -0.0431 0.9991
1 -0.0463 0.9989
1 -0.0496 0.9988
1 -0.0529 0.9986
1 -0.0562 0.9984
1 -0.0595 0.9982
1 -0.0627 0.9980
1 -0.0644 0.9979
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
1 0.0646 0.9979
1 0.0629 0.9980
1 0.0597 0.9982
1 0.0564 0.9984
1 0.0531 0.9986
1 0.0498 0.9988
1 0.0465 0.9989
1 0.0432 0.9991
1 0.0399 0.9992
1 0.0366 0.9993
1 0.0333 0.9994
1 0.0300 0.9995
1 0.0267 0.9996
1 0.0234 0.9997
1 0.0201 0.9998
1 0.0168 0.9999
1 0.0136 0.9999
1 0.0105 0.9999
1 0.0078 1.0000
1 0.0002 1.0000
1 -0.0073 1.0000
1 -0.0099 1.0000
1 -0.0127 0.9999
1 -0.0153 0.9999
1 -0.0082 1.0000
1 0.0082 1.0000
1 0.0153 0.9999
1 0.0127 0.9999
1 0.0099 1.0000
1 0.0073 1.0000
1 -0.0002 1.0000
1 -0.0078 1.0000
1 -0.0105 0.9999
1 -0.0136 0.9999
1 -0.0168 0.9999
1 -0.0201 0.9998
1 -0.0234 0.9997
1 -0.0267 0.9996
1 -0.0300 0.9995
1 -0.0333 0.9994
1 -0.0366 0.9993
1 -0.0399 0.9992
1 -0.0432 0.9991
1 -0.0465 0.9989
1 -0.0498 0.9988
1 -0.0531 0.9986
1 -0.0564 0.9984
1 -0.0597 0.9982
1 -0.0629 0.9980
1 -0.0646 0.9979
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
0 0.0000 0.0000
1 0.0648 0.9979
1 0.0631 0.9980
1 0.0599 0.9982
1 0.0566 0.9984
1 0.0532 0.9986
1 0.0499 0.9988
1 0.0466 0.9989
1 0.0433 0.9991
1 0.0400 0.9992
1 0.0367 0.9993
1 0.0334 0.9994
1 0.0301 0.9995
1 0.0268 0.9996
1 0.0235 0.9997
1 0.0202 0.9998
