x,y,rho,contact,casualty,pressure
2.62,0.12,0.3918,0.0096,0.00000,0.40709
2.88,0.12,0.6203,0.0299,0.00000,0.67807
3.12,0.12,0.6812,0.0586,0.00000,0.77905
3.38,0.12,0.6599,0.0733,0.00000,0.73007
3.62,0.12,0.7210,0.0748,0.00000,0.74772
3.88,0.12,0.7674,0.0753,0.00000,0.76739
4.12,0.12,0.7546,0.0894,0.00000,0.73459
4.38,0.12,0.7673,0.1013,0.00000,0.74970
4.62,0.12,0.8153,0.0873,0.00000,0.79319
4.88,0.12,0.8616,0.0824,0.00000,0.79793
5.12,0.12,0.8956,0.1025,0.00000,0.78920
5.38,0.12,0.9282,0.1214,0.00000,0.80126
5.62,0.12,0.9705,0.1460,0.00000,0.85203
5.88,0.12,0.9971,0.1777,0.00000,0.91068
6.12,0.12,1.0258,0.1752,0.00000,0.94492
6.38,0.12,1.0540,0.2096,0.00000,0.97243
6.62,0.12,1.0659,0.3762,0.00000,1.01278
6.88,0.12,1.0927,1.8027,0.00000,1.11129
7.12,0.12,0.9402,7.6279,0.00000,1.06396
7.38,0.12,0.5835,16.6225,0.00000,0.72433
2.62,0.38,0.7274,0.0216,0.00000,0.73483
2.88,0.38,1.2152,0.0590,0.00000,1.28498
3.12,0.38,1.4105,0.1109,0.00000,1.54583
3.38,0.38,1.3351,0.1409,0.00000,1.42622
3.62,0.38,1.3668,0.1473,0.00000,1.39373
3.88,0.38,1.4371,0.1492,0.00000,1.43038
4.12,0.38,1.4122,0.1584,0.00000,1.37405
4.38,0.38,1.3992,0.1643,0.00000,1.36370
4.62,0.38,1.4390,0.1631,0.00000,1.41221
4.88,0.38,1.4717,0.1754,0.00000,1.40055
5.12,0.38,1.4730,0.2086,0.00000,1.35273
5.38,0.38,1.4777,0.2337,0.00000,1.34943
5.62,0.38,1.5126,0.2645,0.00000,1.43082
5.88,0.38,1.5254,0.3087,0.00000,1.51773
6.12,0.38,1.5356,0.3296,0.00000,1.55890
6.38,0.38,1.5380,0.4320,0.00000,1.59576
6.62,0.38,1.5297,0.6996,0.00000,1.64784
