x,y,rho,contact,casualty,pressure
2.62,0.12,0.3497,0.0000,0.00000,0.29489
2.88,0.12,0.6987,0.0000,0.00000,0.49123
3.12,0.12,1.0098,0.0000,0.00000,0.54884
3.38,0.12,1.0465,0.0000,0.00000,0.46806
3.62,0.12,0.9694,0.0000,0.00000,0.45560
3.88,0.12,1.0027,0.0004,0.00000,0.50863
4.12,0.12,1.0465,0.0016,0.00000,0.51524
4.38,0.12,1.0153,0.0026,0.00000,0.49592
4.62,0.12,0.9901,0.0016,0.00000,0.50179
4.88,0.12,1.0011,0.0004,0.00000,0.51257
5.12,0.12,1.0068,0.0001,0.00000,0.51019
5.38,0.12,0.9950,0.0001,0.00000,0.50474
5.62,0.12,1.0031,0.0002,0.00000,0.51698
5.88,0.12,1.0176,0.0007,0.00000,0.53627
6.12,0.12,1.0607,0.0010,0.00000,0.58288
6.38,0.12,1.0828,0.0014,0.00000,0.61863
6.62,0.12,1.0612,0.0243,0.00000,0.62392
6.88,0.12,1.1052,0.2906,0.00000,0.69869
7.12,0.12,0.9785,1.3691,0.00000,0.67786
7.38,0.12,0.6029,3.0317,0.00000,0.44216
2.62,0.38,0.5648,0.0000,0.00000,0.46700
2.88,0.38,1.0792,0.0000,0.00000,0.78253
3.12,0.38,1.4713,0.0000,0.00000,0.86672
3.38,0.38,1.4461,0.0000,0.00000,0.70151
3.62,0.38,1.3049,0.0001,0.00000,0.64572
3.88,0.38,1.3495,0.0009,0.00000,0.72211
4.12,0.38,1.4199,0.0028,0.00000,0.74279
4.38,0.38,1.3864,0.0039,0.00000,0.71374
4.62,0.38,1.3607,0.0023,0.00000,0.71417
4.88,0.38,1.3831,0.0006,0.00000,0.72419
5.12,0.38,1.3929,0.0003,0.00000,0.71905
5.38,0.38,1.3787,0.0004,0.00000,0.71317
5.62,0.38,1.3759,0.0006,0.00000,0.72833
5.88,0.38,1.3738,0.0013,0.00000,0.74980
6.12,0.38,1.4257,0.0016,0.00000,0.80419
6.38,0.38,1.4292,0.0019,0.00000,0.82656
6.62,0.38,1.3876,0.0331,0.00000,0.80812
6.88,0.38,1.5125,0.3961,0.00000,0.93199
7.12,0.38,1.3904,1.8660,0.00000,0.94661
7.38,0.38,0.8678,4.1319,0.00000,0.63255
2.62,0.62,0.5559,0.0000,0.00000,0.41531
2.88,0.62,1.0998,0.0000,0.00000,0.74702
3.12,0.62,1.5343,0.0000,0.00000,0.88830
3.38,0.62,1.4916,0.0000,0.00000,0.71507
3.62,0.62,1.3144,0.0005,0.00000,0.60845
3.88,0.62,1.3607,0.0023,0.00000,0.67631
4.12,0.62,1.4507,0.0046,0.00000,0.70991
4.38,0.62,1.4289,0.0042,0.00000,0.67611
4.62,0.62,1.4072,0.0020,0.00000,0.66541
4.88,0.62,1.4335,0.0009,0.00000,0.67622
5.12,0.62,1.4436,0.0007,0.00000,0.67716
5.38,0.62,1.4352,0.0009,0.00000,0.67781
5.62,0.62,1.4240,0.0016,0.00000,0.68794
5.88,0.62,1.4075,0.0025,0.00000,0.69984
6.12,0.62,1.4662,0.0020,0.00000,0.75086
6.38,0.62,1.4500,0.0014,0.00000,0.75956
6.62,0.62,1.3940,0.0199,0.00000,0.71804
6.88,0.62,1.5646,0.2377,0.00000,0.83578
7.12,0.62,1.4491,1.1200,0.00000,0.86515
7.38,0.62,0.8962,2.4800,0.00000,0.58184
2.62,0.88,0.3235,0.0000,0.00000,0.20867
2.88,0.88,0.7269,0.0000,0.00000,0.43982
3.12,0.88,1.1274,0.0000,0.00000,0.60910
3.38,0.88,1.1479,0.0001,0.00000,0.52492
3.62,0.88,1.0119,0.0007,0.00000,0.42138
3.88,0.88,1.0436,0.0034,0.00000,0.45130
4.12,0.88,1.1289,0.0058,0.00000,0.48032
4.38,0.88,1.1314,0.0039,0.00000,0.45284
4.62,0.88,1.1168,0.0015,0.00000,0.43708
4.88,0.88,1.1332,0.0010,0.00000,0.44753
5.12,0.88,1.1457,0.0007,0.00000,0.45917
5.38,0.88,1.1552,0.0009,0.00000,0.47291
5.62,0.88,1.1467,0.0022,0.00000,0.47929
5.88,0.88,1.1266,0.0033,0.00000,0.47774
6.12,0.88,1.1820,0.0021,0.00000,0.51358
6.38,0.88,1.1650,0.0007,0.00000,0.51734
6.62,0.88,1.1276,0.0045,0.00000,0.47700
6.88,0.88,1.2802,0.0530,0.00000,0.54440
7.12,0.88,1.1514,0.2498,0.00000,0.54936
7.38,0.88,0.6870,0.5531,0.00000,0.36186
2.62,1.12,0.1430,0.0000,0.00000,0.07415
2.88,1.12,0.3979,0.0000,0.00000,0.19834
3.12,1.12,0.7310,0.0000,0.00000,0.33711
3.38,1.12,0.8410,0.0000,0.00000,0.34321
3.62,1.12,0.7851,0.0005,0.00000,0.29024
3.88,1.12,0.8000,0.0020,0.00000,0.29195
4.12,1.12,0.8666,0.0034,0.00000,0.30843
4.38,1.12,0.8861,0.0021,0.00000,0.29335
4.62,1.12,0.8798,0.0008,0.00000,0.28041
4.88,1.12,0.8868,0.0005,0.00000,0.28680
5.12,1.12,0.9007,0.0004,0.00000,0.29994
5.38,1.12,0.9254,0.0004,0.00000,0.31923
5.62,1.12,0.9284,0.0012,0.00000,0.32861
5.88,1.12,0.9198,0.0019,0.00000,0.32608
6.12,1.12,0.9714,0.0012,0.00000,0.34886
6.38,1.12,0.9625,0.0003,0.00000,0.35453
6.62,1.12,0.9585,0.0004,0.00000,0.33682
6.88,1.12,1.0693,0.0044,0.00000,0.37423
7.12,1.12,0.8943,0.0205,0.00000,0.34822
7.38,1.12,0.4987,0.0454,0.00000,0.21598
2.62,1.38,0.0710,0.0000,0.00000,0.02450
2.88,1.38,0.2446,0.0000,0.00000,0.08348
3.12,1.38,0.5385,0.0000,0.00000,0.17836
3.38,1.38,0.7275,0.0000,0.00000,0.23213
3.62,1.38,0.7364,0.0001,0.00000,0.22716
3.88,1.38,0.7417,0.0005,0.00000,0.21885
4.12,1.38,0.7935,0.0007,0.00000,0.22021
4.38,1.38,0.8182,0.0005,0.00000,0.21099
4.62,1.38,0.8203,0.0002,0.00000,0.20231
4.88,1.38,0.8288,0.0001,0.00000,0.20446
5.12,1.38,0.8428,0.0001,0.00000,0.21636
5.38,1.38,0.8702,0.0001,0.00000,0.23583
5.62,1.38,0.8784,0.0003,0.00000,0.24560
5.88,1.38,0.8850,0.0004,0.00000,0.24509
6.12,1.38,0.9382,0.0003,0.00000,0.25947
6.38,1.38,0.9357,0.0001,0.00000,0.26881
6.62,1.38,0.9705,0.0000,0.00000,0.27796
6.88,1.38,1.0563,0.0001,0.00000,0.30789
7.12,1.38,0.8018,0.0006,0.00000,0.25920
7.38,1.38,0.4040,0.0014,0.00000,0.14723
2.62,1.62,0.0447,0.0000,0.00000,0.00889
2.88,1.62,0.1803,0.0000,0.00000,0.03759
3.12,1.62,0.4614,0.0000,0.00000,0.10278
3.38,1.62,0.7124,0.0000,0.00000,0.17094
3.62,1.62,0.7706,0.0000,0.00000,0.19241
3.88,1.62,0.7688,0.0000,0.00000,0.18136
4.12,1.62,0.8072,0.0001,0.00000,0.16932
4.38,1.62,0.8379,0.0000,0.00000,0.16002
4.62,1.62,0.8537,0.0000,0.00000,0.15458
4.88,1.62,0.8672,0.0000,0.00000,0.15573
5.12,1.62,0.8797,0.0000,0.00000,0.16719
5.38,1.62,0.9059,0.0000,0.00000,0.18472
5.62,1.62,0.9161,0.0000,0.00000,0.19203
5.88,1.62,0.9299,0.0000,0.00000,0.19062
6.12,1.62,0.9813,0.0000,0.00000,0.20077
6.38,1.62,0.9827,0.0000,0.00000,0.21294
6.62,1.62,1.0601,0.0000,0.00000,0.23610
6.88,1.62,1.1428,0.0000,0.00000,0.26000
7.12,1.62,0.8012,0.0000,0.00000,0.19821
7.38,1.62,0.3632,0.0000,0.00000,0.10102
2.62,1.88,0.0293,0.0000,0.00000,0.00352
2.88,1.88,0.1337,0.0000,0.00000,0.01842
3.12,1.88,0.3925,0.0000,0.00000,0.06359
3.38,1.88,0.6873,0.0000,0.00000,0.12761
3.62,1.88,0.8027,0.0000,0.00000,0.15864
3.88,1.88,0.8029,0.0000,0.00000,0.14773
4.12,1.88,0.8271,0.0000,0.00000,0.13064
4.38,1.88,0.8701,0.0000,0.00000,0.12468
4.62,1.88,0.9008,0.0000,0.00000,0.12359
4.88,1.88,0.9153,0.0000,0.00000,0.12438
5.12,1.88,0.9274,0.0000,0.00000,0.13345
5.38,1.88,0.9586,0.0000,0.00000,0.14918
5.62,1.88,0.9793,0.0000,0.00000,0.15893
5.88,1.88,0.9996,0.0000,0.00000,0.15889
6.12,1.88,1.0420,0.0000,0.00000,0.16324
6.38,1.88,1.0362,0.0000,0.00000,0.16974
6.62,1.88,1.1418,0.0000,0.00000,0.19028
6.88,1.88,1.2245,0.0000,0.00000,0.20456
7.12,1.88,0.8163,0.0000,0.00000,0.14472
7.38,1.88,0.3422,0.0000,0.00000,0.06741
2.62,2.12,0.0173,0.0000,0.00000,0.00144
2.88,2.12,0.0902,0.0000,0.00000,0.00936
3.12,2.12,0.3083,0.0000,0.00000,0.03883
3.38,2.12,0.6201,0.0000,0.00000,0.08831
3.62,2.12,0.8014,0.0000,0.00000,0.11813
3.88,2.12,0.8283,0.0000,0.00000,0.11152
4.12,2.12,0.8463,0.0000,0.00000,0.09778
4.38,2.12,0.8971,0.0000,0.00000,0.09849
4.62,2.12,0.9376,0.0000,0.00000,0.10530
4.88,2.12,0.9556,0.0000,0.00000,0.10794
5.12,2.12,0.9717,0.0000,0.00000,0.11143
5.38,2.12,1.0073,0.0000,0.00000,0.12259
5.62,2.12,1.0340,0.0000,0.00000,0.13308
5.88,2.12,1.0641,0.0000,0.00000,0.13601
6.12,2.12,1.1021,0.0000,0.00000,0.13868
6.38,2.12,1.0796,0.0000,0.00000,0.13818
6.62,2.12,1.1974,0.0000,0.00000,0.14969
6.88,2.12,1.2877,0.0000,0.00000,0.15570
7.12,2.12,0.8424,0.0000,0.00000,0.10659
7.38,2.12,0.3410,0.0000,0.00000,0.04823
2.62,2.38,0.0094,0.0000,0.00000,0.00065
2.88,2.38,0.0570,0.0000,0.00000,0.00489
3.12,2.38,0.2284,0.0000,0.00000,0.02252
3.38,2.38,0.5326,0.0000,0.00000,0.05538
3.62,2.38,0.7761,0.0000,0.00000,0.08029
3.88,2.38,0.8463,0.0000,0.00000,0.08157
4.12,2.38,0.8602,0.0000,0.00000,0.07407
4.38,2.38,0.9090,0.0000,0.00000,0.07860
4.62,2.38,0.9621,0.0000,0.00000,0.09207
4.88,2.38,0.9935,0.0000,0.00000,0.09797
5.12,2.38,1.0145,0.0000,0.00000,0.09685
5.38,2.38,1.0482,0.0000,0.00000,0.10218
5.62,2.38,1.0724,0.0000,0.00000,0.10757
5.88,2.38,1.1112,0.0000,0.00000,0.11018
6.12,2.38,1.1485,0.0000,0.00000,0.11545
6.38,2.38,1.1070,0.0000,0.00000,0.11398
6.62,2.38,1.2316,0.0000,0.00000,0.12212
6.88,2.38,1.3443,0.0000,0.00000,0.12886
7.12,2.38,0.8850,0.0000,0.00000,0.08925
7.38,2.38,0.3585,0.0000,0.00000,0.04059
2.62,2.62,0.0048,0.0000,0.00000,0.00031
2.88,2.62,0.0343,0.0000,0.00000,0.00255
3.12,2.62,0.1621,0.0000,0.00000,0.01259
3.38,2.62,0.4426,0.0000,0.00000,0.03355
3.62,2.62,0.7373,0.0000,0.00000,0.05521
3.88,2.62,0.8617,0.0000,0.00000,0.06458
4.12,2.62,0.8758,0.0000,0.00000,0.06221
4.38,2.62,0.9195,0.0000,0.00000,0.06532
4.62,2.62,0.9861,0.0000,0.00000,0.07772
4.88,2.62,1.0268,0.0000,0.00000,0.08417
5.12,2.62,1.0477,0.0000,0.00000,0.08433
5.38,2.62,1.0801,0.0000,0.00000,0.08726
5.62,2.62,1.1072,0.0000,0.00000,0.08670
5.88,2.62,1.1559,0.0000,0.00000,0.08778
6.12,2.62,1.1974,0.0000,0.00000,0.09524
6.38,2.62,1.1415,0.0000,0.00000,0.09551
6.62,2.62,1.2616,0.0000,0.00000,0.10544
6.88,2.62,1.3954,0.0000,0.00000,0.11784
7.12,2.62,0.9357,0.0000,0.00000,0.08474
7.38,2.62,0.3873,0.0000,0.00000,0.03931
2.62,2.88,0.0023,0.0000,0.00000,0.00012
2.88,2.88,0.0195,0.0000,0.00000,0.00115
3.12,2.88,0.1083,0.0000,0.00000,0.00627
3.38,2.88,0.3480,0.0000,0.00000,0.01945
3.62,2.88,0.6698,0.0000,0.00000,0.03893
3.88,2.88,0.8608,0.0000,0.00000,0.05382
4.12,2.88,0.8968,0.0000,0.00000,0.05555
4.38,2.88,0.9313,0.0000,0.00000,0.05554
4.62,2.88,1.0011,0.0000,0.00000,0.06273
4.88,2.88,1.0515,0.0000,0.00000,0.06959
5.12,2.88,1.0757,0.0000,0.00000,0.07385
5.38,2.88,1.1074,0.0000,0.00000,0.07668
5.62,2.88,1.1369,0.0000,0.00000,0.07395
5.88,2.88,1.1943,0.0000,0.00000,0.07335
6.12,2.88,1.2459,0.0000,0.00000,0.07836
6.38,2.88,1.1825,0.0000,0.00000,0.07836
6.62,2.88,1.2923,0.0000,0.00000,0.08888
6.88,2.88,1.4408,0.0000,0.00000,0.10374
7.12,2.88,0.9890,0.0000,0.00000,0.07795
7.38,2.88,0.4235,0.0000,0.00000,0.03779
2.62,3.12,0.0011,0.0000,0.00000,0.00004
2.88,3.12,0.0106,0.0000,0.00000,0.00043
3.12,3.12,0.0685,0.0000,0.00000,0.00289
3.38,3.12,0.2599,0.0000,0.00000,0.01157
3.62,3.12,0.5825,0.0000,0.00000,0.02814
3.88,3.12,0.8396,0.0000,0.00000,0.04300
4.12,3.12,0.9166,0.0000,0.00000,0.04586
4.38,3.12,0.9422,0.0000,0.00000,0.04414
4.62,3.12,1.0118,0.0000,0.00000,0.04776
4.88,3.12,1.0806,0.0000,0.00000,0.05595
5.12,3.12,1.1157,0.0000,0.00000,0.06363
5.38,3.12,1.1473,0.0000,0.00000,0.06797
5.62,3.12,1.1715,0.0000,0.00000,0.06714
5.88,3.12,1.2264,0.0000,0.00000,0.06699
6.12,3.12,1.2871,0.0000,0.00000,0.07011
6.38,3.12,1.2252,0.0000,0.00000,0.06885
6.62,3.12,1.3281,0.0000,0.00000,0.07655
6.88,3.12,1.4924,0.0000,0.00000,0.08911
7.12,3.12,1.0556,0.0000,0.00000,0.06853
7.38,3.12,0.4725,0.0000,0.00000,0.03436
2.62,3.38,0.0006,0.0000,0.00000,0.00001
2.88,3.38,0.0059,0.0000,0.00000,0.00019
3.12,3.38,0.0421,0.0000,0.00000,0.00164
3.38,3.38,0.1866,0.0000,0.00000,0.00783
3.62,3.38,0.4861,0.0000,0.00000,0.01996
3.88,3.38,0.7953,0.0000,0.00000,0.03081
4.12,3.38,0.9342,0.0000,0.00000,0.03468
4.38,3.38,0.9653,0.0000,0.00000,0.03532
4.62,3.38,1.0275,0.0000,0.00000,0.03882
4.88,3.38,1.1079,0.0000,0.00000,0.04743
5.12,3.38,1.1558,0.0000,0.00000,0.05643
5.38,3.38,1.1930,0.0000,0.00000,0.06229
5.62,3.38,1.2147,0.0000,0.00000,0.06421
5.88,3.38,1.2627,0.0000,0.00000,0.06606
6.12,3.38,1.3349,0.0000,0.00000,0.07014
6.38,3.38,1.2831,0.0000,0.00000,0.06819
6.62,3.38,1.3695,0.0000,0.00000,0.07104
6.88,3.38,1.5427,0.0000,0.00000,0.07982
7.12,3.38,1.1322,0.0000,0.00000,0.06199
7.38,3.38,0.5350,0.0000,0.00000,0.03173
2.62,3.62,0.0004,0.0000,0.00000,0.00001
2.88,3.62,0.0033,0.0000,0.00000,0.00010
3.12,3.62,0.0253,0.0000,0.00000,0.00105
3.38,3.62,0.1281,0.0000,0.00000,0.00543
3.62,3.62,0.3848,0.0000,0.00000,0.01442
3.88,3.62,0.7229,0.0000,0.00000,0.02445
4.12,3.62,0.9379,0.0000,0.00000,0.03186
4.38,3.62,0.9911,0.0000,0.00000,0.03528
4.62,3.62,1.0404,0.0000,0.00000,0.03837
4.88,3.62,1.1291,0.0000,0.00000,0.04498
5.12,3.62,1.1941,0.0000,0.00000,0.05259
5.38,3.62,1.2459,0.0000,0.00000,0.05877
5.62,3.62,1.2690,0.0000,0.00000,0.06204
5.88,3.62,1.3072,0.0000,0.00000,0.06450
6.12,3.62,1.3923,0.0000,0.00000,0.06954
6.38,3.62,1.3480,0.0000,0.00000,0.06772
6.62,3.62,1.4046,0.0000,0.00000,0.06855
6.88,3.62,1.5831,0.0000,0.00000,0.07712
7.12,3.62,1.2110,0.0000,0.00000,0.06154
7.38,3.62,0.6047,0.0000,0.00000,0.03237
2.62,3.88,0.0003,0.0000,0.00000,0.00000
2.88,3.88,0.0019,0.0000,0.00000,0.00005
3.12,3.88,0.0149,0.0000,0.00000,0.00056
3.38,3.88,0.0851,0.0000,0.00000,0.00334
3.62,3.88,0.2956,0.0000,0.00000,0.01092
3.88,3.88,0.6405,0.0000,0.00000,0.02332
4.12,3.88,0.9253,0.0000,0.00000,0.03496
4.38,3.88,1.0180,0.0000,0.00000,0.03969
4.62,3.88,1.0606,0.0000,0.00000,0.04128
4.88,3.88,1.1486,0.0000,0.00000,0.04494
5.12,3.88,1.2231,0.0000,0.00000,0.05073
5.38,3.88,1.2929,0.0000,0.00000,0.05789
5.62,3.88,1.3251,0.0000,0.00000,0.06169
5.88,3.88,1.3515,0.0000,0.00000,0.06178
6.12,3.88,1.4462,0.0000,0.00000,0.06480
6.38,3.88,1.4075,0.0000,0.00000,0.06294
6.62,3.88,1.4272,0.0000,0.00000,0.06465
6.88,3.88,1.6137,0.0000,0.00000,0.07482
7.12,3.88,1.2940,0.0000,0.00000,0.06095
7.38,3.88,0.6831,0.0000,0.00000,0.03249
2.62,4.12,0.0002,0.0000,0.00000,0.00000
2.88,4.12,0.0013,0.0000,0.00000,0.00002
3.12,4.12,0.0091,0.0000,0.00000,0.00024
3.38,4.12,0.0561,0.0000,0.00000,0.00179
3.62,4.12,0.2223,0.0000,0.00000,0.00766
3.88,4.12,0.5508,0.0000,0.00000,0.02040
4.12,4.12,0.8903,0.0000,0.00000,0.03469
4.38,4.12,1.0467,0.0000,0.00000,0.04118
4.62,4.12,1.0978,0.0000,0.00000,0.04203
4.88,4.12,1.1745,0.0000,0.00000,0.04457
5.12,4.12,1.2543,0.0000,0.00000,0.05112
5.38,4.12,1.3425,0.0000,0.00000,0.06025
5.62,4.12,1.3800,0.0000,0.00000,0.06383
5.88,4.12,1.3855,0.0000,0.00000,0.06053
6.12,4.12,1.4888,0.0000,0.00000,0.06043
6.38,4.12,1.4662,0.0000,0.00000,0.05774
6.62,4.12,1.4463,0.0000,0.00000,0.05856
6.88,4.12,1.6386,0.0000,0.00000,0.06866
7.12,4.12,1.3852,0.0000,0.00000,0.05825
7.38,4.12,0.7745,0.0000,0.00000,0.03239
2.62,4.38,0.0002,0.0000,0.00000,0.00000
2.88,4.38,0.0010,0.0000,0.00000,0.00001
3.12,4.38,0.0061,0.0000,0.00000,0.00012
3.38,4.38,0.0380,0.0000,0.00000,0.00102
3.62,4.38,0.1657,0.0000,0.00000,0.00525
3.88,4.38,0.4617,0.0000,0.00000,0.01649
4.12,4.38,0.8330,0.0000,0.00000,0.03175
4.38,4.38,1.0586,0.0000,0.00000,0.04071
4.62,4.38,1.1367,0.0000,0.00000,0.04283
4.88,4.38,1.2092,0.0000,0.00000,0.04599
5.12,4.38,1.2941,0.0000,0.00000,0.05197
5.38,4.38,1.3946,0.0000,0.00000,0.05903
5.62,4.38,1.4314,0.0000,0.00000,0.06134
5.88,4.38,1.4144,0.0000,0.00000,0.05866
6.12,4.38,1.5311,0.0000,0.00000,0.06014
6.38,4.38,1.5319,0.0000,0.00000,0.05759
6.62,4.38,1.4642,0.0000,0.00000,0.05455
6.88,4.38,1.6541,0.0000,0.00000,0.06212
7.12,4.38,1.4798,0.0000,0.00000,0.05560
7.38,4.38,0.8761,0.0000,0.00000,0.03287
2.62,4.62,0.0001,0.0000,0.00000,0.00000
2.88,4.62,0.0008,0.0000,0.00000,0.00000
3.12,4.62,0.0047,0.0000,0.00000,0.00008
3.38,4.62,0.0276,0.0000,0.00000,0.00071
3.62,4.62,0.1258,0.0000,0.00000,0.00399
3.88,4.62,0.3831,0.0000,0.00000,0.01387
4.12,4.62,0.7605,0.0000,0.00000,0.02961
4.38,4.62,1.0498,0.0000,0.00000,0.04184
4.62,4.62,1.1776,0.0000,0.00000,0.04693
4.88,4.62,1.2530,0.0000,0.00000,0.04998
5.12,4.62,1.3306,0.0000,0.00000,0.05214
5.38,4.62,1.4382,0.0000,0.00000,0.05444
5.62,4.62,1.4776,0.0000,0.00000,0.05491
5.88,4.62,1.4455,0.0000,0.00000,0.05466
6.12,4.62,1.5782,0.0000,0.00000,0.06031
6.38,4.62,1.6004,0.0000,0.00000,0.05982
6.62,4.62,1.4773,0.0000,0.00000,0.05305
6.88,4.62,1.6635,0.0000,0.00000,0.05671
7.12,4.62,1.5747,0.0000,0.00000,0.05180
7.38,4.62,0.9805,0.0000,0.00000,0.03163
2.62,4.88,0.0001,0.0000,0.00000,0.00000
2.88,4.88,0.0007,0.0000,0.00000,0.00000
3.12,4.88,0.0039,0.0000,0.00000,0.00005
3.38,4.88,0.0213,0.0000,0.00000,0.00054
3.62,4.88,0.0991,0.0000,0.00000,0.00334
