x,y,rho,contact,casualty,pressure
2.62,0.12,0.3077,0.0054,0.00000,0.20916
2.88,0.12,0.6130,0.0153,0.00000,0.38612
3.12,0.12,0.8742,0.0274,0.00000,0.51239
3.38,0.12,0.9459,0.0327,0.00000,0.53092
3.62,0.12,1.0301,0.0314,0.00000,0.55528
3.88,0.12,1.1676,0.0220,0.00000,0.60153
4.12,0.12,1.2315,0.0152,0.00000,0.58897
4.38,0.12,1.2779,0.0130,0.00000,0.53680
4.62,0.12,1.3420,0.0132,0.00000,0.49134
4.88,0.12,1.3679,0.0195,0.00000,0.45736
5.12,0.12,1.3677,0.0311,0.00000,0.42636
5.38,0.12,1.3523,0.0369,0.00000,0.38927
5.62,0.12,1.3389,0.0240,0.00000,0.36256
5.88,0.12,1.3313,0.0124,0.00000,0.34677
6.12,0.12,1.3796,0.0138,0.00000,0.34974
6.38,0.12,1.4334,0.0310,0.00000,0.37882
6.62,0.12,1.3558,0.1177,0.00000,0.39571
6.88,0.12,1.3120,0.8738,0.00000,0.42402
7.12,0.12,1.1182,3.8926,0.00000,0.39893
7.38,0.12,0.6827,8.5560,0.00000,0.26168
2.62,0.38,0.5916,0.0112,0.00000,0.36796
2.88,0.38,1.1580,0.0272,0.00000,0.67450
3.12,0.38,1.5586,0.0481,0.00000,0.86330
3.38,0.38,1.4990,0.0634,0.00000,0.82088
3.62,0.38,1.4856,0.0639,0.00000,0.78598
3.88,0.38,1.6342,0.0458,0.00000,0.81530
4.12,0.38,1.6423,0.0327,0.00000,0.77107
4.38,0.38,1.6234,0.0258,0.00000,0.67774
4.62,0.38,1.6853,0.0219,0.00000,0.60758
4.88,0.38,1.7014,0.0270,0.00000,0.55542
5.12,0.38,1.6888,0.0336,0.00000,0.51093
5.38,0.38,1.6920,0.0346,0.00000,0.46776
5.62,0.38,1.6935,0.0258,0.00000,0.43286
5.88,0.38,1.6668,0.0194,0.00000,0.40572
6.12,0.38,1.7068,0.0258,0.00000,0.40895
6.38,0.38,1.7454,0.0578,0.00000,0.43527
6.62,0.38,1.6163,0.1994,0.00000,0.43455
6.88,0.38,1.7030,1.4934,0.00000,0.47940
7.12,0.38,1.6663,6.7317,0.00000,0.48459
7.38,0.38,1.1069,14.8321,0.00000,0.33174
2.62,0.62,0.7712,0.0132,0.00000,0.39439
2.88,0.62,1.4866,0.0288,0.00000,0.73521
3.12,0.62,1.9231,0.0553,0.00000,0.93634
3.38,0.62,1.7257,0.0828,0.00000,0.84126
3.62,0.62,1.6443,0.0824,0.00000,0.74959
3.88,0.62,1.8011,0.0569,0.00000,0.75212
4.12,0.62,1.7796,0.0422,0.00000,0.70126
4.38,0.62,1.7373,0.0332,0.00000,0.61780
4.62,0.62,1.7956,0.0239,0.00000,0.56062
4.88,0.62,1.8058,0.0233,0.00000,0.51318
5.12,0.62,1.7931,0.0251,0.00000,0.47017
5.38,0.62,1.8025,0.0247,0.00000,0.43045
5.62,0.62,1.8273,0.0220,0.00000,0.39929
5.88,0.62,1.8145,0.0204,0.00000,0.37134
6.12,0.62,1.8375,0.0288,0.00000,0.36814
6.38,0.62,1.8513,0.0675,0.00000,0.38317
6.62,0.62,1.6305,0.2188,0.00000,0.35991
6.88,0.62,1.8011,1.5903,0.00000,0.39116
7.12,0.62,2.0103,7.1921,0.00000,0.41627
7.38,0.62,1.4422,15.8695,0.00000,0.29533
2.62,0.88,0.8311,0.0081,0.00000,0.28006
2.88,0.88,1.4953,0.0202,0.00000,0.52622
3.12,0.88,1.8017,0.0471,0.00000,0.66755
3.38,0.88,1.6132,0.0733,0.00000,0.59185
3.62,0.88,1.6443,0.0650,0.00000,0.53080
3.88,0.88,1.7893,0.0407,0.00000,0.53096
4.12,0.88,1.7617,0.0312,0.00000,0.49488
4.38,0.88,1.7796,0.0273,0.00000,0.45345
4.62,0.88,1.8501,0.0193,0.00000,0.42944
4.88,0.88,1.8601,0.0152,0.00000,0.39587
5.12,0.88,1.8563,0.0148,0.00000,0.35963
5.38,0.88,1.8410,0.0130,0.00000,0.32986
5.62,0.88,1.8891,0.0118,0.00000,0.31349
5.88,0.88,1.9402,0.0120,0.00000,0.29867
6.12,0.88,1.9569,0.0175,0.00000,0.28963
6.38,0.88,1.9982,0.0437,0.00000,0.29599
6.62,0.88,1.7132,0.1523,0.00000,0.26410
6.88,0.88,1.8241,1.1644,0.00000,0.27006
7.12,0.88,2.1776,5.3160,0.00000,0.29694
7.38,0.88,1.6440,11.7507,0.00000,0.21840
2.62,1.12,1.0347,0.0036,0.00000,0.19216
2.88,1.12,1.6823,0.0119,0.00000,0.34725
3.12,1.12,1.8296,0.0292,0.00000,0.42489
3.38,1.12,1.6930,0.0418,0.00000,0.38688
3.62,1.12,1.8842,0.0349,0.00000,0.37884
3.88,1.12,1.9651,0.0222,0.00000,0.38588
4.12,1.12,1.9053,0.0169,0.00000,0.36111
4.38,1.12,1.9719,0.0165,0.00000,0.34249
4.62,1.12,2.0300,0.0141,0.00000,0.33235
4.88,1.12,2.0390,0.0117,0.00000,0.30926
5.12,1.12,2.0581,0.0104,0.00000,0.28328
5.38,1.12,2.0216,0.0069,0.00000,0.26309
5.62,1.12,2.0737,0.0046,0.00000,0.25515
5.88,1.12,2.1677,0.0043,0.00000,0.24954
6.12,1.12,2.1003,0.0060,0.00000,0.23532
6.38,1.12,2.1657,0.0165,0.00000,0.23794
6.62,1.12,1.9690,0.0896,0.00000,0.21421
6.88,1.12,2.0438,0.8353,0.00000,0.20987
7.12,1.12,2.4240,3.8781,0.00000,0.23220
7.38,1.12,1.8558,8.5854,0.00000,0.17409
2.62,1.38,1.3168,0.0016,0.00000,0.14983
2.88,1.38,1.9712,0.0056,0.00000,0.24956
3.12,1.38,1.9360,0.0127,0.00000,0.28230
3.38,1.38,1.8055,0.0177,0.00000,0.26356
3.62,1.38,2.0978,0.0177,0.00000,0.28054
3.88,1.38,2.1150,0.0135,0.00000,0.29053
4.12,1.38,2.0537,0.0091,0.00000,0.27788
4.38,1.38,2.1139,0.0092,0.00000,0.26691
4.62,1.38,2.1263,0.0117,0.00000,0.25684
4.88,1.38,2.1324,0.0125,0.00000,0.24096
5.12,1.38,2.1814,0.0099,0.00000,0.22654
5.38,1.38,2.1786,0.0069,0.00000,0.21552
5.62,1.38,2.2244,0.0051,0.00000,0.20945
5.88,1.38,2.3331,0.0029,0.00000,0.20705
6.12,1.38,2.1291,0.0019,0.00000,0.18600
6.38,1.38,2.1657,0.0090,0.00000,0.18121
6.62,1.38,2.1698,0.1037,0.00000,0.17151
6.88,1.38,2.2476,1.0412,0.00000,0.16802
7.12,1.38,2.5572,4.8017,0.00000,0.18351
7.38,1.38,1.9462,10.6142,0.00000,0.13799
2.62,1.62,1.5632,0.0022,0.00000,0.12804
2.88,1.62,2.1677,0.0064,0.00000,0.19163
3.12,1.62,1.9099,0.0108,0.00000,0.19112
3.38,1.62,1.8125,0.0105,0.00000,0.18250
3.62,1.62,2.2200,0.0091,0.00000,0.21271
3.88,1.62,2.2106,0.0074,0.00000,0.22356
4.12,1.62,2.1862,0.0063,0.00000,0.22035
4.38,1.62,2.2019,0.0080,0.00000,0.21167
4.62,1.62,2.1916,0.0117,0.00000,0.20119
4.88,1.62,2.2192,0.0139,0.00000,0.19083
5.12,1.62,2.2767,0.0115,0.00000,0.18305
5.38,1.62,2.3294,0.0101,0.00000,0.17845
5.62,1.62,2.3267,0.0084,0.00000,0.17170
5.88,1.62,2.4192,0.0044,0.00000,0.17056
6.12,1.62,2.1526,0.0028,0.00000,0.14814
6.38,1.62,2.1799,0.0212,0.00000,0.13806
6.62,1.62,2.3808,0.1954,0.00000,0.13948
6.88,1.62,2.4417,1.5745,0.00000,0.14033
7.12,1.62,2.6354,6.9372,0.00000,0.15145
7.38,1.62,1.9818,15.2345,0.00000,0.11435
2.62,1.88,1.8222,0.0078,0.00000,0.11315
2.88,1.88,2.4029,0.0240,0.00000,0.15707
3.12,1.88,1.9577,0.0367,0.00000,0.14001
3.38,1.88,1.8828,0.0236,0.00000,0.13489
3.62,1.88,2.3668,0.0093,0.00000,0.16759
3.88,1.88,2.3449,0.0071,0.00000,0.17705
4.12,1.88,2.3553,0.0096,0.00000,0.17896
4.38,1.88,2.2881,0.0131,0.00000,0.17000
4.62,1.88,2.2760,0.0131,0.00000,0.16138
4.88,1.88,2.3510,0.0119,0.00000,0.15792
5.12,1.88,2.4004,0.0103,0.00000,0.15260
5.38,1.88,2.5033,0.0100,0.00000,0.15005
5.62,1.88,2.4135,0.0082,0.00000,0.14088
5.88,1.88,2.4532,0.0044,0.00000,0.14069
6.12,1.88,2.2081,0.0043,0.00000,0.12546
6.38,1.88,2.2472,0.0337,0.00000,0.11509
6.62,1.88,2.5848,0.2734,0.00000,0.12037
6.88,1.88,2.6527,1.9983,0.00000,0.12292
7.12,1.88,2.7767,8.6046,0.00000,0.13110
7.38,1.88,2.0709,18.8299,0.00000,0.09933
2.62,2.12,1.9638,0.0173,0.00000,0.09549
2.88,2.12,2.5450,0.0555,0.00000,0.12869
3.12,2.12,2.0365,0.0858,0.00000,0.10945
3.38,2.12,1.9668,0.0550,0.00000,0.10520
3.62,2.12,2.4188,0.0234,0.00000,0.13092
3.88,2.12,2.4188,0.0200,0.00000,0.13763
4.12,2.12,2.4987,0.0207,0.00000,0.14371
4.38,2.12,2.3510,0.0223,0.00000,0.13666
4.62,2.12,2.3320,0.0174,0.00000,0.13117
4.88,2.12,2.4375,0.0098,0.00000,0.13197
5.12,2.12,2.4731,0.0062,0.00000,0.12688
5.38,2.12,2.6239,0.0062,0.00000,0.12609
5.62,2.12,2.4715,0.0060,0.00000,0.11583
5.88,2.12,2.4685,0.0041,0.00000,0.11457
