x,y,rho,contact,casualty,pressure
2.62,0.12,0.3075,0.0014,0.00000,0.21792
2.88,0.12,0.6166,0.0040,0.00000,0.40992
3.12,0.12,0.8702,0.0090,0.00000,0.54777
3.38,0.12,0.9129,0.0154,0.00000,0.55364
3.62,0.12,0.9971,0.0195,0.00000,0.55968
3.88,0.12,1.1654,0.0177,0.00000,0.59884
4.12,0.12,1.2228,0.0143,0.00000,0.58527
4.38,0.12,1.2448,0.0116,0.00000,0.53296
4.62,0.12,1.3173,0.0082,0.00000,0.49370
4.88,0.12,1.3630,0.0087,0.00000,0.46433
5.12,0.12,1.3796,0.0116,0.00000,0.43707
5.38,0.12,1.3849,0.0117,0.00000,0.42006
5.62,0.12,1.3711,0.0109,0.00000,0.40923
5.88,0.12,1.3364,0.0136,0.00000,0.39934
6.12,0.12,1.3481,0.0177,0.00000,0.39299
6.38,0.12,1.3832,0.0276,0.00000,0.38426
6.62,0.12,1.3344,0.1228,0.00000,0.38926
6.88,0.12,1.3301,1.1428,0.00000,0.43855
7.12,0.12,1.1343,5.2820,0.00000,0.42370
7.38,0.12,0.6878,11.6616,0.00000,0.28672
2.62,0.38,0.5830,0.0029,0.00000,0.39335
2.88,0.38,1.1552,0.0094,0.00000,0.73449
3.12,0.38,1.5615,0.0225,0.00000,0.94675
3.38,0.38,1.4823,0.0390,0.00000,0.87460
3.62,0.38,1.4593,0.0485,0.00000,0.79861
3.88,0.38,1.6286,0.0423,0.00000,0.80991
4.12,0.38,1.6430,0.0320,0.00000,0.75862
4.38,0.38,1.6085,0.0248,0.00000,0.66569
4.62,0.38,1.6621,0.0169,0.00000,0.60906
4.88,0.38,1.6882,0.0162,0.00000,0.56434
5.12,0.38,1.6842,0.0205,0.00000,0.51756
5.38,0.38,1.6813,0.0213,0.00000,0.49161
5.62,0.38,1.6902,0.0217,0.00000,0.48291
5.88,0.38,1.6877,0.0263,0.00000,0.47612
6.12,0.38,1.7194,0.0299,0.00000,0.47051
6.38,0.38,1.7317,0.0397,0.00000,0.45158
6.62,0.38,1.6023,0.1804,0.00000,0.42975
6.88,0.38,1.7021,1.7344,0.00000,0.49191
7.12,0.38,1.6658,8.0707,0.00000,0.51264
7.38,0.38,1.1061,17.8568,0.00000,0.36485
2.62,0.62,0.7377,0.0033,0.00000,0.42355
2.88,0.62,1.4549,0.0125,0.00000,0.80166
3.12,0.62,1.9214,0.0327,0.00000,1.02996
3.38,0.62,1.7306,0.0596,0.00000,0.91137
3.62,0.62,1.6292,0.0757,0.00000,0.78663
3.88,0.62,1.7853,0.0664,0.00000,0.77358
4.12,0.62,1.7735,0.0500,0.00000,0.70442
4.38,0.62,1.7331,0.0377,0.00000,0.60753
4.62,0.62,1.7825,0.0244,0.00000,0.55147
4.88,0.62,1.7879,0.0206,0.00000,0.50637
5.12,0.62,1.7824,0.0241,0.00000,0.46529
5.38,0.62,1.7798,0.0256,0.00000,0.43974
5.62,0.62,1.8075,0.0279,0.00000,0.43067
5.88,0.62,1.8314,0.0327,0.00000,0.42378
6.12,0.62,1.8691,0.0365,0.00000,0.41871
6.38,0.62,1.8695,0.0472,0.00000,0.40280
6.62,0.62,1.6315,0.2031,0.00000,0.35381
6.88,0.62,1.7870,1.9353,0.00000,0.39110
7.12,0.62,1.9857,9.0232,0.00000,0.43405
7.38,0.62,1.4226,19.9832,0.00000,0.31926
2.62,0.88,0.7610,0.0020,0.00000,0.28866
2.88,0.88,1.4209,0.0096,0.00000,0.54995
3.12,0.88,1.7823,0.0307,0.00000,0.71023
3.38,0.88,1.6201,0.0599,0.00000,0.64007
3.62,0.88,1.6302,0.0735,0.00000,0.57655
3.88,0.88,1.7759,0.0647,0.00000,0.57033
4.12,0.88,1.7531,0.0515,0.00000,0.51664
4.38,0.88,1.7783,0.0400,0.00000,0.45505
4.62,0.88,1.8403,0.0260,0.00000,0.41238
4.88,0.88,1.8290,0.0204,0.00000,0.37674
5.12,0.88,1.8512,0.0226,0.00000,0.35681
5.38,0.88,1.8596,0.0238,0.00000,0.33971
5.62,0.88,1.8950,0.0251,0.00000,0.32853
5.88,0.88,1.9344,0.0287,0.00000,0.32038
6.12,0.88,1.9628,0.0329,0.00000,0.31165
6.38,0.88,2.0204,0.0387,0.00000,0.30623
6.62,0.88,1.7278,0.1761,0.00000,0.25871
6.88,0.88,1.8191,1.7669,0.00000,0.26883
7.12,0.88,2.1501,8.2762,0.00000,0.31029
7.38,0.88,1.6151,18.3412,0.00000,0.23253
2.62,1.12,0.9489,0.0011,0.00000,0.18961
2.88,1.12,1.5989,0.0076,0.00000,0.34676
3.12,1.12,1.8198,0.0304,0.00000,0.43559
3.38,1.12,1.6998,0.0571,0.00000,0.41283
3.62,1.12,1.8559,0.0581,0.00000,0.41119
3.88,1.12,1.9550,0.0463,0.00000,0.41608
4.12,1.12,1.9079,0.0360,0.00000,0.38883
4.38,1.12,1.9894,0.0286,0.00000,0.36429
4.62,1.12,2.0448,0.0209,0.00000,0.33424
4.88,1.12,2.0164,0.0190,0.00000,0.30627
5.12,1.12,2.0550,0.0226,0.00000,0.29795
5.38,1.12,2.0605,0.0246,0.00000,0.28739
5.62,1.12,2.0999,0.0235,0.00000,0.27621
5.88,1.12,2.1512,0.0240,0.00000,0.26563
6.12,1.12,2.0995,0.0259,0.00000,0.24510
6.38,1.12,2.1920,0.0263,0.00000,0.24026
6.62,1.12,1.9754,0.1498,0.00000,0.21170
6.88,1.12,2.0330,1.6356,0.00000,0.21651
7.12,1.12,2.3938,7.7054,0.00000,0.24922
7.38,1.12,1.8232,17.0869,0.00000,0.18745
2.62,1.38,1.2358,0.0008,0.00000,0.14712
2.88,1.38,1.9002,0.0065,0.00000,0.24759
3.12,1.38,1.9404,0.0275,0.00000,0.28734
3.38,1.38,1.8129,0.0492,0.00000,0.27837
3.62,1.38,2.0590,0.0452,0.00000,0.29875
3.88,1.38,2.0891,0.0343,0.00000,0.30806
4.12,1.38,2.0394,0.0228,0.00000,0.30139
4.38,1.38,2.1238,0.0152,0.00000,0.29730
4.62,1.38,2.1491,0.0136,0.00000,0.27973
4.88,1.38,2.1357,0.0178,0.00000,0.26212
5.12,1.38,2.1849,0.0249,0.00000,0.25593
