x,y,rho,contact,casualty,pressure
2.62,0.12,0.3134,0.0004,0.00000,0.18660
2.88,0.12,0.6328,0.0023,0.00000,0.34104
3.12,0.12,0.8937,0.0086,0.00000,0.45239
3.38,0.12,0.9276,0.0165,0.00000,0.48350
3.62,0.12,1.0009,0.0172,0.00000,0.51345
3.88,0.12,1.1810,0.0129,0.00000,0.53732
4.12,0.12,1.2590,0.0116,0.00000,0.52306
4.38,0.12,1.2663,0.0139,0.00000,0.48675
4.62,0.12,1.3791,0.0167,0.00000,0.45102
4.88,0.12,1.4940,0.0192,0.00000,0.41065
5.12,0.12,1.4488,0.0152,0.00000,0.37922
5.38,0.12,1.3852,0.0104,0.00000,0.37263
5.62,0.12,1.4041,0.0096,0.00000,0.36617
5.88,0.12,1.4188,0.0084,0.00000,0.34984
6.12,0.12,1.4116,0.0083,0.00000,0.35817
6.38,0.12,1.5001,0.0108,0.00000,0.38137
6.62,0.12,1.5376,0.0729,0.00000,0.37456
6.88,0.12,1.4241,0.7805,0.00000,0.38005
7.12,0.12,1.1359,3.6569,0.00000,0.35972
7.38,0.12,0.6846,8.0963,0.00000,0.24764
2.62,0.38,0.5962,0.0007,0.00000,0.34106
2.88,0.38,1.1888,0.0042,0.00000,0.62655
3.12,0.38,1.6088,0.0152,0.00000,0.80565
3.38,0.38,1.5090,0.0280,0.00000,0.77850
3.62,0.38,1.4629,0.0288,0.00000,0.74852
3.88,0.38,1.6477,0.0219,0.00000,0.75335
4.12,0.38,1.6806,0.0196,0.00000,0.70442
4.38,0.38,1.6124,0.0229,0.00000,0.61249
4.62,0.38,1.6681,0.0268,0.00000,0.54462
4.88,0.38,1.7292,0.0296,0.00000,0.49564
5.12,0.38,1.7137,0.0237,0.00000,0.45534
5.38,0.38,1.7128,0.0185,0.00000,0.44414
5.62,0.38,1.7463,0.0181,0.00000,0.43978
5.88,0.38,1.7646,0.0146,0.00000,0.42279
6.12,0.38,1.7470,0.0130,0.00000,0.42765
6.38,0.38,1.7475,0.0187,0.00000,0.44211
6.62,0.38,1.6752,0.1320,0.00000,0.42223
6.88,0.38,1.7551,1.4029,0.00000,0.44920
7.12,0.38,1.7139,6.5736,0.00000,0.46039
7.38,0.38,1.1538,14.5599,0.00000,0.33103
2.62,0.62,0.7365,0.0009,0.00000,0.37444
2.88,0.62,1.4661,0.0049,0.00000,0.70723
3.12,0.62,1.9605,0.0172,0.00000,0.91342
3.38,0.62,1.7720,0.0312,0.00000,0.82842
3.62,0.62,1.6337,0.0327,0.00000,0.73499
3.88,0.62,1.7826,0.0269,0.00000,0.73214
4.12,0.62,1.7828,0.0233,0.00000,0.68076
4.38,0.62,1.7381,0.0260,0.00000,0.57484
4.62,0.62,1.8004,0.0286,0.00000,0.50094
4.88,0.62,1.8008,0.0285,0.00000,0.45497
5.12,0.62,1.8022,0.0216,0.00000,0.41691
5.38,0.62,1.8518,0.0186,0.00000,0.40394
5.62,0.62,1.8693,0.0193,0.00000,0.40004
5.88,0.62,1.8613,0.0145,0.00000,0.38385
6.12,0.62,1.8499,0.0112,0.00000,0.37581
6.38,0.62,1.8447,0.0182,0.00000,0.37398
6.62,0.62,1.6721,0.1369,0.00000,0.34302
6.88,0.62,1.8514,1.4453,0.00000,0.37633
7.12,0.62,2.0796,6.7706,0.00000,0.41329
7.38,0.62,1.5096,14.9999,0.00000,0.30419
