x,y,rho,contact,casualty,pressure
2.62,0.12,0.2108,0.0000,0.00000,0.03432
2.88,0.12,0.3412,0.0000,0.00000,0.05550
3.12,0.12,0.3858,0.0000,0.00000,0.06374
3.38,0.12,0.3770,0.0000,0.00000,0.06450
3.62,0.12,0.3940,0.0000,0.00000,0.06675
3.88,0.12,0.3957,0.0000,0.00000,0.06324
4.12,0.12,0.3965,0.0000,0.00000,0.06114
4.38,0.12,0.4114,0.0000,0.00000,0.06307
4.62,0.12,0.4053,0.0000,0.00000,0.06192
4.88,0.12,0.3951,0.0000,0.00000,0.06098
5.12,0.12,0.3922,0.0000,0.00000,0.06100
5.38,0.12,0.3951,0.0000,0.00000,0.06102
5.62,0.12,0.3954,0.0000,0.00000,0.06079
5.88,0.12,0.3825,0.0000,0.00000,0.05987
6.12,0.12,0.3921,0.0000,0.00000,0.06357
6.38,0.12,0.3974,0.0000,0.00000,0.06557
6.62,0.12,0.3793,0.0000,0.00000,0.06242
6.88,0.12,0.3894,0.0000,0.00000,0.06405
7.12,0.12,0.3469,0.0000,0.00000,0.05648
7.38,0.12,0.2151,0.0000,0.00000,0.03456
2.62,0.38,0.5099,0.0000,0.00000,0.09116
2.88,0.38,0.8387,0.0000,0.00000,0.14862
3.12,0.38,0.9580,0.0000,0.00000,0.16857
3.38,0.38,0.9194,0.0000,0.00000,0.16359
3.62,0.38,0.9494,0.0000,0.00000,0.16904
3.88,0.38,0.9574,0.0000,0.00000,0.16401
4.12,0.38,0.9499,0.0000,0.00000,0.15874
4.38,0.38,0.9775,0.0000,0.00000,0.16366
4.62,0.38,0.9640,0.0000,0.00000,0.16123
4.88,0.38,0.9427,0.0000,0.00000,0.15845
5.12,0.38,0.9426,0.0000,0.00000,0.15818
5.38,0.38,0.9521,0.0000,0.00000,0.15880
5.62,0.38,0.9526,0.0000,0.00000,0.15918
5.88,0.38,0.9349,0.0000,0.00000,0.15835
6.12,0.38,0.9598,0.0000,0.00000,0.16866
6.38,0.38,0.9568,0.0000,0.00000,0.17308
6.62,0.38,0.9180,0.0000,0.00000,0.16640
6.88,0.38,0.9615,0.0000,0.00000,0.17355
7.12,0.38,0.8497,0.0000,0.00000,0.15129
7.38,0.38,0.5183,0.0000,0.00000,0.09090
2.62,0.62,0.7978,0.0000,0.00000,0.14615
2.88,0.62,1.3515,0.0000,0.00000,0.24442
3.12,0.62,1.5692,0.0000,0.00000,0.28000
3.38,0.62,1.4605,0.0000,0.00000,0.26373
3.62,0.62,1.4858,0.0000,0.00000,0.27347
3.88,0.62,1.5153,0.0000,0.00000,0.27169
4.12,0.62,1.4832,0.0000,0.00000,0.25932
4.38,0.62,1.5148,0.0000,0.00000,0.26572
4.62,0.62,1.5096,0.0000,0.00000,0.26550
4.88,0.62,1.4824,0.0000,0.00000,0.26137
5.12,0.62,1.4880,0.0000,0.00000,0.25934
5.38,0.62,1.5017,0.0000,0.00000,0.26003
5.62,0.62,1.4886,0.0000,0.00000,0.26120
5.88,0.62,1.4763,0.0000,0.00000,0.26304
6.12,0.62,1.5286,0.0000,0.00000,0.28135
6.38,0.62,1.5007,0.0000,0.00000,0.28477
6.62,0.62,1.4613,0.0000,0.00000,0.27746
6.88,0.62,1.5765,0.0000,0.00000,0.29467
7.12,0.62,1.3669,0.0000,0.00000,0.25036
7.38,0.62,0.8080,0.0000,0.00000,0.14545
2.62,0.88,0.8225,0.0000,0.00000,0.14137
2.88,0.88,1.4511,0.0000,0.00000,0.24723
3.12,0.88,1.7177,0.0000,0.00000,0.29224
3.38,0.88,1.5291,0.0000,0.00000,0.27006
3.62,0.88,1.5285,0.0000,0.00000,0.28248
3.88,0.88,1.5960,0.0000,0.00000,0.28923
4.12,0.88,1.5382,0.0000,0.00000,0.26889
4.38,0.88,1.5551,0.0000,0.00000,0.27129
4.62,0.88,1.5793,0.0000,0.00000,0.27832
4.88,0.88,1.5599,0.0000,0.00000,0.27545
5.12,0.88,1.5668,0.0000,0.00000,0.27035
5.38,0.88,1.5807,0.0000,0.00000,0.27026
5.62,0.88,1.5433,0.0000,0.00000,0.26994
5.88,0.88,1.5398,0.0000,0.00000,0.27573
6.12,0.88,1.6181,0.0000,0.00000,0.29688
6.38,0.88,1.5597,0.0000,0.00000,0.29161
6.62,0.88,1.5521,0.0000,0.00000,0.28886
6.88,0.88,1.7372,0.0000,0.00000,0.31464
7.12,0.88,1.4617,0.0000,0.00000,0.25741
7.38,0.88,0.8239,0.0000,0.00000,0.14205
2.62,1.12,0.7145,0.0000,0.00000,0.11104
2.88,1.12,1.2987,0.0000,0.00000,0.20090
3.12,1.12,1.5526,0.0000,0.00000,0.24207
3.38,1.12,1.3274,0.0000,0.00000,0.21799
3.62,1.12,1.3175,0.0000,0.00000,0.22953
3.88,1.12,1.4226,0.0000,0.00000,0.24516
4.12,1.12,1.3524,0.0000,0.00000,0.22456
4.38,1.12,1.3442,0.0000,0.00000,0.22239
4.62,1.12,1.3813,0.0000,0.00000,0.23326
4.88,1.12,1.3646,0.0000,0.00000,0.23014
5.12,1.12,1.3734,0.0000,0.00000,0.22344
5.38,1.12,1.4033,0.0000,0.00000,0.22578
5.62,1.12,1.3614,0.0000,0.00000,0.22358
5.88,1.12,1.3667,0.0000,0.00000,0.23033
6.12,1.12,1.4535,0.0000,0.00000,0.24953
6.38,1.12,1.3606,0.0000,0.00000,0.23530
6.62,1.12,1.3663,0.0000,0.00000,0.23429
6.88,1.12,1.5787,0.0000,0.00000,0.26248
7.12,1.12,1.2963,0.0000,0.00000,0.20965
7.38,1.12,0.6997,0.0000,0.00000,0.11105
2.62,1.38,0.6369,0.0000,0.00000,0.08634
2.88,1.38,1.1876,0.0000,0.00000,0.15966
3.12,1.38,1.4408,0.0000,0.00000,0.19378
3.38,1.38,1.2211,0.0000,0.00000,0.16903
3.62,1.38,1.2346,0.0000,0.00000,0.17738
3.88,1.38,1.3683,0.0000,0.00000,0.19645
4.12,1.38,1.2802,0.0000,0.00000,0.18008
4.38,1.38,1.2579,0.0000,0.00000,0.17774
4.62,1.38,1.2993,0.0000,0.00000,0.18770
4.88,1.38,1.2626,0.0000,0.00000,0.18079
5.12,1.38,1.2677,0.0000,0.00000,0.17426
5.38,1.38,1.3183,0.0000,0.00000,0.18034
5.62,1.38,1.2739,0.0000,0.00000,0.17849
5.88,1.38,1.2810,0.0000,0.00000,0.18249
6.12,1.38,1.3758,0.0000,0.00000,0.19686
6.38,1.38,1.2569,0.0000,0.00000,0.18086
6.62,1.38,1.2545,0.0000,0.00000,0.17797
6.88,1.38,1.4781,0.0000,0.00000,0.20219
7.12,1.38,1.1954,0.0000,0.00000,0.15948
7.38,1.38,0.6255,0.0000,0.00000,0.08218
2.62,1.62,0.6033,0.0000,0.00000,0.06540
2.88,1.62,1.1918,0.0000,0.00000,0.12789
3.12,1.62,1.5164,0.0000,0.00000,0.16177
3.38,1.62,1.3048,0.0000,0.00000,0.13994
3.62,1.62,1.3289,0.0000,0.00000,0.14455
3.88,1.62,1.4781,0.0000,0.00000,0.16199
4.12,1.62,1.3589,0.0000,0.00000,0.14952
4.38,1.62,1.3346,0.0000,0.00000,0.14957
4.62,1.62,1.3896,0.0000,0.00000,0.15787
4.88,1.62,1.3292,0.0000,0.00000,0.14869
5.12,1.62,1.3301,0.0000,0.00000,0.14323
5.38,1.62,1.3929,0.0000,0.00000,0.14945
5.62,1.62,1.3295,0.0000,0.00000,0.14647
5.88,1.62,1.3315,0.0000,0.00000,0.14729
6.12,1.62,1.4485,0.0000,0.00000,0.15700
6.38,1.62,1.3160,0.0000,0.00000,0.14299
6.62,1.62,1.3119,0.0000,0.00000,0.14111
6.88,1.62,1.5516,0.0000,0.00000,0.16184
7.12,1.62,1.2217,0.0000,0.00000,0.12447
7.38,1.62,0.6139,0.0000,0.00000,0.06135
2.62,1.88,0.5915,0.0000,0.00000,0.04917
2.88,1.88,1.2519,0.0000,0.00000,0.10271
3.12,1.88,1.6722,0.0000,0.00000,0.13605
3.38,1.88,1.4403,0.0000,0.00000,0.11763
3.62,1.88,1.4410,0.0000,0.00000,0.11915
3.88,1.88,1.6020,0.0000,0.00000,0.13390
4.12,1.88,1.4591,0.0000,0.00000,0.12539
4.38,1.88,1.4335,0.0000,0.00000,0.12699
4.62,1.88,1.5003,0.0000,0.00000,0.13318
4.88,1.88,1.4214,0.0000,0.00000,0.12419
5.12,1.88,1.4246,0.0000,0.00000,0.12078
5.38,1.88,1.4988,0.0000,0.00000,0.12541
5.62,1.88,1.4070,0.0000,0.00000,0.12016
5.88,1.88,1.4086,0.0000,0.00000,0.12116
6.12,1.88,1.5578,0.0000,0.00000,0.13015
6.38,1.88,1.4144,0.0000,0.00000,0.11656
6.62,1.88,1.4189,0.0000,0.00000,0.11480
6.88,1.88,1.6776,0.0000,0.00000,0.13353
7.12,1.88,1.2832,0.0000,0.00000,0.10166
7.38,1.88,0.6187,0.0000,0.00000,0.04891
2.62,2.12,0.5776,0.0000,0.00000,0.03876
2.88,2.12,1.2745,0.0000,0.00000,0.08400
3.12,2.12,1.7392,0.0000,0.00000,0.11350
3.38,2.12,1.4725,0.0000,0.00000,0.09707
3.62,2.12,1.4506,0.0000,0.00000,0.09728
3.88,2.12,1.6334,0.0000,0.00000,0.11050
4.12,2.12,1.4816,0.0000,0.00000,0.10427
4.38,2.12,1.4619,0.0000,0.00000,0.10642
4.62,2.12,1.5505,0.0000,0.00000,0.11217
4.88,2.12,1.4510,0.0000,0.00000,0.10383
5.12,2.12,1.4486,0.0000,0.00000,0.10180
5.38,2.12,1.5378,0.0000,0.00000,0.10622
5.62,2.12,1.4237,0.0000,0.00000,0.10009
5.88,2.12,1.4272,0.0000,0.00000,0.10229
6.12,2.12,1.6011,0.0000,0.00000,0.11279
6.38,2.12,1.4400,0.0000,0.00000,0.09921
6.62,2.12,1.4517,0.0000,0.00000,0.09504
6.88,2.12,1.7336,0.0000,0.00000,0.11049
7.12,2.12,1.3066,0.0000,0.00000,0.08434
7.38,2.12,0.6130,0.0000,0.00000,0.04062
2.62,2.38,0.5650,0.0000,0.00000,0.03233
2.88,2.38,1.2602,0.0000,0.00000,0.07161
3.12,2.38,1.7192,0.0000,0.00000,0.09776
3.38,2.38,1.4234,0.0000,0.00000,0.08214
3.62,2.38,1.3941,0.0000,0.00000,0.08103
3.88,2.38,1.6025,0.0000,0.00000,0.09326
4.12,2.38,1.4422,0.0000,0.00000,0.08666
4.38,2.38,1.4272,0.0000,0.00000,0.08763
4.62,2.38,1.5414,0.0000,0.00000,0.09377
4.88,2.38,1.4289,0.0000,0.00000,0.08711
5.12,2.38,1.4260,0.0000,0.00000,0.08688
