x,y,rho,contact,casualty,pressure
2.62,0.12,0.0649,0.0000,0.00000,0.04709
2.88,0.12,0.1388,0.0000,0.00000,0.10109
3.12,0.12,0.2276,0.0000,0.00000,0.15444
3.38,0.12,0.2732,0.0000,0.00000,0.15746
3.62,0.12,0.2587,0.0000,0.00000,0.12636
3.88,0.12,0.2319,0.0000,0.00000,0.10855
4.12,0.12,0.2322,0.0000,0.00000,0.11319
4.38,0.12,0.2511,0.0000,0.00000,0.12361
4.62,0.12,0.2560,0.0000,0.00000,0.12527
4.88,0.12,0.2487,0.0000,0.00000,0.12524
5.12,0.12,0.2437,0.0000,0.00000,0.12675
5.38,0.12,0.2449,0.0000,0.00000,0.12770
5.62,0.12,0.2514,0.0000,0.00000,0.12725
5.88,0.12,0.2534,0.0000,0.00000,0.12325
6.12,0.12,0.2499,0.0000,0.00000,0.12031
6.38,0.12,0.2406,0.0000,0.00000,0.12280
6.62,0.12,0.2452,0.0002,0.00000,0.14885
6.88,0.12,0.2630,0.0008,0.00000,0.18434
7.12,0.12,0.2159,0.0014,0.00000,0.16046
7.38,0.12,0.1219,0.0011,0.00000,0.09273
2.62,0.38,0.1200,0.0000,0.00000,0.08642
2.88,0.38,0.2713,0.0000,0.00000,0.19340
3.12,0.38,0.4766,0.0000,0.00000,0.30719
3.38,0.38,0.6119,0.0000,0.00000,0.32475
3.62,0.38,0.6039,0.0000,0.00000,0.27007
3.88,0.38,0.5359,0.0000,0.00000,0.23563
4.12,0.38,0.5222,0.0000,0.00000,0.24600
4.38,0.38,0.5565,0.0000,0.00000,0.26443
4.62,0.38,0.5743,0.0000,0.00000,0.26504
4.88,0.38,0.5631,0.0000,0.00000,0.26377
5.12,0.38,0.5482,0.0000,0.00000,0.26470
5.38,0.38,0.5466,0.0000,0.00000,0.26430
5.62,0.38,0.5625,0.0000,0.00000,0.26738
5.88,0.38,0.5793,0.0000,0.00000,0.27133
6.12,0.38,0.5772,0.0000,0.00000,0.26967
6.38,0.38,0.5537,0.0000,0.00000,0.26616
6.62,0.38,0.5730,0.0002,0.00000,0.31187
6.88,0.38,0.6121,0.0011,0.00000,0.38019
7.12,0.38,0.4872,0.0019,0.00000,0.32737
7.38,0.38,0.2672,0.0016,0.00000,0.18774
2.62,0.62,0.1290,0.0000,0.00000,0.09167
2.88,0.62,0.3226,0.0000,0.00000,0.22224
3.12,0.62,0.6260,0.0000,0.00000,0.37745
3.38,0.62,0.8742,0.0000,0.00000,0.42010
3.62,0.62,0.9158,0.0000,0.00000,0.36191
3.88,0.62,0.8175,0.0000,0.00000,0.31547
