x,y,rho,contact,casualty,pressure
2.62,0.12,0.0456,0.0000,0.00000,0.00724
2.88,0.12,0.0895,0.0000,0.00000,0.01545
3.12,0.12,0.1252,0.0000,0.00000,0.02239
3.38,0.12,0.1302,0.0000,0.00000,0.02177
3.62,0.12,0.1316,0.0000,0.00000,0.02016
3.88,0.12,0.1423,0.0000,0.00000,0.02157
4.12,0.12,0.1461,0.0000,0.00000,0.02302
4.38,0.12,0.1389,0.0000,0.00000,0.02357
4.62,0.12,0.1359,0.0000,0.00000,0.02392
4.88,0.12,0.1388,0.0000,0.00000,0.02447
5.12,0.12,0.1360,0.0000,0.00000,0.02380
5.38,0.12,0.1340,0.0000,0.00000,0.02363
5.62,0.12,0.1388,0.0000,0.00000,0.02437
5.88,0.12,0.1433,0.0000,0.00000,0.02520
6.12,0.12,0.1372,0.0000,0.00000,0.02514
6.38,0.12,0.1326,0.0000,0.00000,0.02417
6.62,0.12,0.1349,0.0000,0.00000,0.02449
6.88,0.12,0.1292,0.0000,0.00000,0.02744
7.12,0.12,0.0943,0.0000,0.00000,0.02456
7.38,0.12,0.0497,0.0000,0.00000,0.01490
2.62,0.38,0.1010,0.0000,0.00000,0.01637
2.88,0.38,0.2225,0.0000,0.00000,0.03885
3.12,0.38,0.3445,0.0000,0.00000,0.06141
3.38,0.38,0.3743,0.0000,0.00000,0.06324
3.62,0.38,0.3697,0.0000,0.00000,0.05896
3.88,0.38,0.3811,0.0000,0.00000,0.06007
4.12,0.38,0.3864,0.0000,0.00000,0.06194
4.38,0.38,0.3765,0.0000,0.00000,0.06378
4.62,0.38,0.3741,0.0000,0.00000,0.06551
4.88,0.38,0.3769,0.0000,0.00000,0.06605
5.12,0.38,0.3694,0.0000,0.00000,0.06378
5.38,0.38,0.3638,0.0000,0.00000,0.06265
5.62,0.38,0.3722,0.0000,0.00000,0.06417
5.88,0.38,0.3858,0.0000,0.00000,0.06890
6.12,0.38,0.3833,0.0000,0.00000,0.07355
6.38,0.38,0.3750,0.0000,0.00000,0.07425
6.62,0.38,0.3793,0.0000,0.00000,0.07946
6.88,0.38,0.3648,0.0000,0.00000,0.09008
7.12,0.38,0.2715,0.0000,0.00000,0.07784
7.38,0.38,0.1464,0.0000,0.00000,0.04567
2.62,0.62,0.1325,0.0000,0.00000,0.02131
2.88,0.62,0.3364,0.0000,0.00000,0.05628
3.12,0.62,0.5898,0.0000,0.00000,0.09711
3.38,0.62,0.6886,0.0000,0.00000,0.10670
3.62,0.62,0.6715,0.0000,0.00000,0.10115
3.88,0.62,0.6659,0.0000,0.00000,0.10106
4.12,0.62,0.6738,0.0000,0.00000,0.10239
4.38,0.62,0.6673,0.0000,0.00000,0.10426
4.62,0.62,0.6665,0.0000,0.00000,0.10686
4.88,0.62,0.6670,0.0000,0.00000,0.10712
5.12,0.62,0.6596,0.0000,0.00000,0.10450
5.38,0.62,0.6549,0.0000,0.00000,0.10358
5.62,0.62,0.6619,0.0000,0.00000,0.10636
5.88,0.62,0.6832,0.0000,0.00000,0.11713
6.12,0.62,0.6942,0.0000,0.00000,0.12972
6.38,0.62,0.6863,0.0000,0.00000,0.13600
6.62,0.62,0.7032,0.0000,0.00000,0.15729
6.88,0.62,0.6921,0.0000,0.00000,0.18321
7.12,0.62,0.5176,0.0000,0.00000,0.14978
7.38,0.62,0.2771,0.0000,0.00000,0.08223
2.62,0.88,0.0963,0.0000,0.00000,0.01428
2.88,0.88,0.2966,0.0000,0.00000,0.04307
3.12,0.88,0.6204,0.0000,0.00000,0.08416
3.38,0.88,0.8211,0.0000,0.00000,0.10369
3.62,0.88,0.8126,0.0000,0.00000,0.10322
3.88,0.88,0.7791,0.0000,0.00000,0.10287
4.12,0.88,0.7875,0.0000,0.00000,0.10292
4.38,0.88,0.7902,0.0000,0.00000,0.10245
4.62,0.88,0.7890,0.0000,0.00000,0.10419
4.88,0.88,0.7854,0.0000,0.00000,0.10485
5.12,0.88,0.7882,0.0000,0.00000,0.10541
5.38,0.88,0.7944,0.0000,0.00000,0.10809
5.62,0.88,0.7976,0.0000,0.00000,0.11326
5.88,0.88,0.8201,0.0000,0.00000,0.12700
6.12,0.88,0.8392,0.0000,0.00000,0.14178
6.38,0.88,0.8310,0.0000,0.00000,0.15210
6.62,0.88,0.8795,0.0000,0.00000,0.19181
6.88,0.88,0.8999,0.0000,0.00000,0.22919
7.12,0.88,0.6621,0.0000,0.00000,0.17435
7.38,0.88,0.3393,0.0000,0.00000,0.08682
2.62,1.12,0.0473,0.0000,0.00000,0.00597
2.88,1.12,0.1866,0.0000,0.00000,0.02198
3.12,1.12,0.4888,0.0000,0.00000,0.05260
3.38,1.12,0.7735,0.0000,0.00000,0.07859
3.62,1.12,0.8252,0.0000,0.00000,0.08555
3.88,1.12,0.7696,0.0000,0.00000,0.08358
4.12,1.12,0.7574,0.0000,0.00000,0.08101
4.38,1.12,0.7752,0.0000,0.00000,0.08026
4.62,1.12,0.7791,0.0000,0.00000,0.08273
4.88,1.12,0.7676,0.0000,0.00000,0.08444
5.12,1.12,0.7760,0.0000,0.00000,0.08741
5.38,1.12,0.7922,0.0000,0.00000,0.09258
5.62,1.12,0.8009,0.0000,0.00000,0.09994
5.88,1.12,0.8289,0.0000,0.00000,0.11404
6.12,1.12,0.8429,0.0000,0.00000,0.12621
6.38,1.12,0.8277,0.0000,0.00000,0.13526
6.62,1.12,0.9142,0.0000,0.00000,0.17844
6.88,1.12,0.9675,0.0000,0.00000,0.21293
7.12,1.12,0.6853,0.0000,0.00000,0.15219
7.38,1.12,0.3270,0.0000,0.00000,0.06952
2.62,1.38,0.0204,0.0000,0.00000,0.00242
2.88,1.38,0.1007,0.0000,0.00000,0.01089
3.12,1.38,0.3311,0.0000,0.00000,0.03217
3.38,1.38,0.6483,0.0000,0.00000,0.05793
3.62,1.38,0.8012,0.0000,0.00000,0.06901
3.88,1.38,0.7549,0.0000,0.00000,0.06547
4.12,1.38,0.7079,0.0000,0.00000,0.06069
4.38,1.38,0.7308,0.0000,0.00000,0.06080
