x,y,rho,contact,casualty,pressure
2.62,0.12,0.2654,0.0007,0.00000,0.20916
2.88,0.12,0.5437,0.0028,0.00000,0.40727
3.12,0.12,0.8045,0.0078,0.00000,0.57549
3.38,0.12,0.8986,0.0203,0.00000,0.60977
3.62,0.12,0.9784,0.0317,0.00000,0.60351
3.88,0.12,1.0794,0.0230,0.00000,0.61873
4.12,0.12,1.0895,0.0126,0.00000,0.60429
4.38,0.12,1.0711,0.0108,0.00000,0.56412
4.62,0.12,1.0814,0.0074,0.00000,0.52705
4.88,0.12,1.0947,0.0038,0.00000,0.49210
5.12,0.12,1.1165,0.0059,0.00000,0.47008
5.38,0.12,1.1170,0.0100,0.00000,0.45470
5.62,0.12,1.0921,0.0108,0.00000,0.43162
5.88,0.12,1.0847,0.0105,0.00000,0.39682
6.12,0.12,1.1572,0.0076,0.00000,0.38269
6.38,0.12,1.2423,0.0116,0.00000,0.40816
6.62,0.12,1.2052,0.0927,0.00000,0.44617
6.88,0.12,1.1655,0.9051,0.00000,0.47668
7.12,0.12,0.9725,4.0839,0.00000,0.42202
7.38,0.12,0.5835,8.9153,0.00000,0.26466
2.62,0.38,0.4913,0.0012,0.00000,0.35047
2.88,0.38,0.9846,0.0045,0.00000,0.66163
3.12,0.38,1.3584,0.0109,0.00000,0.87729
3.38,0.38,1.3282,0.0217,0.00000,0.84344
3.62,0.38,1.3142,0.0306,0.00000,0.76846
3.88,0.38,1.4302,0.0236,0.00000,0.75567
4.12,0.38,1.4274,0.0122,0.00000,0.72029
4.38,0.38,1.3988,0.0076,0.00000,0.67503
4.62,0.38,1.4293,0.0052,0.00000,0.64786
4.88,0.38,1.4414,0.0037,0.00000,0.60644
5.12,0.38,1.4483,0.0078,0.00000,0.56479
5.38,0.38,1.4541,0.0137,0.00000,0.53729
5.62,0.38,1.4451,0.0148,0.00000,0.51709
5.88,0.38,1.4239,0.0145,0.00000,0.48705
6.12,0.38,1.4746,0.0123,0.00000,0.46736
6.38,0.38,1.5297,0.0228,0.00000,0.47360
6.62,0.38,1.4349,0.1110,0.00000,0.48794
6.88,0.38,1.4983,0.9579,0.00000,0.52771
7.12,0.38,1.4348,4.3475,0.00000,0.48910
7.38,0.38,0.9390,9.5453,0.00000,0.31539
2.62,0.62,0.6135,0.0015,0.00000,0.36368
2.88,0.62,1.2308,0.0064,0.00000,0.69494
3.12,0.62,1.6534,0.0165,0.00000,0.91040
3.38,0.62,1.5060,0.0254,0.00000,0.82489
3.62,0.62,1.4175,0.0260,0.00000,0.70430
3.88,0.62,1.5474,0.0187,0.00000,0.67724
4.12,0.62,1.5449,0.0092,0.00000,0.64532
4.38,0.62,1.5276,0.0037,0.00000,0.61823
4.62,0.62,1.5770,0.0021,0.00000,0.60851
4.88,0.62,1.5809,0.0019,0.00000,0.57446
5.12,0.62,1.5709,0.0046,0.00000,0.53121
5.38,0.62,1.5844,0.0082,0.00000,0.50500
5.62,0.62,1.6174,0.0089,0.00000,0.49679
5.88,0.62,1.6080,0.0090,0.00000,0.47982
6.12,0.62,1.6316,0.0104,0.00000,0.45744
6.38,0.62,1.6557,0.0274,0.00000,0.44487
6.62,0.62,1.4728,0.0975,0.00000,0.43104
6.88,0.62,1.6097,0.7015,0.00000,0.46246
7.12,0.62,1.7393,3.1603,0.00000,0.44322
7.38,0.62,1.2207,6.9549,0.00000,0.29157
2.62,0.88,0.6157,0.0017,0.00000,0.24538
2.88,0.88,1.1878,0.0078,0.00000,0.48745
3.12,0.88,1.5417,0.0217,0.00000,0.65774
3.38,0.88,1.4207,0.0311,0.00000,0.59928
3.62,0.88,1.4085,0.0240,0.00000,0.51289
3.88,0.88,1.5292,0.0135,0.00000,0.49749
