x,y,rho,contact,casualty,pressure
2.62,0.12,0.3412,0.0016,0.00000,0.31557
2.88,0.12,0.6885,0.0061,0.00000,0.59513
3.12,0.12,1.0186,0.0145,0.00000,0.79883
3.38,0.12,1.1381,0.0282,0.00000,0.80296
3.62,0.12,1.1971,0.0408,0.00000,0.78209
3.88,0.12,1.2883,0.0395,0.00000,0.78647
4.12,0.12,1.2973,0.0322,0.00000,0.71031
4.38,0.12,1.2676,0.0205,0.00000,0.61486
4.62,0.12,1.2814,0.0172,0.00000,0.58732
4.88,0.12,1.2956,0.0204,0.00000,0.58316
5.12,0.12,1.2987,0.0151,0.00000,0.56802
5.38,0.12,1.2938,0.0082,0.00000,0.55069
5.62,0.12,1.2780,0.0052,0.00000,0.53746
5.88,0.12,1.2705,0.0064,0.00000,0.54224
6.12,0.12,1.3387,0.0146,0.00000,0.54517
6.38,0.12,1.4148,0.0427,0.00000,0.52760
6.62,0.12,1.4015,0.1973,0.00000,0.51387
6.88,0.12,1.3938,1.6681,0.00000,0.53274
7.12,0.12,1.1472,7.5624,0.00000,0.48382
7.38,0.12,0.6719,16.6041,0.00000,0.31028
2.62,0.38,0.5985,0.0025,0.00000,0.49221
2.88,0.38,1.1623,0.0097,0.00000,0.89728
3.12,0.38,1.5730,0.0237,0.00000,1.12885
3.38,0.38,1.5302,0.0428,0.00000,1.02704
3.62,0.38,1.4878,0.0550,0.00000,0.92158
3.88,0.38,1.6127,0.0457,0.00000,0.89771
4.12,0.38,1.6140,0.0324,0.00000,0.78699
4.38,0.38,1.5656,0.0199,0.00000,0.66651
4.62,0.38,1.6035,0.0150,0.00000,0.63167
4.88,0.38,1.6351,0.0166,0.00000,0.62176
5.12,0.38,1.6336,0.0158,0.00000,0.60079
5.38,0.38,1.6280,0.0131,0.00000,0.57847
5.62,0.38,1.6267,0.0095,0.00000,0.56631
5.88,0.38,1.6092,0.0097,0.00000,0.56449
6.12,0.38,1.6625,0.0170,0.00000,0.56047
6.38,0.38,1.6999,0.0445,0.00000,0.53462
6.62,0.38,1.6017,0.2133,0.00000,0.48989
6.88,0.38,1.6969,1.8800,0.00000,0.50091
7.12,0.38,1.6081,8.6385,0.00000,0.48154
7.38,0.38,1.0373,19.0568,0.00000,0.32297
2.62,0.62,0.7056,0.0021,0.00000,0.45304
2.88,0.62,1.3808,0.0087,0.00000,0.84065
3.12,0.62,1.8153,0.0238,0.00000,1.05583
3.38,0.62,1.6280,0.0443,0.00000,0.91162
3.62,0.62,1.5208,0.0528,0.00000,0.76439
3.88,0.62,1.6849,0.0385,0.00000,0.73502
4.12,0.62,1.6945,0.0233,0.00000,0.65407
4.38,0.62,1.6532,0.0142,0.00000,0.56081
4.62,0.62,1.7053,0.0122,0.00000,0.52585
4.88,0.62,1.7339,0.0141,0.00000,0.50875
5.12,0.62,1.7311,0.0152,0.00000,0.48806
5.38,0.62,1.7317,0.0147,0.00000,0.46538
5.62,0.62,1.7573,0.0114,0.00000,0.45554
5.88,0.62,1.7449,0.0104,0.00000,0.45229
6.12,0.62,1.7829,0.0143,0.00000,0.44942
6.38,0.62,1.7990,0.0336,0.00000,0.42848
6.62,0.62,1.5763,0.1742,0.00000,0.36496
6.88,0.62,1.7534,1.6182,0.00000,0.36313
7.12,0.62,1.9424,7.5101,0.00000,0.37071
7.38,0.62,1.3771,16.6158,0.00000,0.25858
2.62,0.88,0.6792,0.0010,0.00000,0.28041
2.88,0.88,1.3095,0.0047,0.00000,0.54332
3.12,0.88,1.6833,0.0147,0.00000,0.70306
3.38,0.88,1.5171,0.0277,0.00000,0.60386
3.62,0.88,1.5045,0.0304,0.00000,0.50352
3.88,0.88,1.6739,0.0200,0.00000,0.49630
4.12,0.88,1.6787,0.0109,0.00000,0.46351
4.38,0.88,1.6938,0.0080,0.00000,0.41481
4.62,0.88,1.7505,0.0096,0.00000,0.38598
4.88,0.88,1.7519,0.0114,0.00000,0.36577
5.12,0.88,1.7634,0.0115,0.00000,0.35157
5.38,0.88,1.7664,0.0115,0.00000,0.33441
5.62,0.88,1.8148,0.0103,0.00000,0.32745
5.88,0.88,1.8374,0.0099,0.00000,0.32264
6.12,0.88,1.8803,0.0109,0.00000,0.31943
6.38,0.88,1.9483,0.0169,0.00000,0.31114
6.62,0.88,1.6259,0.0792,0.00000,0.25276
6.88,0.88,1.7557,0.7485,0.00000,0.24544
7.12,0.88,2.1300,3.4819,0.00000,0.26544
7.38,0.88,1.6038,7.7063,0.00000,0.19122
2.62,1.12,0.8156,0.0005,0.00000,0.18480
2.88,1.12,1.4547,0.0022,0.00000,0.36286
3.12,1.12,1.7537,0.0071,0.00000,0.47621
3.38,1.12,1.6449,0.0128,0.00000,0.42402
3.62,1.12,1.7587,0.0134,0.00000,0.37972
3.88,1.12,1.8728,0.0095,0.00000,0.38574
4.12,1.12,1.8425,0.0063,0.00000,0.36809
4.38,1.12,1.9131,0.0065,0.00000,0.33901
4.62,1.12,1.9621,0.0079,0.00000,0.31495
4.88,1.12,1.9439,0.0082,0.00000,0.29439
5.12,1.12,1.9790,0.0090,0.00000,0.28503
5.38,1.12,1.9661,0.0101,0.00000,0.27451
5.62,1.12,2.0123,0.0088,0.00000,0.26887
5.88,1.12,2.0646,0.0084,0.00000,0.25998
6.12,1.12,2.0463,0.0090,0.00000,0.24801
6.38,1.12,2.1437,0.0082,0.00000,0.24337
6.62,1.12,1.8384,0.0193,0.00000,0.20006
6.88,1.12,1.9112,0.1592,0.00000,0.19425
7.12,1.12,2.3293,0.7304,0.00000,0.21546
7.38,1.12,1.7857,1.6109,0.00000,0.15789
2.62,1.38,1.0850,0.0003,0.00000,0.14573
2.88,1.38,1.7557,0.0019,0.00000,0.26983
3.12,1.38,1.9053,0.0066,0.00000,0.33844
3.38,1.38,1.7824,0.0117,0.00000,0.31052
3.62,1.38,1.9736,0.0118,0.00000,0.29919
3.88,1.38,2.0169,0.0096,0.00000,0.30404
4.12,1.38,1.9775,0.0075,0.00000,0.29119
4.38,1.38,2.0592,0.0082,0.00000,0.27261
4.62,1.38,2.0764,0.0095,0.00000,0.25513
4.88,1.38,2.0616,0.0089,0.00000,0.24098
5.12,1.38,2.1227,0.0089,0.00000,0.23711
5.38,1.38,2.1066,0.0094,0.00000,0.23085
5.62,1.38,2.1540,0.0068,0.00000,0.22490
5.88,1.38,2.2439,0.0056,0.00000,0.21621
6.12,1.38,2.0927,0.0066,0.00000,0.19622
6.38,1.38,2.1497,0.0059,0.00000,0.18974
6.62,1.38,1.9960,0.0113,0.00000,0.16497
6.88,1.38,2.0717,0.0855,0.00000,0.15988
7.12,1.38,2.4506,0.3916,0.00000,0.17392
7.38,1.38,1.8765,0.8647,0.00000,0.12769
2.62,1.62,1.3459,0.0007,0.00000,0.12570
2.88,1.62,1.9654,0.0034,0.00000,0.20842
3.12,1.62,1.8661,0.0104,0.00000,0.23525
3.38,1.62,1.7634,0.0158,0.00000,0.22108
3.62,1.62,2.0941,0.0140,0.00000,0.23043
3.88,1.62,2.0946,0.0113,0.00000,0.22966
4.12,1.62,2.0723,0.0086,0.00000,0.22119
4.38,1.62,2.1306,0.0082,0.00000,0.21237
4.62,1.62,2.1207,0.0105,0.00000,0.20353
4.88,1.62,2.1239,0.0109,0.00000,0.19790
5.12,1.62,2.1995,0.0083,0.00000,0.19644
5.38,1.62,2.2185,0.0060,0.00000,0.19068
5.62,1.62,2.2510,0.0043,0.00000,0.18358
5.88,1.62,2.3577,0.0064,0.00000,0.17938
6.12,1.62,2.1047,0.0097,0.00000,0.15928
6.38,1.62,2.1381,0.0086,0.00000,0.15330
6.62,1.62,2.1758,0.0310,0.00000,0.14368
6.88,1.62,2.2509,0.3190,0.00000,0.13783
7.12,1.62,2.5444,1.4994,0.00000,0.14296
7.38,1.62,1.9317,3.3250,0.00000,0.10395
2.62,1.88,1.6316,0.0022,0.00000,0.11771
2.88,1.88,2.2014,0.0079,0.00000,0.17759
3.12,1.88,1.8507,0.0153,0.00000,0.17921
3.38,1.88,1.7877,0.0153,0.00000,0.16871
3.62,1.88,2.2714,0.0117,0.00000,0.18373
3.88,1.88,2.2424,0.0114,0.00000,0.18057
4.12,1.88,2.2327,0.0097,0.00000,0.17932
4.38,1.88,2.2274,0.0080,0.00000,0.17629
4.62,1.88,2.2022,0.0085,0.00000,0.17108
4.88,1.88,2.2420,0.0090,0.00000,0.16813
5.12,1.88,2.3231,0.0063,0.00000,0.16430
5.38,1.88,2.4014,0.0031,0.00000,0.15974
5.62,1.88,2.3778,0.0028,0.00000,0.15208
5.88,1.88,2.4390,0.0085,0.00000,0.14986
6.12,1.88,2.1334,0.0142,0.00000,0.13395
6.38,1.88,2.1723,0.0122,0.00000,0.12969
6.62,1.88,2.3777,0.0490,0.00000,0.12834
6.88,1.88,2.4580,0.5245,0.00000,0.12368
7.12,1.88,2.6752,2.4696,0.00000,0.12438
7.38,1.88,2.0124,5.4765,0.00000,0.08960
2.62,2.12,1.8291,0.0034,0.00000,0.10411
2.88,2.12,2.3798,0.0114,0.00000,0.14977
3.12,2.12,1.8812,0.0185,0.00000,0.14150
3.38,2.12,1.8241,0.0129,0.00000,0.13132
3.62,2.12,2.3619,0.0065,0.00000,0.14388
3.88,2.12,2.3538,0.0066,0.00000,0.14328
4.12,2.12,2.3893,0.0073,0.00000,0.14942
4.38,2.12,2.2783,0.0072,0.00000,0.14732
4.62,2.12,2.2432,0.0057,0.00000,0.14376
4.88,2.12,2.3378,0.0053,0.00000,0.14368
5.12,2.12,2.4152,0.0047,0.00000,0.13964
5.38,2.12,2.5504,0.0026,0.00000,0.13717
5.62,2.12,2.4678,0.0019,0.00000,0.12846
5.88,2.12,2.4708,0.0051,0.00000,0.12556
6.12,2.12,2.1454,0.0088,0.00000,0.11365
6.38,2.12,2.1878,0.0086,0.00000,0.10951
6.62,2.12,2.5283,0.0319,0.00000,0.11139
6.88,2.12,2.6140,0.3206,0.00000,0.10954
7.12,2.12,2.7600,1.5004,0.00000,0.11018
7.38,2.12,2.0588,3.3235,0.00000,0.07943
2.62,2.38,1.8870,0.0020,0.00000,0.08968
2.88,2.38,2.4286,0.0068,0.00000,0.12369
3.12,2.38,1.9066,0.0107,0.00000,0.11071
3.38,2.38,1.8759,0.0067,0.00000,0.10482
3.62,2.38,2.4016,0.0022,0.00000,0.11804
3.88,2.38,2.4301,0.0018,0.00000,0.11782
4.12,2.38,2.5151,0.0028,0.00000,0.12372
4.38,2.38,2.3066,0.0036,0.00000,0.12020
4.62,2.38,2.2842,0.0029,0.00000,0.11961
4.88,2.38,2.4224,0.0040,0.00000,0.12365
5.12,2.38,2.4827,0.0063,0.00000,0.12175
5.38,2.38,2.6550,0.0051,0.00000,0.12034
