x,y,rho,contact,casualty,pressure
2.62,0.12,0.3689,0.0001,0.00000,0.39660
2.88,0.12,0.7539,0.0007,0.00000,0.73292
3.12,0.12,1.1107,0.0043,0.00000,0.95613
3.38,0.12,1.1918,0.0134,0.00000,0.92275
3.62,0.12,1.1928,0.0236,0.00000,0.86670
3.88,0.12,1.2739,0.0258,0.00000,0.88679
4.12,0.12,1.2918,0.0193,0.00000,0.83095
4.38,0.12,1.2516,0.0106,0.00000,0.71324
4.62,0.12,1.2710,0.0075,0.00000,0.65882
4.88,0.12,1.3099,0.0095,0.00000,0.64824
5.12,0.12,1.3067,0.0118,0.00000,0.60940
5.38,0.12,1.3081,0.0085,0.00000,0.55842
5.62,0.12,1.3391,0.0068,0.00000,0.53341
5.88,0.12,1.3432,0.0110,0.00000,0.51325
6.12,0.12,1.3801,0.0145,0.00000,0.50565
6.38,0.12,1.4360,0.0154,0.00000,0.53090
6.62,0.12,1.3870,0.1303,0.00000,0.53483
6.88,0.12,1.3531,1.4292,0.00000,0.52873
7.12,0.12,1.1299,6.6604,0.00000,0.47309
7.38,0.12,0.6755,14.7191,0.00000,0.30655
2.62,0.38,0.6069,0.0001,0.00000,0.57812
2.88,0.38,1.1740,0.0014,0.00000,1.01391
3.12,0.38,1.5767,0.0070,0.00000,1.21769
3.38,0.38,1.5047,0.0162,0.00000,1.06827
3.62,0.38,1.4349,0.0210,0.00000,0.95292
3.88,0.38,1.5793,0.0198,0.00000,0.96393
4.12,0.38,1.6102,0.0154,0.00000,0.87955
4.38,0.38,1.5460,0.0099,0.00000,0.74055
4.62,0.38,1.5770,0.0079,0.00000,0.68102
4.88,0.38,1.6229,0.0074,0.00000,0.66118
5.12,0.38,1.6150,0.0069,0.00000,0.61412
5.38,0.38,1.6206,0.0061,0.00000,0.56053
5.62,0.38,1.6477,0.0075,0.00000,0.53477
5.88,0.38,1.6266,0.0103,0.00000,0.50701
6.12,0.38,1.6703,0.0120,0.00000,0.49146
6.38,0.38,1.7063,0.0198,0.00000,0.49532
6.62,0.38,1.5744,0.1704,0.00000,0.46921
6.88,0.38,1.6685,1.8241,0.00000,0.47979
7.12,0.38,1.6233,8.5234,0.00000,0.46643
7.38,0.38,1.0662,18.8626,0.00000,0.31484
2.62,0.62,0.6821,0.0002,0.00000,0.51256
2.88,0.62,1.3301,0.0020,0.00000,0.91001
3.12,0.62,1.7455,0.0091,0.00000,1.08402
3.38,0.62,1.5575,0.0174,0.00000,0.89816
3.62,0.62,1.4436,0.0160,0.00000,0.75708
3.88,0.62,1.6330,0.0107,0.00000,0.76124
4.12,0.62,1.6810,0.0078,0.00000,0.68975
4.38,0.62,1.6273,0.0058,0.00000,0.57884
4.62,0.62,1.6687,0.0057,0.00000,0.53026
4.88,0.62,1.7103,0.0052,0.00000,0.50640
5.12,0.62,1.7110,0.0039,0.00000,0.46678
5.38,0.62,1.7214,0.0035,0.00000,0.42903
5.62,0.62,1.7517,0.0055,0.00000,0.41200
5.88,0.62,1.7232,0.0075,0.00000,0.38428
6.12,0.62,1.7680,0.0096,0.00000,0.36864
6.38,0.62,1.7991,0.0263,0.00000,0.36491
6.62,0.62,1.5518,0.1840,0.00000,0.31854
6.88,0.62,1.7342,1.7894,0.00000,0.33134
7.12,0.62,1.9594,8.2960,0.00000,0.35531
7.38,0.62,1.4018,18.3534,0.00000,0.25206
2.62,0.88,0.6045,0.0002,0.00000,0.30112
2.88,0.88,1.1986,0.0017,0.00000,0.56946
3.12,0.88,1.5894,0.0075,0.00000,0.71649
3.38,0.88,1.4532,0.0136,0.00000,0.59840
3.62,0.88,1.4243,0.0107,0.00000,0.49346
3.88,0.88,1.6037,0.0049,0.00000,0.48842
4.12,0.88,1.6357,0.0028,0.00000,0.44601
4.38,0.88,1.6486,0.0034,0.00000,0.39107
4.62,0.88,1.7106,0.0056,0.00000,0.36535
4.88,0.88,1.7305,0.0062,0.00000,0.34418
5.12,0.88,1.7555,0.0044,0.00000,0.31974
5.38,0.88,1.7686,0.0027,0.00000,0.30051
5.62,0.88,1.8131,0.0026,0.00000,0.28905
5.88,0.88,1.8187,0.0034,0.00000,0.26271
6.12,0.88,1.8650,0.0060,0.00000,0.24745
6.38,0.88,1.9412,0.0233,0.00000,0.24908
6.62,0.88,1.5968,0.1465,0.00000,0.20687
6.88,0.88,1.7231,1.2969,0.00000,0.21179
7.12,0.88,2.1163,5.9348,0.00000,0.24497
7.38,0.88,1.6009,13.1114,0.00000,0.18163
2.62,1.12,0.6818,0.0001,0.00000,0.18636
2.88,1.12,1.2950,0.0008,0.00000,0.36841
3.12,1.12,1.6734,0.0035,0.00000,0.48647
3.38,1.12,1.6081,0.0064,0.00000,0.42930
3.62,1.12,1.6834,0.0054,0.00000,0.36931
3.88,1.12,1.8116,0.0029,0.00000,0.35696
4.12,1.12,1.7911,0.0019,0.00000,0.32665
4.38,1.12,1.8573,0.0038,0.00000,0.30364
4.62,1.12,1.9227,0.0076,0.00000,0.28966
4.88,1.12,1.9165,0.0086,0.00000,0.27014
5.12,1.12,1.9629,0.0067,0.00000,0.25384
5.38,1.12,1.9516,0.0045,0.00000,0.23924
5.62,1.12,2.0022,0.0025,0.00000,0.22645
5.88,1.12,2.0596,0.0022,0.00000,0.20405
6.12,1.12,2.0449,0.0044,0.00000,0.18624
6.38,1.12,2.1395,0.0144,0.00000,0.19005
6.62,1.12,1.8069,0.1027,0.00000,0.16206
6.88,1.12,1.8805,0.9706,0.00000,0.16220
7.12,1.12,2.3198,4.4777,0.00000,0.18916
7.38,1.12,1.7855,9.9037,0.00000,0.14258
2.62,1.38,0.9195,0.0001,0.00000,0.14155
2.88,1.38,1.5944,0.0005,0.00000,0.26639
3.12,1.38,1.8820,0.0021,0.00000,0.33941
3.38,1.38,1.7856,0.0041,0.00000,0.30820
3.62,1.38,1.9138,0.0050,0.00000,0.28437
3.88,1.38,1.9866,0.0052,0.00000,0.27703
4.12,1.38,1.9343,0.0039,0.00000,0.25699
4.38,1.38,2.0134,0.0042,0.00000,0.24724
4.62,1.38,2.0548,0.0066,0.00000,0.23482
4.88,1.38,2.0387,0.0083,0.00000,0.21570
5.12,1.38,2.1055,0.0088,0.00000,0.20303
5.38,1.38,2.0749,0.0072,0.00000,0.18758
5.62,1.38,2.1329,0.0044,0.00000,0.17450
5.88,1.38,2.2465,0.0059,0.00000,0.16209
6.12,1.38,2.1118,0.0094,0.00000,0.14382
6.38,1.38,2.1669,0.0101,0.00000,0.14392
6.62,1.38,1.9639,0.0491,0.00000,0.12819
6.88,1.38,2.0468,0.4978,0.00000,0.12693
7.12,1.38,2.4632,2.3235,0.00000,0.14563
7.38,1.38,1.8942,5.1470,0.00000,0.11020
2.62,1.62,1.1683,0.0002,0.00000,0.11858
2.88,1.62,1.8154,0.0015,0.00000,0.20213
3.12,1.62,1.8792,0.0065,0.00000,0.23280
3.38,1.62,1.7641,0.0115,0.00000,0.21099
3.62,1.62,2.0049,0.0108,0.00000,0.21073
3.88,1.62,2.0459,0.0089,0.00000,0.20887
4.12,1.62,2.0019,0.0059,0.00000,0.19990
4.38,1.62,2.0831,0.0042,0.00000,0.20001
4.62,1.62,2.1108,0.0046,0.00000,0.19070
4.88,1.62,2.0989,0.0065,0.00000,0.17223
5.12,1.62,2.1794,0.0083,0.00000,0.16121
5.38,1.62,2.1728,0.0064,0.00000,0.14839
5.62,1.62,2.2214,0.0044,0.00000,0.13737
5.88,1.62,2.3593,0.0097,0.00000,0.13241
6.12,1.62,2.1354,0.0156,0.00000,0.11557
6.38,1.62,2.1734,0.0113,0.00000,0.11138
6.62,1.62,2.1344,0.0140,0.00000,0.10237
6.88,1.62,2.2118,0.1095,0.00000,0.10188
7.12,1.62,2.5559,0.5075,0.00000,0.11611
7.38,1.62,1.9516,1.1238,0.00000,0.08825
2.62,1.88,1.4438,0.0003,0.00000,0.10786
2.88,1.88,2.0458,0.0026,0.00000,0.16820
3.12,1.88,1.8636,0.0107,0.00000,0.17362
3.38,1.88,1.7735,0.0179,0.00000,0.15597
3.62,1.88,2.1613,0.0131,0.00000,0.16626
3.88,1.88,2.1713,0.0069,0.00000,0.16464
4.12,1.88,2.1364,0.0041,0.00000,0.16001
4.38,1.88,2.1865,0.0032,0.00000,0.16298
4.62,1.88,2.2096,0.0035,0.00000,0.15858
4.88,1.88,2.2158,0.0048,0.00000,0.14349
5.12,1.88,2.2935,0.0050,0.00000,0.13242
5.38,1.88,2.3365,0.0031,0.00000,0.12275
5.62,1.88,2.3428,0.0028,0.00000,0.11285
5.88,1.88,2.4521,0.0088,0.00000,0.11049
6.12,1.88,2.1671,0.0147,0.00000,0.09582
6.38,1.88,2.2005,0.0107,0.00000,0.08965
6.62,1.88,2.3232,0.0061,0.00000,0.08550
6.88,1.88,2.4083,0.0112,0.00000,0.08681
7.12,1.88,2.6839,0.0422,0.00000,0.09826
7.38,1.88,2.0328,0.0922,0.00000,0.07469
2.62,2.12,1.6835,0.0005,0.00000,0.09451
2.88,2.12,2.2631,0.0027,0.00000,0.13650
3.12,2.12,1.8981,0.0082,0.00000,0.12712
3.38,2.12,1.8237,0.0117,0.00000,0.11620
3.62,2.12,2.2988,0.0072,0.00000,0.13373
3.88,2.12,2.2938,0.0029,0.00000,0.13173
4.12,2.12,2.2780,0.0031,0.00000,0.12715
4.38,2.12,2.2435,0.0046,0.00000,0.12711
4.62,2.12,2.2541,0.0050,0.00000,0.12562
4.88,2.12,2.3076,0.0052,0.00000,0.11766
5.12,2.12,2.3770,0.0035,0.00000,0.10836
5.38,2.12,2.4781,0.0015,0.00000,0.10111
5.62,2.12,2.4394,0.0020,0.00000,0.09124
5.88,2.12,2.5041,0.0072,0.00000,0.08892
6.12,2.12,2.1785,0.0118,0.00000,0.07682
6.38,2.12,2.1956,0.0082,0.00000,0.07154
6.62,2.12,2.4643,0.0037,0.00000,0.07276
6.88,2.12,2.5664,0.0022,0.00000,0.07558
7.12,2.12,2.7734,0.0034,0.00000,0.08387
7.38,2.12,2.0831,0.0063,0.00000,0.06336
2.62,2.38,1.8103,0.0016,0.00000,0.08261
2.88,2.38,2.3675,0.0056,0.00000,0.11224
3.12,2.38,1.9056,0.0096,0.00000,0.09508
3.38,2.38,1.8603,0.0073,0.00000,0.08808
3.62,2.38,2.3765,0.0027,0.00000,0.10748
3.88,2.38,2.3849,0.0016,0.00000,0.10583
4.12,2.38,2.4094,0.0052,0.00000,0.10325
4.38,2.38,2.2692,0.0090,0.00000,0.10060
4.62,2.38,2.2627,0.0080,0.00000,0.09817
4.88,2.38,2.3777,0.0062,0.00000,0.09461
5.12,2.38,2.4466,0.0040,0.00000,0.08855
5.38,2.38,2.6016,0.0024,0.00000,0.08496
5.62,2.38,2.5074,0.0023,0.00000,0.07553
5.88,2.38,2.5204,0.0047,0.00000,0.07183
6.12,2.38,2.1997,0.0065,0.00000,0.06181
6.38,2.38,2.2279,0.0040,0.00000,0.05875
6.62,2.38,2.6131,0.0022,0.00000,0.06419
6.88,2.38,2.7013,0.0106,0.00000,0.06821
7.12,2.38,2.8253,0.0467,0.00000,0.07450
7.38,2.38,2.1032,0.1021,0.00000,0.05594
2.62,2.62,1.9212,0.0027,0.00000,0.07386
2.88,2.62,2.4799,0.0088,0.00000,0.09741
3.12,2.62,1.9671,0.0137,0.00000,0.07815
3.38,2.62,1.9364,0.0085,0.00000,0.07085
3.62,2.62,2.4522,0.0023,0.00000,0.08653
3.88,2.62,2.4750,0.0016,0.00000,0.08553
4.12,2.62,2.5365,0.0057,0.00000,0.08567
4.38,2.62,2.3107,0.0100,0.00000,0.08144
4.62,2.62,2.2941,0.0090,0.00000,0.07753
4.88,2.62,2.4510,0.0069,0.00000,0.07588
5.12,2.62,2.5143,0.0048,0.00000,0.07285
5.38,2.62,2.7010,0.0038,0.00000,0.07272
5.62,2.62,2.5547,0.0033,0.00000,0.06442
5.88,2.62,2.5304,0.0030,0.00000,0.06028
6.12,2.62,2.2508,0.0023,0.00000,0.05251
6.38,2.62,2.2909,0.0013,0.00000,0.05066
6.62,2.62,2.7385,0.0100,0.00000,0.05730
6.88,2.62,2.8237,0.1180,0.00000,0.06204
7.12,2.62,2.9062,0.5569,0.00000,0.06784
7.38,2.62,2.1540,1.2342,0.00000,0.05098
2.62,2.88,2.0015,0.0019,0.00000,0.06431
2.88,2.88,2.5789,0.0057,0.00000,0.08376
3.12,2.88,2.0648,0.0086,0.00000,0.06605
3.38,2.88,2.0298,0.0057,0.00000,0.05930
3.62,2.88,2.4870,0.0023,0.00000,0.07078
3.88,2.88,2.5247,0.0014,0.00000,0.06937
4.12,2.88,2.6292,0.0032,0.00000,0.06970
4.38,2.88,2.3698,0.0063,0.00000,0.06485
4.62,2.88,2.3543,0.0079,0.00000,0.06222
4.88,2.88,2.5085,0.0075,0.00000,0.06237
5.12,2.88,2.5501,0.0051,0.00000,0.06125
5.38,2.88,2.7501,0.0044,0.00000,0.06310
5.62,2.88,2.5807,0.0049,0.00000,0.05577
5.88,2.88,2.5477,0.0033,0.00000,0.05178
6.12,2.88,2.3259,0.0012,0.00000,0.04624
6.38,2.88,2.3673,0.0017,0.00000,0.04491
6.62,2.88,2.8304,0.0433,0.00000,0.05102
6.88,2.88,2.9071,0.5263,0.00000,0.05473
7.12,2.88,2.9639,2.4916,0.00000,0.05916
7.38,2.88,2.1915,5.5277,0.00000,0.04438
2.62,3.12,2.0233,0.0009,0.00000,0.05681
2.88,3.12,2.6241,0.0019,0.00000,0.07375
3.12,3.12,2.1688,0.0025,0.00000,0.05834
