x,y,rho,contact,casualty,pressure
2.62,0.12,0.3463,0.0005,0.00000,0.34681
2.88,0.12,0.7006,0.0024,0.00000,0.64901
3.12,0.12,1.0286,0.0066,0.00000,0.85042
3.38,0.12,1.1176,0.0105,0.00000,0.81203
3.62,0.12,1.1469,0.0094,0.00000,0.75532
3.88,0.12,1.2480,0.0058,0.00000,0.78237
4.12,0.12,1.2782,0.0043,0.00000,0.77162
4.38,0.12,1.2635,0.0053,0.00000,0.70260
4.62,0.12,1.3070,0.0093,0.00000,0.66823
4.88,0.12,1.3415,0.0123,0.00000,0.66210
5.12,0.12,1.3260,0.0109,0.00000,0.61113
5.38,0.12,1.3072,0.0068,0.00000,0.53059
5.62,0.12,1.3096,0.0028,0.00000,0.48037
5.88,0.12,1.2970,0.0009,0.00000,0.47132
6.12,0.12,1.3258,0.0003,0.00000,0.50114
6.38,0.12,1.3836,0.0051,0.00000,0.54107
6.62,0.12,1.3757,0.1523,0.00000,0.55441
6.88,0.12,1.3744,1.7974,0.00000,0.58753
7.12,0.12,1.1345,8.4010,0.00000,0.54629
7.38,0.12,0.6670,18.5475,0.00000,0.35572
2.62,0.38,0.6046,0.0010,0.00000,0.53678
2.88,0.38,1.1676,0.0043,0.00000,0.95838
3.12,0.38,1.5700,0.0108,0.00000,1.16725
3.38,0.38,1.5153,0.0156,0.00000,1.02422
3.62,0.38,1.4633,0.0135,0.00000,0.90829
3.88,0.38,1.5919,0.0089,0.00000,0.92147
4.12,0.38,1.5953,0.0076,0.00000,0.87428
4.38,0.38,1.5383,0.0088,0.00000,0.76586
4.62,0.38,1.5914,0.0125,0.00000,0.70892
4.88,0.38,1.6431,0.0147,0.00000,0.68950
5.12,0.38,1.6303,0.0147,0.00000,0.63815
5.38,0.38,1.6221,0.0118,0.00000,0.56587
5.62,0.38,1.6391,0.0056,0.00000,0.51831
5.88,0.38,1.6256,0.0016,0.00000,0.49451
6.12,0.38,1.6645,0.0004,0.00000,0.50964
6.38,0.38,1.6905,0.0045,0.00000,0.53092
6.62,0.38,1.5860,0.1373,0.00000,0.50942
6.88,0.38,1.6920,1.6415,0.00000,0.54649
7.12,0.38,1.6129,7.7124,0.00000,0.54858
7.38,0.38,1.0442,17.0602,0.00000,0.37605
2.62,0.62,0.7061,0.0011,0.00000,0.50089
2.88,0.62,1.3702,0.0043,0.00000,0.90385
3.12,0.62,1.7941,0.0093,0.00000,1.08922
3.38,0.62,1.6131,0.0114,0.00000,0.90461
3.62,0.62,1.5115,0.0091,0.00000,0.77077
3.88,0.62,1.6900,0.0069,0.00000,0.78948
4.12,0.62,1.7029,0.0074,0.00000,0.74060
4.38,0.62,1.6332,0.0088,0.00000,0.63122
4.62,0.62,1.6825,0.0111,0.00000,0.57207
4.88,0.62,1.7292,0.0117,0.00000,0.55336
5.12,0.62,1.7239,0.0126,0.00000,0.51899
5.38,0.62,1.7227,0.0120,0.00000,0.46532
5.62,0.62,1.7511,0.0062,0.00000,0.42606
5.88,0.62,1.7386,0.0016,0.00000,0.39715
6.12,0.62,1.7902,0.0003,0.00000,0.39556
6.38,0.62,1.8186,0.0032,0.00000,0.40176
6.62,0.62,1.5820,0.1008,0.00000,0.35922
6.88,0.62,1.7605,1.2160,0.00000,0.37860
7.12,0.62,1.9565,5.7335,0.00000,0.40356
7.38,0.62,1.3890,12.6994,0.00000,0.28743
2.62,0.88,0.6462,0.0006,0.00000,0.30650
2.88,0.88,1.2576,0.0020,0.00000,0.57644
3.12,0.88,1.6396,0.0038,0.00000,0.72075
3.38,0.88,1.4877,0.0037,0.00000,0.60612
3.62,0.88,1.4636,0.0027,0.00000,0.52238
3.88,0.88,1.6593,0.0026,0.00000,0.54581
4.12,0.88,1.6872,0.0038,0.00000,0.52063
4.38,0.88,1.6754,0.0049,0.00000,0.45522
4.62,0.88,1.7290,0.0057,0.00000,0.41171
4.88,0.88,1.7522,0.0064,0.00000,0.38822
5.12,0.88,1.7680,0.0079,0.00000,0.36476
5.38,0.88,1.7661,0.0072,0.00000,0.33206
5.62,0.88,1.8104,0.0035,0.00000,0.30923
5.88,0.88,1.8306,0.0010,0.00000,0.28820
6.12,0.88,1.8955,0.0005,0.00000,0.27751
6.38,0.88,1.9829,0.0018,0.00000,0.28215
6.62,0.88,1.6316,0.0443,0.00000,0.23890
6.88,0.88,1.7514,0.5319,0.00000,0.23433
7.12,0.88,2.1419,2.5086,0.00000,0.25925
7.38,0.88,1.6185,5.5573,0.00000,0.19077
2.62,1.12,0.7382,0.0001,0.00000,0.18929
2.88,1.12,1.3678,0.0004,0.00000,0.36517
3.12,1.12,1.7258,0.0007,0.00000,0.47957
3.38,1.12,1.6355,0.0006,0.00000,0.44026
