x,y,rho,contact,casualty,pressure
2.62,0.12,0.2945,0.0025,0.00000,0.16719
2.88,0.12,0.5611,0.0076,0.00000,0.30739
3.12,0.12,0.7450,0.0159,0.00000,0.39686
3.38,0.12,0.7453,0.0209,0.00000,0.40641
3.62,0.12,0.8044,0.0186,0.00000,0.44441
3.88,0.12,0.9433,0.0146,0.00000,0.47403
4.12,0.12,1.0045,0.0126,0.00000,0.44391
4.38,0.12,1.0558,0.0103,0.00000,0.41103
4.62,0.12,1.1709,0.0106,0.00000,0.39928
4.88,0.12,1.2514,0.0169,0.00000,0.38190
5.12,0.12,1.2588,0.0405,0.00000,0.36416
5.38,0.12,1.2824,0.0639,0.00000,0.35615
5.62,0.12,1.3253,0.0484,0.00000,0.33427
5.88,0.12,1.3158,0.0244,0.00000,0.31088
6.12,0.12,1.3262,0.0148,0.00000,0.32474
6.38,0.12,1.3454,0.0158,0.00000,0.35386
6.62,0.12,1.2673,0.0690,0.00000,0.34930
6.88,0.12,1.2547,0.6631,0.00000,0.34520
7.12,0.12,1.0873,3.0773,0.00000,0.32308
7.38,0.12,0.6667,6.8036,0.00000,0.21873
2.62,0.38,0.6034,0.0061,0.00000,0.34660
2.88,0.38,1.1583,0.0159,0.00000,0.63844
3.12,0.38,1.5148,0.0321,0.00000,0.81132
3.38,0.38,1.4135,0.0448,0.00000,0.77561
3.62,0.38,1.3995,0.0442,0.00000,0.77888
3.88,0.38,1.5654,0.0363,0.00000,0.80027
4.12,0.38,1.5717,0.0296,0.00000,0.72292
4.38,0.38,1.5370,0.0248,0.00000,0.64285
4.62,0.38,1.6284,0.0243,0.00000,0.61188
4.88,0.38,1.6939,0.0261,0.00000,0.57177
5.12,0.38,1.6687,0.0365,0.00000,0.52355
5.38,0.38,1.6640,0.0509,0.00000,0.49569
5.62,0.38,1.6894,0.0480,0.00000,0.45943
5.88,0.38,1.6769,0.0359,0.00000,0.42356
6.12,0.38,1.7198,0.0285,0.00000,0.44434
6.38,0.38,1.7417,0.0316,0.00000,0.48512
6.62,0.38,1.6026,0.1289,0.00000,0.47027
6.88,0.38,1.6990,1.2491,0.00000,0.48473
7.12,0.38,1.6676,5.8039,0.00000,0.49297
7.38,0.38,1.1080,12.8323,0.00000,0.35049
2.62,0.62,0.8186,0.0084,0.00000,0.43595
2.88,0.62,1.5613,0.0210,0.00000,0.80743
3.12,0.62,1.9980,0.0451,0.00000,1.01712
3.38,0.62,1.7801,0.0677,0.00000,0.92167
3.62,0.62,1.6982,0.0691,0.00000,0.86521
3.88,0.62,1.8764,0.0593,0.00000,0.87724
4.12,0.62,1.8510,0.0496,0.00000,0.78928
4.38,0.62,1.7678,0.0447,0.00000,0.69092
4.62,0.62,1.8156,0.0413,0.00000,0.64993
4.88,0.62,1.8532,0.0381,0.00000,0.60511
5.12,0.62,1.8398,0.0421,0.00000,0.55526
5.38,0.62,1.8311,0.0532,0.00000,0.52430
5.62,0.62,1.8361,0.0559,0.00000,0.48324
5.88,0.62,1.8138,0.0447,0.00000,0.43788
6.12,0.62,1.8557,0.0356,0.00000,0.44400
6.38,0.62,1.8768,0.0388,0.00000,0.47249
6.62,0.62,1.6499,0.1572,0.00000,0.43841
6.88,0.62,1.8041,1.5618,0.00000,0.46051
7.12,0.62,1.9944,7.2760,0.00000,0.50464
7.38,0.62,1.4274,16.0916,0.00000,0.37412
2.62,0.88,0.8894,0.0059,0.00000,0.33963
2.88,0.88,1.5821,0.0184,0.00000,0.62696
3.12,0.88,1.8933,0.0484,0.00000,0.78774
3.38,0.88,1.6985,0.0756,0.00000,0.72040
3.62,0.88,1.7218,0.0718,0.00000,0.69173
3.88,0.88,1.8665,0.0628,0.00000,0.70721
4.12,0.88,1.8339,0.0577,0.00000,0.63973
4.38,0.88,1.8237,0.0544,0.00000,0.56574
4.62,0.88,1.8561,0.0486,0.00000,0.52979
4.88,0.88,1.8596,0.0450,0.00000,0.49335
5.12,0.88,1.8947,0.0510,0.00000,0.46679
5.38,0.88,1.9089,0.0667,0.00000,0.44812
5.62,0.88,1.9308,0.0713,0.00000,0.41574
5.88,0.88,1.9427,0.0525,0.00000,0.37831
6.12,0.88,1.9480,0.0349,0.00000,0.36477
6.38,0.88,1.9936,0.0328,0.00000,0.37666
6.62,0.88,1.7184,0.1520,0.00000,0.33784
6.88,0.88,1.8117,1.5681,0.00000,0.34702
7.12,0.88,2.1392,7.3291,0.00000,0.39499
7.38,0.88,1.6125,16.2200,0.00000,0.29960
2.62,1.12,1.1123,0.0031,0.00000,0.23435
2.88,1.12,1.7657,0.0132,0.00000,0.41288
3.12,1.12,1.8755,0.0397,0.00000,0.50508
3.38,1.12,1.7407,0.0624,0.00000,0.49884
3.62,1.12,1.9399,0.0580,0.00000,0.53710
3.88,1.12,1.9947,0.0534,0.00000,0.55291
4.12,1.12,1.9276,0.0511,0.00000,0.50068
4.38,1.12,2.0104,0.0460,0.00000,0.46039
4.62,1.12,2.0472,0.0447,0.00000,0.43807
4.88,1.12,2.0251,0.0492,0.00000,0.40798
5.12,1.12,2.0792,0.0540,0.00000,0.39154
5.38,1.12,2.0856,0.0656,0.00000,0.37637
5.62,1.12,2.1225,0.0732,0.00000,0.35066
5.88,1.12,2.1839,0.0619,0.00000,0.32532
6.12,1.12,2.1078,0.0443,0.00000,0.30216
6.38,1.12,2.1691,0.0353,0.00000,0.30995
6.62,1.12,1.9660,0.1583,0.00000,0.28673
6.88,1.12,2.0279,1.5347,0.00000,0.28657
7.12,1.12,2.3898,7.0896,0.00000,0.32134
7.38,1.12,1.8267,15.6698,0.00000,0.24313
2.62,1.38,1.4121,0.0026,0.00000,0.18602
2.88,1.38,2.0594,0.0106,0.00000,0.30027
3.12,1.38,1.9562,0.0260,0.00000,0.33775
3.38,1.38,1.8352,0.0371,0.00000,0.35162
3.62,1.38,2.1652,0.0393,0.00000,0.41867
3.88,1.38,2.1492,0.0431,0.00000,0.43437
4.12,1.38,2.0616,0.0425,0.00000,0.40021
4.38,1.38,2.1473,0.0362,0.00000,0.38075
4.62,1.38,2.1675,0.0395,0.00000,0.36892
4.88,1.38,2.1648,0.0511,0.00000,0.34824
5.12,1.38,2.2224,0.0537,0.00000,0.33060
5.38,1.38,2.2188,0.0577,0.00000,0.31245
5.62,1.38,2.2444,0.0649,0.00000,0.28899
5.88,1.38,2.3324,0.0657,0.00000,0.27454
6.12,1.38,2.1489,0.0573,0.00000,0.24858
6.38,1.38,2.1826,0.0542,0.00000,0.25143
6.62,1.38,2.1559,0.2381,0.00000,0.24854
6.88,1.38,2.2303,1.8890,0.00000,0.24582
7.12,1.38,2.5385,8.3665,0.00000,0.26485
7.38,1.38,1.9299,18.3829,0.00000,0.19815
2.62,1.62,1.6276,0.0037,0.00000,0.16856
2.88,1.62,2.2283,0.0127,0.00000,0.24884
3.12,1.62,1.9281,0.0227,0.00000,0.24769
3.38,1.62,1.8382,0.0228,0.00000,0.25361
3.62,1.62,2.2685,0.0247,0.00000,0.31377
3.88,1.62,2.2380,0.0323,0.00000,0.32545
4.12,1.62,2.1949,0.0347,0.00000,0.31187
4.38,1.62,2.2158,0.0289,0.00000,0.30243
4.62,1.62,2.2087,0.0278,0.00000,0.29783
4.88,1.62,2.2655,0.0354,0.00000,0.29186
5.12,1.62,2.3248,0.0379,0.00000,0.27617
5.38,1.62,2.3511,0.0399,0.00000,0.26104
5.62,1.62,2.3365,0.0445,0.00000,0.23983
5.88,1.62,2.4128,0.0483,0.00000,0.23142
6.12,1.62,2.1722,0.0484,0.00000,0.20793
6.38,1.62,2.1954,0.0637,0.00000,0.20782
6.62,1.62,2.3633,0.3458,0.00000,0.21848
6.88,1.62,2.4294,2.6838,0.00000,0.21392
7.12,1.62,2.6304,11.7922,0.00000,0.22048
7.38,1.62,1.9769,25.8834,0.00000,0.16308
2.62,1.88,1.8536,0.0037,0.00000,0.16020
2.88,1.88,2.4419,0.0120,0.00000,0.22358
3.12,1.88,1.9946,0.0196,0.00000,0.20273
3.38,1.88,1.9221,0.0168,0.00000,0.19723
3.62,1.88,2.3925,0.0177,0.00000,0.23777
3.88,1.88,2.3619,0.0256,0.00000,0.24240
4.12,1.88,2.3820,0.0286,0.00000,0.24354
4.38,1.88,2.3037,0.0218,0.00000,0.23717
4.62,1.88,2.2778,0.0162,0.00000,0.23583
4.88,1.88,2.3922,0.0179,0.00000,0.23958
5.12,1.88,2.4390,0.0180,0.00000,0.22940
5.38,1.88,2.5167,0.0190,0.00000,0.22355
5.62,1.88,2.4311,0.0222,0.00000,0.20461
5.88,1.88,2.4564,0.0241,0.00000,0.19378
6.12,1.88,2.2284,0.0257,0.00000,0.17385
6.38,1.88,2.2634,0.0418,0.00000,0.17330
6.62,1.88,2.5753,0.2922,0.00000,0.18885
6.88,1.88,2.6484,2.5920,0.00000,0.18747
7.12,1.88,2.7788,11.7087,0.00000,0.19214
7.38,1.88,2.0719,25.8072,0.00000,0.14212
2.62,2.12,1.9838,0.0031,0.00000,0.13845
2.88,2.12,2.5781,0.0089,0.00000,0.18784
3.12,2.12,2.0859,0.0136,0.00000,0.16414
3.38,2.12,2.0253,0.0109,0.00000,0.15977
3.62,2.12,2.4565,0.0108,0.00000,0.18925
3.88,2.12,2.4438,0.0173,0.00000,0.18994
4.12,2.12,2.5237,0.0222,0.00000,0.19454
4.38,2.12,2.3559,0.0181,0.00000,0.18709
4.62,2.12,2.3363,0.0122,0.00000,0.18835
4.88,2.12,2.4777,0.0108,0.00000,0.19425
5.12,2.12,2.5055,0.0101,0.00000,0.18686
5.38,2.12,2.6352,0.0154,0.00000,0.18824
5.62,2.12,2.4881,0.0229,0.00000,0.17500
5.88,2.12,2.4763,0.0215,0.00000,0.16538
6.12,2.12,2.3096,0.0184,0.00000,0.14819
6.38,2.12,2.3422,0.0217,0.00000,0.14428
6.62,2.12,2.7170,0.1705,0.00000,0.15988
6.88,2.12,2.7830,1.7801,0.00000,0.16143
7.12,2.12,2.8600,8.2834,0.00000,0.16596
7.38,2.12,2.1208,18.3342,0.00000,0.12303
2.62,2.38,2.0281,0.0070,0.00000,0.11734
2.88,2.38,2.6338,0.0210,0.00000,0.15657
3.12,2.38,2.1758,0.0318,0.00000,0.13502
3.38,2.38,2.1258,0.0207,0.00000,0.13470
3.62,2.38,2.4515,0.0091,0.00000,0.15972
3.88,2.38,2.4629,0.0101,0.00000,0.15850
4.12,2.38,2.6108,0.0160,0.00000,0.16024
4.38,2.38,2.4176,0.0171,0.00000,0.15241
4.62,2.38,2.4163,0.0130,0.00000,0.15674
4.88,2.38,2.5377,0.0101,0.00000,0.16178
5.12,2.38,2.5477,0.0112,0.00000,0.15433
5.38,2.38,2.7080,0.0213,0.00000,0.15735
5.62,2.38,2.5291,0.0323,0.00000,0.14927
5.88,2.38,2.5121,0.0280,0.00000,0.14476
6.12,2.38,2.4260,0.0210,0.00000,0.13186
6.38,2.38,2.4584,0.0166,0.00000,0.12623
6.62,2.38,2.8456,0.0933,0.00000,0.14045
6.88,2.38,2.8767,1.0203,0.00000,0.13967
7.12,2.38,2.8995,4.7943,0.00000,0.14002
7.38,2.38,2.1387,10.6247,0.00000,0.10315
2.62,2.62,2.0936,0.0180,0.00000,0.10145
2.88,2.62,2.7371,0.0588,0.00000,0.13404
3.12,2.62,2.3433,0.0916,0.00000,0.11504
3.38,2.62,2.2881,0.0588,0.00000,0.11509
3.62,2.62,2.4663,0.0199,0.00000,0.13433
3.88,2.62,2.4840,0.0100,0.00000,0.13469
4.12,2.62,2.6888,0.0117,0.00000,0.13739
4.38,2.62,2.5224,0.0136,0.00000,0.12893
4.62,2.62,2.5173,0.0126,0.00000,0.13016
4.88,2.62,2.5770,0.0106,0.00000,0.13272
5.12,2.62,2.5813,0.0118,0.00000,0.12685
5.38,2.62,2.7422,0.0167,0.00000,0.12836
5.62,2.62,2.5669,0.0219,0.00000,0.12105
