x,y,rho,contact,casualty,pressure
2.62,0.12,0.3239,0.0020,0.00000,0.21981
2.88,0.12,0.6209,0.0037,0.00000,0.41225
3.12,0.12,0.8641,0.0047,0.00000,0.55037
3.38,0.12,0.9393,0.0053,0.00000,0.56249
3.62,0.12,1.0212,0.0067,0.00000,0.57589
3.88,0.12,1.1435,0.0090,0.00000,0.60670
4.12,0.12,1.1969,0.0146,0.00000,0.58380
4.38,0.12,1.2283,0.0210,0.00000,0.54531
4.62,0.12,1.2973,0.0191,0.00000,0.53157
4.88,0.12,1.3406,0.0129,0.00000,0.50472
5.12,0.12,1.3182,0.0094,0.00000,0.45030
5.38,0.12,1.2958,0.0065,0.00000,0.41506
5.62,0.12,1.3127,0.0060,0.00000,0.40723
5.88,0.12,1.3165,0.0087,0.00000,0.39890
6.12,0.12,1.3278,0.0120,0.00000,0.40706
6.38,0.12,1.3545,0.0183,0.00000,0.43520
6.62,0.12,1.3522,0.1783,0.00000,0.45934
6.88,0.12,1.3438,2.0166,0.00000,0.50504
7.12,0.12,1.0833,9.4793,0.00000,0.48116
7.38,0.12,0.6242,20.9921,0.00000,0.31808
2.62,0.38,0.6159,0.0029,0.00000,0.39452
2.88,0.38,1.1677,0.0059,0.00000,0.73304
3.12,0.38,1.5432,0.0102,0.00000,0.94946
3.38,0.38,1.4937,0.0138,0.00000,0.90228
3.62,0.38,1.4696,0.0156,0.00000,0.85060
3.88,0.38,1.5948,0.0194,0.00000,0.86164
4.12,0.38,1.6047,0.0242,0.00000,0.79578
4.38,0.38,1.5788,0.0279,0.00000,0.70237
4.62,0.38,1.6433,0.0304,0.00000,0.66078
4.88,0.38,1.6836,0.0266,0.00000,0.61687
5.12,0.38,1.6513,0.0188,0.00000,0.54477
5.38,0.38,1.6414,0.0112,0.00000,0.50218
5.62,0.38,1.6718,0.0090,0.00000,0.49810
5.88,0.38,1.6666,0.0128,0.00000,0.48919
6.12,0.38,1.6845,0.0217,0.00000,0.50299
6.38,0.38,1.6964,0.0404,0.00000,0.53527
6.62,0.38,1.6327,0.2148,0.00000,0.54502
6.88,0.38,1.7238,2.1232,0.00000,0.61017
7.12,0.38,1.5833,9.9024,0.00000,0.61653
7.38,0.38,1.0027,21.9168,0.00000,0.42341
2.62,0.62,0.7700,0.0020,0.00000,0.42905
2.88,0.62,1.4676,0.0063,0.00000,0.80210
3.12,0.62,1.9005,0.0181,0.00000,1.03016
3.38,0.62,1.7262,0.0288,0.00000,0.93642
3.62,0.62,1.6278,0.0266,0.00000,0.84098
3.88,0.62,1.7798,0.0281,0.00000,0.85166
4.12,0.62,1.7771,0.0330,0.00000,0.78778
4.38,0.62,1.7108,0.0357,0.00000,0.67648
4.62,0.62,1.7448,0.0438,0.00000,0.60943
4.88,0.62,1.7800,0.0427,0.00000,0.55905
5.12,0.62,1.7739,0.0277,0.00000,0.50109
5.38,0.62,1.7735,0.0129,0.00000,0.46412
5.62,0.62,1.7947,0.0073,0.00000,0.45894
5.88,0.62,1.7896,0.0094,0.00000,0.44720
6.12,0.62,1.8334,0.0216,0.00000,0.45454
6.38,0.62,1.8377,0.0540,0.00000,0.47376
6.62,0.62,1.6433,0.2307,0.00000,0.44844
6.88,0.62,1.8122,2.0473,0.00000,0.49161
7.12,0.62,1.9404,9.4894,0.00000,0.52230
7.38,0.62,1.3553,21.0022,0.00000,0.37072
2.62,0.88,0.7532,0.0009,0.00000,0.30446
2.88,0.88,1.3988,0.0055,0.00000,0.57187
3.12,0.88,1.7548,0.0213,0.00000,0.73203
3.38,0.88,1.5918,0.0356,0.00000,0.65851
3.62,0.88,1.5790,0.0281,0.00000,0.59645
3.88,0.88,1.7482,0.0231,0.00000,0.61709
4.12,0.88,1.7571,0.0260,0.00000,0.58693
4.38,0.88,1.7359,0.0306,0.00000,0.51610
4.62,0.88,1.7600,0.0421,0.00000,0.45851
4.88,0.88,1.7814,0.0438,0.00000,0.41860
5.12,0.88,1.8223,0.0282,0.00000,0.38991
5.38,0.88,1.8352,0.0120,0.00000,0.36321
5.62,0.88,1.8502,0.0043,0.00000,0.35314
5.88,0.88,1.8650,0.0034,0.00000,0.34412
6.12,0.88,1.9293,0.0110,0.00000,0.34207
6.38,0.88,1.9769,0.0361,0.00000,0.34674
6.62,0.88,1.6659,0.1767,0.00000,0.30012
6.88,0.88,1.8025,1.6153,0.00000,0.31127
7.12,0.88,2.1540,7.5106,0.00000,0.35052
7.38,0.88,1.6137,16.6345,0.00000,0.25855
2.62,1.12,0.8922,0.0003,0.00000,0.20200
2.88,1.12,1.5280,0.0028,0.00000,0.37084
3.12,1.12,1.7813,0.0117,0.00000,0.46683
3.38,1.12,1.6707,0.0197,0.00000,0.43191
3.62,1.12,1.7880,0.0151,0.00000,0.41517
3.88,1.12,1.9088,0.0130,0.00000,0.43248
4.12,1.12,1.8912,0.0170,0.00000,0.42049
4.38,1.12,1.9428,0.0201,0.00000,0.39551
4.62,1.12,1.9799,0.0249,0.00000,0.36488
4.88,1.12,1.9697,0.0252,0.00000,0.33504
5.12,1.12,2.0178,0.0177,0.00000,0.31893
5.38,1.12,2.0291,0.0096,0.00000,0.29897
5.62,1.12,2.0600,0.0037,0.00000,0.28986
5.88,1.12,2.0971,0.0013,0.00000,0.28537
6.12,1.12,2.0905,0.0040,0.00000,0.27135
6.38,1.12,2.1791,0.0169,0.00000,0.26796
6.62,1.12,1.8945,0.0932,0.00000,0.22752
6.88,1.12,1.9777,0.8679,0.00000,0.22768
7.12,1.12,2.3924,4.0391,0.00000,0.26404
7.38,1.12,1.8325,8.9468,0.00000,0.19942
2.62,1.38,1.1985,0.0001,0.00000,0.16025
2.88,1.38,1.8626,0.0006,0.00000,0.27280
3.12,1.38,1.9401,0.0025,0.00000,0.32048
3.38,1.38,1.8205,0.0043,0.00000,0.30218
3.62,1.38,2.0371,0.0039,0.00000,0.30824
3.88,1.38,2.0795,0.0065,0.00000,0.31853
4.12,1.38,2.0309,0.0120,0.00000,0.31357
4.38,1.38,2.1063,0.0144,0.00000,0.31057
4.62,1.38,2.1301,0.0138,0.00000,0.29466
4.88,1.38,2.1145,0.0121,0.00000,0.27203
5.12,1.38,2.1638,0.0109,0.00000,0.26209
5.38,1.38,2.1575,0.0090,0.00000,0.24986
5.62,1.38,2.2018,0.0043,0.00000,0.24506
5.88,1.38,2.2787,0.0010,0.00000,0.24500
6.12,1.38,2.1366,0.0014,0.00000,0.22028
6.38,1.38,2.2105,0.0077,0.00000,0.20775
6.62,1.38,2.0976,0.0687,0.00000,0.18278
6.88,1.38,2.1625,0.7231,0.00000,0.18177
7.12,1.38,2.5179,3.3907,0.00000,0.20860
7.38,1.38,1.9237,7.5134,0.00000,0.15856
2.62,1.62,1.4900,0.0000,0.00000,0.14872
2.88,1.62,2.1063,0.0000,0.00000,0.22487
3.12,1.62,1.9123,0.0002,0.00000,0.22757
3.38,1.62,1.7982,0.0004,0.00000,0.21236
3.62,1.62,2.1624,0.0007,0.00000,0.23532
3.88,1.62,2.1611,0.0028,0.00000,0.24247
4.12,1.62,2.1228,0.0071,0.00000,0.24369
4.38,1.62,2.1757,0.0106,0.00000,0.24729
4.62,1.62,2.1683,0.0105,0.00000,0.23582
4.88,1.62,2.1901,0.0103,0.00000,0.22093
5.12,1.62,2.2641,0.0125,0.00000,0.21586
5.38,1.62,2.2638,0.0110,0.00000,0.20944
5.62,1.62,2.2781,0.0050,0.00000,0.20413
5.88,1.62,2.3920,0.0011,0.00000,0.20784
6.12,1.62,2.1603,0.0004,0.00000,0.18292
6.38,1.62,2.2043,0.0036,0.00000,0.16489
6.62,1.62,2.2956,0.0798,0.00000,0.15305
6.88,1.62,2.3572,0.9500,0.00000,0.15284
7.12,1.62,2.6140,4.4909,0.00000,0.17045
7.38,1.62,1.9780,9.9608,0.00000,0.12942
2.62,1.88,1.7601,0.0000,0.00000,0.13900
2.88,1.88,2.3355,0.0000,0.00000,0.19319
3.12,1.88,1.9071,0.0001,0.00000,0.17005
3.38,1.88,1.8191,0.0003,0.00000,0.15561
3.62,1.88,2.3170,0.0006,0.00000,0.18610
3.88,1.88,2.2867,0.0016,0.00000,0.19190
4.12,1.88,2.2690,0.0051,0.00000,0.19838
4.38,1.88,2.2609,0.0089,0.00000,0.20140
4.62,1.88,2.2351,0.0086,0.00000,0.19284
4.88,1.88,2.3018,0.0099,0.00000,0.18555
5.12,1.88,2.3918,0.0142,0.00000,0.18193
5.38,1.88,2.4431,0.0118,0.00000,0.17854
5.62,1.88,2.3797,0.0048,0.00000,0.16866
5.88,1.88,2.4660,0.0010,0.00000,0.16953
6.12,1.88,2.2139,0.0002,0.00000,0.14919
6.38,1.88,2.2492,0.0015,0.00000,0.13394
6.62,1.88,2.5062,0.0467,0.00000,0.13304
6.88,1.88,2.5749,0.5685,0.00000,0.13334
7.12,1.88,2.7498,2.6923,0.00000,0.14325
7.38,1.88,2.0608,5.9735,0.00000,0.10777
2.62,2.12,1.9085,0.0000,0.00000,0.11360
2.88,2.12,2.4730,0.0000,0.00000,0.15235
3.12,2.12,1.9525,0.0003,0.00000,0.12658
3.38,2.12,1.8899,0.0013,0.00000,0.11770
