x,y,rho,contact,casualty,pressure
2.62,0.12,0.4011,0.0096,0.00000,0.14421
2.88,0.12,0.7396,0.0144,0.00000,0.22449
3.12,0.12,0.9322,0.0171,0.00000,0.23553
3.38,0.12,0.9093,0.0198,0.00000,0.22031
3.62,0.12,0.9314,0.0183,0.00000,0.24402
3.88,0.12,0.8826,0.0144,0.00000,0.25519
4.12,0.12,0.8155,0.0112,0.00000,0.25569
4.38,0.12,0.8320,0.0126,0.00000,0.27022
4.62,0.12,0.8337,0.0170,0.00000,0.28520
4.88,0.12,0.8378,0.0177,0.00000,0.29438
5.12,0.12,0.8335,0.0233,0.00000,0.28941
5.38,0.12,0.8292,0.0281,0.00000,0.29474
5.62,0.12,0.8311,0.0211,0.00000,0.30110
5.88,0.12,0.8145,0.0116,0.00000,0.26062
6.12,0.12,0.8868,0.0078,0.00000,0.24196
6.38,0.12,0.9335,0.0051,0.00000,0.24442
6.62,0.12,0.9208,0.0025,0.00000,0.22025
6.88,0.12,0.9607,0.0018,0.00000,0.21488
7.12,0.12,0.7587,0.0017,0.00000,0.19664
7.38,0.12,0.4058,0.0011,0.00000,0.12602
2.62,0.38,0.8296,0.0315,0.00000,0.28870
2.88,0.38,1.4040,0.0492,0.00000,0.43578
3.12,0.38,1.5972,0.0599,0.00000,0.43618
3.38,0.38,1.4863,0.0635,0.00000,0.40092
3.62,0.38,1.5835,0.0528,0.00000,0.45389
3.88,0.38,1.5559,0.0382,0.00000,0.47745
4.12,0.38,1.4659,0.0280,0.00000,0.47641
4.38,0.38,1.5189,0.0291,0.00000,0.50191
4.62,0.38,1.5176,0.0380,0.00000,0.52357
4.88,0.38,1.4945,0.0397,0.00000,0.53086
5.12,0.38,1.4905,0.0448,0.00000,0.51523
5.38,0.38,1.5081,0.0476,0.00000,0.51516
5.62,0.38,1.5103,0.0394,0.00000,0.52437
5.88,0.38,1.4651,0.0334,0.00000,0.47744
6.12,0.38,1.5724,0.0316,0.00000,0.46416
6.38,0.38,1.5932,0.0221,0.00000,0.46049
6.62,0.38,1.4818,0.0105,0.00000,0.40081
6.88,0.38,1.6016,0.0075,0.00000,0.40260
7.12,0.38,1.4101,0.0078,0.00000,0.38761
