x,y,rho,contact,casualty,pressure
2.62,0.12,0.2868,0.0073,0.00000,0.14547
2.88,0.12,0.5263,0.0111,0.00000,0.25835
3.12,0.12,0.6759,0.0140,0.00000,0.32948
3.38,0.12,0.6802,0.0169,0.00000,0.34918
3.62,0.12,0.7575,0.0154,0.00000,0.37834
3.88,0.12,0.8777,0.0112,0.00000,0.37941
4.12,0.12,0.8993,0.0081,0.00000,0.35293
4.38,0.12,0.9424,0.0078,0.00000,0.34982
4.62,0.12,1.0581,0.0099,0.00000,0.35300
4.88,0.12,1.1179,0.0127,0.00000,0.33175
5.12,0.12,1.1311,0.0133,0.00000,0.29916
5.38,0.12,1.1949,0.0119,0.00000,0.28953
5.62,0.12,1.2571,0.0095,0.00000,0.30094
5.88,0.12,1.2127,0.0082,0.00000,0.28639
6.12,0.12,1.2092,0.0081,0.00000,0.27144
6.38,0.12,1.2481,0.0135,0.00000,0.27917
6.62,0.12,1.1865,0.0637,0.00000,0.26921
6.88,0.12,1.1568,0.5809,0.00000,0.29342
7.12,0.12,0.9696,2.6770,0.00000,0.30079
7.38,0.12,0.5779,5.9064,0.00000,0.20681
2.62,0.38,0.5977,0.0124,0.00000,0.31762
2.88,0.38,1.1329,0.0225,0.00000,0.57345
3.12,0.38,1.4616,0.0375,0.00000,0.72086
3.38,0.38,1.3648,0.0519,0.00000,0.70028
3.62,0.38,1.3885,0.0488,0.00000,0.70507
3.88,0.38,1.5602,0.0368,0.00000,0.70303
4.12,0.38,1.5276,0.0282,0.00000,0.63529
4.38,0.38,1.4901,0.0241,0.00000,0.58991
4.62,0.38,1.5973,0.0248,0.00000,0.57290
4.88,0.38,1.6475,0.0313,0.00000,0.53085
5.12,0.38,1.6211,0.0347,0.00000,0.46932
5.38,0.38,1.6499,0.0327,0.00000,0.43845
5.62,0.38,1.6836,0.0274,0.00000,0.43849
5.88,0.38,1.6224,0.0248,0.00000,0.41201
6.12,0.38,1.6588,0.0257,0.00000,0.39824
6.38,0.38,1.7151,0.0339,0.00000,0.41352
6.62,0.38,1.5837,0.1179,0.00000,0.39036
6.88,0.38,1.6572,1.0191,0.00000,0.44010
7.12,0.38,1.5985,4.6875,0.00000,0.48550
7.38,0.38,1.0484,10.3439,0.00000,0.34873
2.62,0.62,0.8281,0.0119,0.00000,0.42557
2.88,0.62,1.5857,0.0290,0.00000,0.78003
3.12,0.62,2.0276,0.0649,0.00000,0.97126
3.38,0.62,1.7985,0.1030,0.00000,0.87972
3.62,0.62,1.7390,0.1042,0.00000,0.83477
3.88,0.62,1.9385,0.0822,0.00000,0.84487
4.12,0.62,1.8821,0.0650,0.00000,0.76630
4.38,0.62,1.7848,0.0526,0.00000,0.68426
4.62,0.62,1.8505,0.0438,0.00000,0.64651
4.88,0.62,1.8839,0.0492,0.00000,0.59965
5.12,0.62,1.8466,0.0542,0.00000,0.52881
5.38,0.62,1.8381,0.0515,0.00000,0.47785
5.62,0.62,1.8560,0.0438,0.00000,0.46250
5.88,0.62,1.8166,0.0415,0.00000,0.43791
6.12,0.62,1.8614,0.0453,0.00000,0.42999
6.38,0.62,1.9059,0.0523,0.00000,0.44121
6.62,0.62,1.6786,0.1322,0.00000,0.39820
6.88,0.62,1.8372,1.0529,0.00000,0.44649
7.12,0.62,2.0258,4.8293,0.00000,0.51659
7.38,0.62,1.4435,10.6593,0.00000,0.38261
2.62,0.88,0.9099,0.0074,0.00000,0.35823
2.88,0.88,1.6231,0.0254,0.00000,0.65305
3.12,0.88,1.9422,0.0696,0.00000,0.80581
3.38,0.88,1.7268,0.1192,0.00000,0.72533
3.62,0.88,1.7362,0.1280,0.00000,0.69500
3.88,0.88,1.8851,0.1065,0.00000,0.71529
4.12,0.88,1.8514,0.0879,0.00000,0.66536
