x,y,rho,contact,casualty,pressure
2.62,0.12,0.3598,0.0010,0.00000,0.36887
2.88,0.12,0.7447,0.0032,0.00000,0.71606
3.12,0.12,1.0959,0.0068,0.00000,0.97022
3.38,0.12,1.1607,0.0094,0.00000,0.94291
3.62,0.12,1.1630,0.0136,0.00000,0.88284
3.88,0.12,1.2519,0.0174,0.00000,0.88077
4.12,0.12,1.2884,0.0115,0.00000,0.80874
4.38,0.12,1.2856,0.0035,0.00000,0.71665
4.62,0.12,1.3201,0.0007,0.00000,0.66808
4.88,0.12,1.3389,0.0010,0.00000,0.62371
5.12,0.12,1.3342,0.0023,0.00000,0.57707
5.38,0.12,1.3498,0.0043,0.00000,0.55159
5.62,0.12,1.3744,0.0058,0.00000,0.52594
5.88,0.12,1.3571,0.0037,0.00000,0.47809
6.12,0.12,1.3688,0.0022,0.00000,0.45769
6.38,0.12,1.3813,0.0058,0.00000,0.45955
6.62,0.12,1.3010,0.0956,0.00000,0.44669
6.88,0.12,1.3045,1.0796,0.00000,0.47834
7.12,0.12,1.1612,4.9880,0.00000,0.47276
7.38,0.12,0.7248,10.9656,0.00000,0.31835
2.62,0.38,0.5952,0.0034,0.00000,0.53659
2.88,0.38,1.1637,0.0076,0.00000,0.98506
3.12,0.38,1.5771,0.0133,0.00000,1.24524
3.38,0.38,1.5147,0.0170,0.00000,1.13221
3.62,0.38,1.4473,0.0174,0.00000,1.00983
3.88,0.38,1.5776,0.0152,0.00000,0.97589
4.12,0.38,1.5997,0.0099,0.00000,0.86431
4.38,0.38,1.5514,0.0038,0.00000,0.73521
4.62,0.38,1.5989,0.0016,0.00000,0.67343
4.88,0.38,1.6345,0.0040,0.00000,0.62682
5.12,0.38,1.6193,0.0074,0.00000,0.56141
5.38,0.38,1.6284,0.0085,0.00000,0.52087
5.62,0.38,1.6567,0.0085,0.00000,0.49838
5.88,0.38,1.6356,0.0051,0.00000,0.45796
6.12,0.38,1.6753,0.0030,0.00000,0.44580
6.38,0.38,1.7011,0.0076,0.00000,0.43981
6.62,0.38,1.5352,0.1313,0.00000,0.39182
6.88,0.38,1.6318,1.5430,0.00000,0.41008
7.12,0.38,1.6569,7.2415,0.00000,0.42641
7.38,0.38,1.1211,16.0134,0.00000,0.29646
2.62,0.62,0.6764,0.0107,0.00000,0.48300
2.88,0.62,1.3255,0.0169,0.00000,0.88773
3.12,0.62,1.7540,0.0198,0.00000,1.11056
3.38,0.62,1.5851,0.0215,0.00000,0.97486
3.62,0.62,1.4777,0.0203,0.00000,0.83731
3.88,0.62,1.6536,0.0149,0.00000,0.79724
4.12,0.62,1.6765,0.0100,0.00000,0.68843
4.38,0.62,1.6132,0.0047,0.00000,0.56756
4.62,0.62,1.6679,0.0024,0.00000,0.51567
4.88,0.62,1.7156,0.0065,0.00000,0.48013
5.12,0.62,1.7045,0.0111,0.00000,0.42738
5.38,0.62,1.7076,0.0092,0.00000,0.39258
5.62,0.62,1.7474,0.0060,0.00000,0.37628
5.88,0.62,1.7394,0.0032,0.00000,0.34880
6.12,0.62,1.7922,0.0018,0.00000,0.33811
6.38,0.62,1.8320,0.0049,0.00000,0.32637
6.62,0.62,1.5659,0.0909,0.00000,0.26618
6.88,0.62,1.7189,1.0852,0.00000,0.26907
7.12,0.62,1.9686,5.1205,0.00000,0.29652
7.38,0.62,1.4273,11.3458,0.00000,0.21378
2.62,0.88,0.6039,0.0166,0.00000,0.28549
2.88,0.88,1.1944,0.0232,0.00000,0.54872
3.12,0.88,1.5885,0.0209,0.00000,0.71695
3.38,0.88,1.4671,0.0173,0.00000,0.64130
3.62,0.88,1.4397,0.0155,0.00000,0.54600
3.88,0.88,1.6107,0.0125,0.00000,0.51414
4.12,0.88,1.6346,0.0102,0.00000,0.44813
4.38,0.88,1.6356,0.0054,0.00000,0.37746
4.62,0.88,1.7029,0.0020,0.00000,0.34275
4.88,0.88,1.7384,0.0040,0.00000,0.31841
5.12,0.88,1.7480,0.0065,0.00000,0.29235
5.38,0.88,1.7428,0.0045,0.00000,0.27209
5.62,0.88,1.8075,0.0019,0.00000,0.26091
5.88,0.88,1.8506,0.0008,0.00000,0.24436
6.12,0.88,1.8876,0.0005,0.00000,0.22920
6.38,0.88,1.9611,0.0018,0.00000,0.21917
6.62,0.88,1.6362,0.0295,0.00000,0.17316
6.88,0.88,1.7423,0.3437,0.00000,0.17038
7.12,0.88,2.1273,1.6183,0.00000,0.19837
7.38,0.88,1.6145,3.5841,0.00000,0.14857
2.62,1.12,0.6886,0.0100,0.00000,0.17104
2.88,1.12,1.2897,0.0138,0.00000,0.33734
3.12,1.12,1.6545,0.0123,0.00000,0.45819
3.38,1.12,1.6064,0.0106,0.00000,0.43546
3.62,1.12,1.6860,0.0095,0.00000,0.38860
3.88,1.12,1.8029,0.0073,0.00000,0.36363
4.12,1.12,1.7967,0.0058,0.00000,0.32465
