x,y,rho,contact,casualty,pressure
2.62,0.12,0.2934,0.0040,0.00000,0.14922
2.88,0.12,0.5561,0.0073,0.00000,0.26109
3.12,0.12,0.7313,0.0084,0.00000,0.32266
3.38,0.12,0.7337,0.0063,0.00000,0.32056
3.62,0.12,0.8226,0.0065,0.00000,0.33360
3.88,0.12,0.9853,0.0079,0.00000,0.35492
4.12,0.12,1.0365,0.0068,0.00000,0.34920
4.38,0.12,1.0737,0.0050,0.00000,0.33289
4.62,0.12,1.1903,0.0040,0.00000,0.32602
4.88,0.12,1.2858,0.0053,0.00000,0.30605
5.12,0.12,1.3111,0.0104,0.00000,0.27443
5.38,0.12,1.3267,0.0142,0.00000,0.25262
5.62,0.12,1.3453,0.0129,0.00000,0.24760
5.88,0.12,1.3054,0.0129,0.00000,0.24503
6.12,0.12,1.2853,0.0135,0.00000,0.25396
6.38,0.12,1.2945,0.0153,0.00000,0.27227
6.62,0.12,1.2326,0.0469,0.00000,0.26517
6.88,0.12,1.2266,0.3917,0.00000,0.26868
7.12,0.12,1.0565,1.7966,0.00000,0.25647
7.38,0.12,0.6421,3.9661,0.00000,0.17202
2.62,0.38,0.6032,0.0075,0.00000,0.28582
2.88,0.38,1.1640,0.0146,0.00000,0.51736
3.12,0.38,1.5178,0.0186,0.00000,0.65032
3.38,0.38,1.4064,0.0188,0.00000,0.61411
3.62,0.38,1.4202,0.0225,0.00000,0.59113
3.88,0.38,1.6166,0.0225,0.00000,0.60804
4.12,0.38,1.6172,0.0177,0.00000,0.58089
4.38,0.38,1.5746,0.0135,0.00000,0.52725
4.62,0.38,1.6540,0.0121,0.00000,0.49284
4.88,0.38,1.6998,0.0141,0.00000,0.44557
5.12,0.38,1.6833,0.0210,0.00000,0.38777
5.38,0.38,1.6941,0.0284,0.00000,0.35096
5.62,0.38,1.7171,0.0299,0.00000,0.34297
5.88,0.38,1.6863,0.0348,0.00000,0.34482
6.12,0.38,1.7068,0.0393,0.00000,0.36172
6.38,0.38,1.7340,0.0486,0.00000,0.38495
6.62,0.38,1.6048,0.1135,0.00000,0.35985
6.88,0.38,1.6965,0.7340,0.00000,0.36864
7.12,0.38,1.6562,3.2881,0.00000,0.37744
