x,y,rho,contact,casualty,pressure
2.62,0.12,0.3006,0.0246,0.00000,0.16040
2.88,0.12,0.5575,0.0339,0.00000,0.27813
3.12,0.12,0.7099,0.0326,0.00000,0.33885
3.38,0.12,0.6946,0.0343,0.00000,0.34116
3.62,0.12,0.7818,0.0339,0.00000,0.37690
3.88,0.12,0.9237,0.0219,0.00000,0.39371
4.12,0.12,0.9596,0.0128,0.00000,0.34286
4.38,0.12,1.0265,0.0080,0.00000,0.30765
4.62,0.12,1.1286,0.0049,0.00000,0.30095
4.88,0.12,1.1498,0.0033,0.00000,0.27828
5.12,0.12,1.1725,0.0030,0.00000,0.25940
5.38,0.12,1.2452,0.0037,0.00000,0.25855
5.62,0.12,1.2694,0.0040,0.00000,0.24934
5.88,0.12,1.2270,0.0051,0.00000,0.23420
6.12,0.12,1.2595,0.0066,0.00000,0.24338
6.38,0.12,1.2938,0.0075,0.00000,0.25700
6.62,0.12,1.2006,0.0489,0.00000,0.24102
6.88,0.12,1.1934,0.5200,0.00000,0.25467
7.12,0.12,1.0530,2.4305,0.00000,0.26532
7.38,0.12,0.6506,5.3814,0.00000,0.18594
2.62,0.38,0.6152,0.0416,0.00000,0.32308
2.88,0.38,1.1690,0.0617,0.00000,0.57981
3.12,0.38,1.4983,0.0677,0.00000,0.71661
3.38,0.38,1.3785,0.0731,0.00000,0.67394
3.62,0.38,1.4002,0.0694,0.00000,0.67277
3.88,0.38,1.5694,0.0510,0.00000,0.67813
4.12,0.38,1.5494,0.0383,0.00000,0.58508
4.38,0.38,1.5548,0.0280,0.00000,0.50759
4.62,0.38,1.6551,0.0199,0.00000,0.48220
4.88,0.38,1.6520,0.0144,0.00000,0.43800
5.12,0.38,1.6242,0.0121,0.00000,0.39570
5.38,0.38,1.6735,0.0129,0.00000,0.38304
5.62,0.38,1.6973,0.0133,0.00000,0.36373
5.88,0.38,1.6534,0.0164,0.00000,0.33956
6.12,0.38,1.7154,0.0205,0.00000,0.35248
6.38,0.38,1.7531,0.0224,0.00000,0.36430
6.62,0.38,1.5832,0.1007,0.00000,0.33078
6.88,0.38,1.6745,0.9453,0.00000,0.37163
7.12,0.38,1.6695,4.3485,0.00000,0.42324
7.38,0.38,1.1162,9.6017,0.00000,0.30901
2.62,0.62,0.8418,0.0408,0.00000,0.40094
2.88,0.62,1.6012,0.0734,0.00000,0.74396
3.12,0.62,2.0315,0.1055,0.00000,0.93553
3.38,0.62,1.8009,0.1232,0.00000,0.84254
3.62,0.62,1.7474,0.1100,0.00000,0.78449
3.88,0.62,1.9202,0.0859,0.00000,0.77823
4.12,0.62,1.8598,0.0698,0.00000,0.67886
4.38,0.62,1.8004,0.0523,0.00000,0.58488
4.62,0.62,1.8711,0.0401,0.00000,0.54737
4.88,0.62,1.8701,0.0327,0.00000,0.49583
5.12,0.62,1.8341,0.0309,0.00000,0.44250
5.38,0.62,1.8573,0.0327,0.00000,0.41805
5.62,0.62,1.8864,0.0294,0.00000,0.39263
5.88,0.62,1.8509,0.0310,0.00000,0.36129
6.12,0.62,1.8870,0.0356,0.00000,0.36204
6.38,0.62,1.9087,0.0386,0.00000,0.36613
6.62,0.62,1.6625,0.1245,0.00000,0.32505
6.88,0.62,1.8233,0.9831,0.00000,0.37297
7.12,0.62,2.0390,4.4121,0.00000,0.44679
7.38,0.62,1.4634,9.7010,0.00000,0.33466
2.62,0.88,0.9386,0.0258,0.00000,0.32798
2.88,0.88,1.6438,0.0622,0.00000,0.60703
3.12,0.88,1.9310,0.1168,0.00000,0.76264
3.38,0.88,1.7268,0.1475,0.00000,0.69476
3.62,0.88,1.7730,0.1287,0.00000,0.66034
3.88,0.88,1.9088,0.1013,0.00000,0.66256
4.12,0.88,1.8546,0.0793,0.00000,0.59662
4.38,0.88,1.8446,0.0567,0.00000,0.52945
4.62,0.88,1.8908,0.0469,0.00000,0.48624
4.88,0.88,1.8936,0.0427,0.00000,0.43639
5.12,0.88,1.9080,0.0431,0.00000,0.39681
5.38,0.88,1.9155,0.0451,0.00000,0.37510
