x,y,rho,contact,casualty,pressure
2.62,0.12,0.3998,0.0002,0.00000,0.47549
2.88,0.12,0.8185,0.0012,0.00000,0.87365
3.12,0.12,1.1984,0.0044,0.00000,1.11858
3.38,0.12,1.2635,0.0109,0.00000,1.04771
3.62,0.12,1.2408,0.0180,0.00000,0.96829
3.88,0.12,1.3174,0.0268,0.00000,0.99077
4.12,0.12,1.3447,0.0337,0.00000,0.94436
4.38,0.12,1.3115,0.0228,0.00000,0.84566
4.62,0.12,1.3254,0.0077,0.00000,0.80830
4.88,0.12,1.3349,0.0020,0.00000,0.78606
5.12,0.12,1.2927,0.0006,0.00000,0.73386
5.38,0.12,1.2673,0.0001,0.00000,0.69324
5.62,0.12,1.2954,0.0000,0.00000,0.68616
5.88,0.12,1.2938,0.0004,0.00000,0.67073
6.12,0.12,1.3139,0.0028,0.00000,0.65562
6.38,0.12,1.3764,0.0153,0.00000,0.67187
6.62,0.12,1.3847,0.1745,0.00000,0.68373
6.88,0.12,1.3736,1.8935,0.00000,0.70639
7.12,0.12,1.1290,8.8488,0.00000,0.64879
7.38,0.12,0.6658,19.5766,0.00000,0.42354
2.62,0.38,0.6280,0.0006,0.00000,0.69999
2.88,0.38,1.1932,0.0026,0.00000,1.22413
3.12,0.38,1.5809,0.0078,0.00000,1.45692
3.38,0.38,1.5058,0.0165,0.00000,1.24750
3.62,0.38,1.4241,0.0229,0.00000,1.07694
3.88,0.38,1.5482,0.0227,0.00000,1.09217
4.12,0.38,1.5822,0.0220,0.00000,1.03455
4.38,0.38,1.5288,0.0166,0.00000,0.90333
4.62,0.38,1.5650,0.0074,0.00000,0.84768
4.88,0.38,1.6135,0.0024,0.00000,0.83154
5.12,0.38,1.5891,0.0008,0.00000,0.78317
5.38,0.38,1.5771,0.0002,0.00000,0.73705
5.62,0.38,1.6132,0.0001,0.00000,0.72211
5.88,0.38,1.5965,0.0011,0.00000,0.69627
6.12,0.38,1.6234,0.0069,0.00000,0.67253
6.38,0.38,1.6578,0.0237,0.00000,0.66657
6.62,0.38,1.5812,0.1527,0.00000,0.63112
6.88,0.38,1.6688,1.5005,0.00000,0.65959
7.12,0.38,1.5478,6.9571,0.00000,0.65154
7.38,0.38,0.9828,15.3755,0.00000,0.44211
2.62,0.62,0.6648,0.0008,0.00000,0.60900
2.88,0.62,1.2727,0.0032,0.00000,1.08671
3.12,0.62,1.6623,0.0075,0.00000,1.30828
3.38,0.62,1.5076,0.0128,0.00000,1.08506
3.62,0.62,1.3976,0.0157,0.00000,0.88500
3.88,0.62,1.5624,0.0125,0.00000,0.89756
4.12,0.62,1.6070,0.0098,0.00000,0.85880
4.38,0.62,1.5510,0.0084,0.00000,0.74024
4.62,0.62,1.5956,0.0045,0.00000,0.67735
4.88,0.62,1.6539,0.0016,0.00000,0.65607
5.12,0.62,1.6493,0.0005,0.00000,0.62552
5.38,0.62,1.6535,0.0001,0.00000,0.59205
