x,y,rho,contact,casualty,pressure
2.62,0.12,0.3537,0.0082,0.00000,0.35260
2.88,0.12,0.7057,0.0204,0.00000,0.66211
3.12,0.12,1.0327,0.0440,0.00000,0.88411
3.38,0.12,1.1421,0.0615,0.00000,0.87445
3.62,0.12,1.1858,0.0545,0.00000,0.83942
3.88,0.12,1.2799,0.0399,0.00000,0.87716
4.12,0.12,1.3248,0.0207,0.00000,0.84091
4.38,0.12,1.3264,0.0074,0.00000,0.75346
4.62,0.12,1.3599,0.0025,0.00000,0.71367
4.88,0.12,1.3710,0.0008,0.00000,0.67686
5.12,0.12,1.3231,0.0016,0.00000,0.62620
5.38,0.12,1.2982,0.0035,0.00000,0.61450
5.62,0.12,1.3190,0.0053,0.00000,0.63309
5.88,0.12,1.3187,0.0080,0.00000,0.60493
6.12,0.12,1.3354,0.0107,0.00000,0.56555
6.38,0.12,1.3882,0.0177,0.00000,0.57904
6.62,0.12,1.4099,0.1786,0.00000,0.60342
6.88,0.12,1.3978,1.9459,0.00000,0.63391
7.12,0.12,1.1197,9.0154,0.00000,0.56912
7.38,0.12,0.6446,19.8581,0.00000,0.36286
2.62,0.38,0.6165,0.0108,0.00000,0.56375
2.88,0.38,1.1707,0.0239,0.00000,1.01341
3.12,0.38,1.5572,0.0412,0.00000,1.25281
3.38,0.38,1.5074,0.0491,0.00000,1.11606
3.62,0.38,1.4498,0.0414,0.00000,0.99460
3.88,0.38,1.5675,0.0286,0.00000,1.01839
4.12,0.38,1.6061,0.0151,0.00000,0.96019
4.38,0.38,1.5766,0.0072,0.00000,0.84641
4.62,0.38,1.6056,0.0031,0.00000,0.79256
4.88,0.38,1.6295,0.0011,0.00000,0.73876
5.12,0.38,1.6000,0.0021,0.00000,0.67167
5.38,0.38,1.5950,0.0050,0.00000,0.65630
5.62,0.38,1.6297,0.0079,0.00000,0.67906
5.88,0.38,1.6220,0.0122,0.00000,0.65005
6.12,0.38,1.6553,0.0164,0.00000,0.60757
6.38,0.38,1.6869,0.0262,0.00000,0.60856
6.62,0.38,1.6114,0.1645,0.00000,0.59004
6.88,0.38,1.6879,1.6650,0.00000,0.61799
7.12,0.38,1.5558,7.7182,0.00000,0.59773
7.38,0.38,0.9882,17.0311,0.00000,0.40160
2.62,0.62,0.7180,0.0074,0.00000,0.53598
2.88,0.62,1.3703,0.0173,0.00000,0.97925
3.12,0.62,1.7739,0.0292,0.00000,1.20210
3.38,0.62,1.5942,0.0316,0.00000,1.00931
3.62,0.62,1.4720,0.0232,0.00000,0.84381
3.88,0.62,1.6159,0.0138,0.00000,0.85303
4.12,0.62,1.6559,0.0071,0.00000,0.80255
4.38,0.62,1.6234,0.0039,0.00000,0.70141
4.62,0.62,1.6645,0.0018,0.00000,0.65086
4.88,0.62,1.7069,0.0006,0.00000,0.60234
5.12,0.62,1.6931,0.0013,0.00000,0.54467
5.38,0.62,1.6907,0.0037,0.00000,0.53260
5.62,0.62,1.7247,0.0079,0.00000,0.54873
5.88,0.62,1.7122,0.0126,0.00000,0.52291
6.12,0.62,1.7612,0.0147,0.00000,0.49508
