x,y,rho,contact,casualty,pressure
2.62,0.12,0.3013,0.0037,0.00000,0.20078
2.88,0.12,0.5957,0.0072,0.00000,0.37781
3.12,0.12,0.8461,0.0113,0.00000,0.50815
3.38,0.12,0.9162,0.0186,0.00000,0.52923
3.62,0.12,1.0045,0.0263,0.00000,0.56489
3.88,0.12,1.1562,0.0222,0.00000,0.61450
4.12,0.12,1.2238,0.0143,0.00000,0.58665
4.38,0.12,1.2456,0.0116,0.00000,0.52839
4.62,0.12,1.2763,0.0100,0.00000,0.48933
4.88,0.12,1.2895,0.0127,0.00000,0.47234
5.12,0.12,1.2829,0.0170,0.00000,0.45156
5.38,0.12,1.2923,0.0169,0.00000,0.43710
5.62,0.12,1.3301,0.0194,0.00000,0.43376
5.88,0.12,1.3183,0.0204,0.00000,0.41657
6.12,0.12,1.3258,0.0232,0.00000,0.40979
6.38,0.12,1.3716,0.0498,0.00000,0.43013
6.62,0.12,1.3586,0.2679,0.00000,0.44280
6.88,0.12,1.3466,2.5315,0.00000,0.48117
7.12,0.12,1.1258,11.7050,0.00000,0.46560
7.38,0.12,0.6757,25.8486,0.00000,0.31585
2.62,0.38,0.5827,0.0059,0.00000,0.35772
2.88,0.38,1.1419,0.0134,0.00000,0.68063
3.12,0.38,1.5478,0.0240,0.00000,0.89703
3.38,0.38,1.4999,0.0376,0.00000,0.85754
3.62,0.38,1.4721,0.0479,0.00000,0.83075
3.88,0.38,1.6083,0.0399,0.00000,0.86263
4.12,0.38,1.6289,0.0263,0.00000,0.79454
4.38,0.38,1.6083,0.0198,0.00000,0.69153
4.62,0.38,1.6448,0.0175,0.00000,0.61987
4.88,0.38,1.6694,0.0223,0.00000,0.58446
5.12,0.38,1.6513,0.0271,0.00000,0.55650
5.38,0.38,1.6485,0.0249,0.00000,0.53531
5.62,0.38,1.6899,0.0269,0.00000,0.52735
5.88,0.38,1.6648,0.0288,0.00000,0.50182
6.12,0.38,1.6745,0.0354,0.00000,0.48906
6.38,0.38,1.7076,0.0736,0.00000,0.50749
6.62,0.38,1.6221,0.2973,0.00000,0.50460
6.88,0.38,1.7206,2.5321,0.00000,0.55318
7.12,0.38,1.6525,11.6401,0.00000,0.56478
7.38,0.38,1.0853,25.7091,0.00000,0.39911
2.62,0.62,0.7504,0.0052,0.00000,0.38825
2.88,0.62,1.4626,0.0154,0.00000,0.75812
3.12,0.62,1.9253,0.0357,0.00000,1.00267
3.38,0.62,1.7520,0.0567,0.00000,0.90801
3.62,0.62,1.6444,0.0607,0.00000,0.81288
3.88,0.62,1.7765,0.0453,0.00000,0.82185
4.12,0.62,1.7699,0.0284,0.00000,0.75930
4.38,0.62,1.7311,0.0191,0.00000,0.65904
4.62,0.62,1.7694,0.0174,0.00000,0.57959
4.88,0.62,1.8029,0.0225,0.00000,0.53258
5.12,0.62,1.7937,0.0263,0.00000,0.49652
5.38,0.62,1.7822,0.0279,0.00000,0.47060
5.62,0.62,1.8289,0.0297,0.00000,0.47121
5.88,0.62,1.8157,0.0275,0.00000,0.45811
6.12,0.62,1.8209,0.0318,0.00000,0.44364
6.38,0.62,1.8409,0.0634,0.00000,0.44892
6.62,0.62,1.6424,0.2884,0.00000,0.41873
6.88,0.62,1.8080,2.6340,0.00000,0.44679
7.12,0.62,1.9836,12.2126,0.00000,0.47707
7.38,0.62,1.4104,27.0189,0.00000,0.34804
2.62,0.88,0.7854,0.0025,0.00000,0.28071
2.88,0.88,1.4442,0.0109,0.00000,0.55268
3.12,0.88,1.7884,0.0341,0.00000,0.72927
3.38,0.88,1.6238,0.0588,0.00000,0.64910
3.62,0.88,1.6305,0.0561,0.00000,0.57355
3.88,0.88,1.7650,0.0353,0.00000,0.57985
4.12,0.88,1.7510,0.0190,0.00000,0.54845
4.38,0.88,1.7599,0.0118,0.00000,0.49352
4.62,0.88,1.7952,0.0111,0.00000,0.43895
4.88,0.88,1.8195,0.0138,0.00000,0.39612
5.12,0.88,1.8506,0.0172,0.00000,0.36707
5.38,0.88,1.8415,0.0215,0.00000,0.34817
5.62,0.88,1.8917,0.0204,0.00000,0.35017
5.88,0.88,1.9146,0.0169,0.00000,0.34583
6.12,0.88,1.9147,0.0194,0.00000,0.33728
6.38,0.88,1.9789,0.0352,0.00000,0.34230
6.62,0.88,1.7052,0.2524,0.00000,0.29874
6.88,0.88,1.8117,2.6751,0.00000,0.29736
7.12,0.88,2.1474,12.5524,0.00000,0.32976
7.38,0.88,1.6137,27.8182,0.00000,0.24688
2.62,1.12,0.9802,0.0009,0.00000,0.20601
2.88,1.12,1.6243,0.0056,0.00000,0.38136
3.12,1.12,1.8165,0.0204,0.00000,0.47728
3.38,1.12,1.6957,0.0365,0.00000,0.42897
3.62,1.12,1.8545,0.0344,0.00000,0.40312
3.88,1.12,1.9377,0.0220,0.00000,0.41422
4.12,1.12,1.9000,0.0119,0.00000,0.40094
4.38,1.12,1.9700,0.0089,0.00000,0.37873
4.62,1.12,1.9946,0.0109,0.00000,0.34667
4.88,1.12,1.9937,0.0127,0.00000,0.31474
5.12,1.12,2.0444,0.0115,0.00000,0.29678
5.38,1.12,2.0263,0.0108,0.00000,0.28229
5.62,1.12,2.0820,0.0087,0.00000,0.27840
5.88,1.12,2.1419,0.0085,0.00000,0.27565
6.12,1.12,2.0735,0.0114,0.00000,0.26607
6.38,1.12,2.1635,0.0219,0.00000,0.27336
