x,y,rho,contact,casualty,pressure
2.62,0.12,0.3123,0.0058,0.00000,0.18148
2.88,0.12,0.5628,0.0114,0.00000,0.32413
3.12,0.12,0.7119,0.0235,0.00000,0.39994
3.38,0.12,0.7215,0.0337,0.00000,0.37932
3.62,0.12,0.8255,0.0240,0.00000,0.39441
3.88,0.12,0.9833,0.0146,0.00000,0.43259
4.12,0.12,1.0352,0.0159,0.00000,0.40984
4.38,0.12,1.0815,0.0164,0.00000,0.37912
4.62,0.12,1.1828,0.0123,0.00000,0.38387
4.88,0.12,1.2389,0.0092,0.00000,0.38328
5.12,0.12,1.2326,0.0100,0.00000,0.36260
5.38,0.12,1.2607,0.0108,0.00000,0.35612
5.62,0.12,1.2976,0.0126,0.00000,0.35002
5.88,0.12,1.2663,0.0143,0.00000,0.32294
6.12,0.12,1.2691,0.0113,0.00000,0.31662
6.38,0.12,1.2935,0.0137,0.00000,0.33790
6.62,0.12,1.2401,0.0708,0.00000,0.34839
6.88,0.12,1.2447,0.6378,0.00000,0.37036
7.12,0.12,1.0642,2.9186,0.00000,0.33670
7.38,0.12,0.6407,6.4468,0.00000,0.21767
2.62,0.38,0.6253,0.0151,0.00000,0.35071
2.88,0.38,1.1625,0.0276,0.00000,0.64397
3.12,0.38,1.4762,0.0498,0.00000,0.80710
3.38,0.38,1.3789,0.0701,0.00000,0.73350
3.62,0.38,1.4083,0.0583,0.00000,0.69719
3.88,0.38,1.5834,0.0413,0.00000,0.72716
4.12,0.38,1.5823,0.0381,0.00000,0.67160
4.38,0.38,1.5644,0.0339,0.00000,0.59701
4.62,0.38,1.6512,0.0237,0.00000,0.57337
4.88,0.38,1.6850,0.0173,0.00000,0.54483
5.12,0.38,1.6470,0.0177,0.00000,0.50130
5.38,0.38,1.6595,0.0199,0.00000,0.48372
5.62,0.38,1.6924,0.0245,0.00000,0.47285
5.88,0.38,1.6565,0.0281,0.00000,0.43850
6.12,0.38,1.6785,0.0259,0.00000,0.43169
6.38,0.38,1.7000,0.0337,0.00000,0.45486
6.62,0.38,1.5854,0.1369,0.00000,0.45320
6.88,0.38,1.6939,1.1844,0.00000,0.49987
7.12,0.38,1.6399,5.4235,0.00000,0.49696
7.38,0.38,1.0748,11.9814,0.00000,0.34130
2.62,0.62,0.8174,0.0209,0.00000,0.41405
2.88,0.62,1.5602,0.0391,0.00000,0.78493
3.12,0.62,1.9980,0.0700,0.00000,1.00643
3.38,0.62,1.7849,0.1031,0.00000,0.89794
3.62,0.62,1.7054,0.0992,0.00000,0.80882
3.88,0.62,1.8642,0.0742,0.00000,0.81958
4.12,0.62,1.8257,0.0603,0.00000,0.75568
4.38,0.62,1.7615,0.0498,0.00000,0.66376
4.62,0.62,1.8156,0.0320,0.00000,0.61606
4.88,0.62,1.8285,0.0209,0.00000,0.56843
5.12,0.62,1.7914,0.0205,0.00000,0.51324
5.38,0.62,1.7926,0.0286,0.00000,0.48263
5.62,0.62,1.8365,0.0389,0.00000,0.46947
