x,y,rho,contact,casualty,pressure
2.62,0.12,0.3770,0.0021,0.00000,0.36535
2.88,0.12,0.7635,0.0055,0.00000,0.67350
3.12,0.12,1.1089,0.0110,0.00000,0.86607
3.38,0.12,1.1747,0.0151,0.00000,0.81461
3.62,0.12,1.1831,0.0130,0.00000,0.76260
3.88,0.12,1.2937,0.0058,0.00000,0.79111
4.12,0.12,1.3506,0.0012,0.00000,0.75540
4.38,0.12,1.3425,0.0002,0.00000,0.66790
4.62,0.12,1.3545,0.0005,0.00000,0.57912
4.88,0.12,1.3452,0.0015,0.00000,0.50178
5.12,0.12,1.3006,0.0038,0.00000,0.45273
5.38,0.12,1.2979,0.0050,0.00000,0.42805
5.62,0.12,1.3194,0.0031,0.00000,0.40347
5.88,0.12,1.2813,0.0013,0.00000,0.36216
6.12,0.12,1.2676,0.0007,0.00000,0.34181
6.38,0.12,1.3052,0.0049,0.00000,0.37834
6.62,0.12,1.3163,0.1291,0.00000,0.42325
6.88,0.12,1.3898,1.5167,0.00000,0.47423
7.12,0.12,1.2085,7.0953,0.00000,0.44142
7.38,0.12,0.7274,15.6742,0.00000,0.28129
2.62,0.38,0.6127,0.0045,0.00000,0.54722
2.88,0.38,1.1819,0.0098,0.00000,0.96803
3.12,0.38,1.5822,0.0176,0.00000,1.16325
3.38,0.38,1.5040,0.0235,0.00000,0.99775
3.62,0.38,1.4241,0.0197,0.00000,0.86460
3.88,0.38,1.5637,0.0087,0.00000,0.86469
4.12,0.38,1.6136,0.0017,0.00000,0.79409
4.38,0.38,1.5813,0.0003,0.00000,0.68289
4.62,0.38,1.6205,0.0004,0.00000,0.59532
4.88,0.38,1.6342,0.0008,0.00000,0.51730
5.12,0.38,1.5911,0.0018,0.00000,0.46192
5.38,0.38,1.6100,0.0024,0.00000,0.43694
5.62,0.38,1.6630,0.0018,0.00000,0.42275
5.88,0.38,1.6288,0.0014,0.00000,0.38745
6.12,0.38,1.6330,0.0015,0.00000,0.36417
6.38,0.38,1.6569,0.0067,0.00000,0.38655
6.62,0.38,1.5487,0.1547,0.00000,0.38717
6.88,0.38,1.6852,1.8365,0.00000,0.41537
7.12,0.38,1.6634,8.6429,0.00000,0.40890
7.38,0.38,1.0959,19.1368,0.00000,0.27344
2.62,0.62,0.6844,0.0096,0.00000,0.49943
2.88,0.62,1.3371,0.0154,0.00000,0.89989
3.12,0.62,1.7625,0.0190,0.00000,1.08336
3.38,0.62,1.5810,0.0205,0.00000,0.88997
