x,y,rho,contact,casualty,pressure
2.62,0.12,0.3393,0.0005,0.00000,0.31216
2.88,0.12,0.6971,0.0022,0.00000,0.62516
3.12,0.12,1.0376,0.0069,0.00000,0.87803
3.38,0.12,1.1460,0.0176,0.00000,0.87840
3.62,0.12,1.1947,0.0261,0.00000,0.82812
3.88,0.12,1.2842,0.0196,0.00000,0.82894
4.12,0.12,1.2972,0.0104,0.00000,0.77503
4.38,0.12,1.2842,0.0061,0.00000,0.68945
4.62,0.12,1.3305,0.0050,0.00000,0.65597
4.88,0.12,1.3546,0.0054,0.00000,0.63855
5.12,0.12,1.3164,0.0057,0.00000,0.59933
5.38,0.12,1.3155,0.0037,0.00000,0.58910
5.62,0.12,1.3415,0.0016,0.00000,0.60526
5.88,0.12,1.3114,0.0008,0.00000,0.59277
6.12,0.12,1.3245,0.0010,0.00000,0.59247
6.38,0.12,1.3686,0.0090,0.00000,0.60476
6.62,0.12,1.3705,0.1928,0.00000,0.60992
6.88,0.12,1.3874,2.2603,0.00000,0.62605
7.12,0.12,1.1572,10.6170,0.00000,0.56270
7.38,0.12,0.6879,23.4918,0.00000,0.36241
2.62,0.38,0.5930,0.0011,0.00000,0.50405
2.88,0.38,1.1584,0.0043,0.00000,0.94431
3.12,0.38,1.5712,0.0107,0.00000,1.21797
3.38,0.38,1.5197,0.0212,0.00000,1.10783
3.62,0.38,1.4675,0.0295,0.00000,0.96819
3.88,0.38,1.5886,0.0242,0.00000,0.93814
4.12,0.38,1.5905,0.0158,0.00000,0.84840
4.38,0.38,1.5501,0.0097,0.00000,0.73306
4.62,0.38,1.6142,0.0066,0.00000,0.68664
4.88,0.38,1.6472,0.0046,0.00000,0.66257
5.12,0.38,1.6075,0.0033,0.00000,0.62419
5.38,0.38,1.6201,0.0025,0.00000,0.61746
5.62,0.38,1.6555,0.0022,0.00000,0.62905
5.88,0.38,1.6224,0.0019,0.00000,0.59535
6.12,0.38,1.6532,0.0024,0.00000,0.57373
6.38,0.38,1.6840,0.0102,0.00000,0.57415
6.62,0.38,1.6042,0.1670,0.00000,0.54305
6.88,0.38,1.7123,1.9360,0.00000,0.55859
7.12,0.38,1.6114,9.1064,0.00000,0.54537
