x,y,rho,contact,casualty,pressure
2.62,0.12,0.3263,0.0071,0.00000,0.23338
2.88,0.12,0.6176,0.0125,0.00000,0.43377
3.12,0.12,0.8523,0.0144,0.00000,0.56993
3.38,0.12,0.9258,0.0120,0.00000,0.57376
3.62,0.12,1.0179,0.0114,0.00000,0.59569
3.88,0.12,1.1841,0.0112,0.00000,0.65413
4.12,0.12,1.2842,0.0105,0.00000,0.64331
4.38,0.12,1.3190,0.0121,0.00000,0.58408
4.62,0.12,1.3597,0.0144,0.00000,0.55737
4.88,0.12,1.3652,0.0126,0.00000,0.53313
5.12,0.12,1.3232,0.0098,0.00000,0.48707
5.38,0.12,1.3233,0.0054,0.00000,0.46253
5.62,0.12,1.3567,0.0027,0.00000,0.45918
5.88,0.12,1.3398,0.0038,0.00000,0.44310
6.12,0.12,1.3511,0.0103,0.00000,0.44178
6.38,0.12,1.3785,0.0376,0.00000,0.45471
6.62,0.12,1.3648,0.2852,0.00000,0.45821
6.88,0.12,1.3829,2.9381,0.00000,0.49469
7.12,0.12,1.1528,13.7669,0.00000,0.46510
7.38,0.12,0.6816,30.5183,0.00000,0.30280
2.62,0.38,0.6144,0.0107,0.00000,0.42738
2.88,0.38,1.1626,0.0212,0.00000,0.80746
3.12,0.38,1.5434,0.0301,0.00000,1.04938
3.38,0.38,1.5065,0.0350,0.00000,0.97250
3.62,0.38,1.4702,0.0373,0.00000,0.89017
3.88,0.38,1.5918,0.0289,0.00000,0.90191
4.12,0.38,1.6371,0.0217,0.00000,0.85211
4.38,0.38,1.6244,0.0237,0.00000,0.74766
4.62,0.38,1.6577,0.0262,0.00000,0.68667
4.88,0.38,1.6744,0.0221,0.00000,0.64644
5.12,0.38,1.6457,0.0167,0.00000,0.59845
5.38,0.38,1.6552,0.0093,0.00000,0.57346
5.62,0.38,1.6913,0.0047,0.00000,0.55981
5.88,0.38,1.6647,0.0054,0.00000,0.52715
6.12,0.38,1.6949,0.0121,0.00000,0.52830
6.38,0.38,1.7134,0.0385,0.00000,0.54397
6.62,0.38,1.6277,0.2544,0.00000,0.52777
6.88,0.38,1.7478,2.5311,0.00000,0.57716
7.12,0.38,1.6499,11.8116,0.00000,0.57606
7.38,0.38,1.0614,26.1630,0.00000,0.39018
2.62,0.62,0.7544,0.0093,0.00000,0.46596
2.88,0.62,1.4448,0.0240,0.00000,0.90995
3.12,0.62,1.8972,0.0459,0.00000,1.19984
3.38,0.62,1.7591,0.0698,0.00000,1.06811
3.62,0.62,1.6406,0.0786,0.00000,0.91072
3.88,0.62,1.7468,0.0513,0.00000,0.89134
4.12,0.62,1.7619,0.0284,0.00000,0.82823
4.38,0.62,1.7262,0.0267,0.00000,0.71560
4.62,0.62,1.7547,0.0267,0.00000,0.64518
4.88,0.62,1.7816,0.0220,0.00000,0.60124
5.12,0.62,1.7750,0.0172,0.00000,0.55410
5.38,0.62,1.7776,0.0115,0.00000,0.52304
5.62,0.62,1.7979,0.0063,0.00000,0.50481
5.88,0.62,1.7618,0.0045,0.00000,0.47062
6.12,0.62,1.8133,0.0080,0.00000,0.46876
6.38,0.62,1.8462,0.0268,0.00000,0.48094
6.62,0.62,1.6350,0.2115,0.00000,0.44010
6.88,0.62,1.8027,2.1902,0.00000,0.47057
7.12,0.62,1.9504,10.2404,0.00000,0.49529
7.38,0.62,1.3683,22.6783,0.00000,0.34785
2.62,0.88,0.7338,0.0059,0.00000,0.31599
2.88,0.88,1.3674,0.0200,0.00000,0.63122
3.12,0.88,1.7338,0.0457,0.00000,0.84645
3.38,0.88,1.6075,0.0769,0.00000,0.76304
3.62,0.88,1.6005,0.0883,0.00000,0.66972
3.88,0.88,1.7332,0.0550,0.00000,0.66351
4.12,0.88,1.7341,0.0252,0.00000,0.61425
4.38,0.88,1.7440,0.0178,0.00000,0.54122
4.62,0.88,1.7915,0.0158,0.00000,0.49400
4.88,0.88,1.8190,0.0141,0.00000,0.46045
5.12,0.88,1.8384,0.0130,0.00000,0.42381
5.38,0.88,1.8240,0.0118,0.00000,0.39146
5.62,0.88,1.8438,0.0073,0.00000,0.37845
5.88,0.88,1.8296,0.0033,0.00000,0.35917
6.12,0.88,1.8882,0.0038,0.00000,0.35149
6.38,0.88,1.9832,0.0171,0.00000,0.36147
6.62,0.88,1.6717,0.2052,0.00000,0.31386
6.88,0.88,1.7803,2.2855,0.00000,0.31756
7.12,0.88,2.1192,10.7512,0.00000,0.35154
7.38,0.88,1.5865,23.8297,0.00000,0.25689
2.62,1.12,0.8674,0.0026,0.00000,0.19663
2.88,1.12,1.5006,0.0096,0.00000,0.38256
3.12,1.12,1.7655,0.0231,0.00000,0.50750
3.38,1.12,1.6669,0.0399,0.00000,0.48467
3.62,1.12,1.8011,0.0476,0.00000,0.47564
3.88,1.12,1.9123,0.0332,0.00000,0.48483
4.12,1.12,1.8709,0.0185,0.00000,0.44916
4.38,1.12,1.9358,0.0128,0.00000,0.41327
4.62,1.12,1.9928,0.0123,0.00000,0.38757
4.88,1.12,2.0000,0.0119,0.00000,0.36329
5.12,1.12,2.0284,0.0110,0.00000,0.34229
5.38,1.12,1.9985,0.0104,0.00000,0.31893
5.62,1.12,2.0522,0.0069,0.00000,0.31473
5.88,1.12,2.0864,0.0034,0.00000,0.30629
6.12,1.12,2.0654,0.0025,0.00000,0.28175
6.38,1.12,2.1754,0.0114,0.00000,0.28084
6.62,1.12,1.8840,0.1837,0.00000,0.24481
6.88,1.12,1.9572,2.0996,0.00000,0.24608
7.12,1.12,2.3679,9.8841,0.00000,0.28225
7.38,1.12,1.8122,21.9118,0.00000,0.21170
2.62,1.38,1.1323,0.0005,0.00000,0.14990
2.88,1.38,1.8078,0.0020,0.00000,0.26818
3.12,1.38,1.9370,0.0049,0.00000,0.33316
3.38,1.38,1.8159,0.0089,0.00000,0.33179
3.62,1.38,2.0284,0.0121,0.00000,0.35703
3.88,1.38,2.0770,0.0117,0.00000,0.36767
4.12,1.38,2.0153,0.0103,0.00000,0.34344
4.38,1.38,2.0987,0.0124,0.00000,0.32662
4.62,1.38,2.1261,0.0167,0.00000,0.31116
4.88,1.38,2.1176,0.0156,0.00000,0.29349
5.12,1.38,2.1553,0.0140,0.00000,0.28368
5.38,1.38,2.1139,0.0121,0.00000,0.26781
5.62,1.38,2.1877,0.0072,0.00000,0.26384
5.88,1.38,2.2866,0.0040,0.00000,0.25941
6.12,1.38,2.1409,0.0024,0.00000,0.22493
6.38,1.38,2.2022,0.0099,0.00000,0.21567
6.62,1.38,2.0574,0.1440,0.00000,0.19793
6.88,1.38,2.1282,1.5171,0.00000,0.20090
7.12,1.38,2.4901,7.0383,0.00000,0.22787
7.38,1.38,1.8996,15.5713,0.00000,0.17132
2.62,1.62,1.3957,0.0000,0.00000,0.13656
2.88,1.62,2.0270,0.0002,0.00000,0.21525
3.12,1.62,1.9126,0.0006,0.00000,0.23247
3.38,1.62,1.7996,0.0012,0.00000,0.23320
3.62,1.62,2.1381,0.0020,0.00000,0.27243
3.88,1.62,2.1424,0.0029,0.00000,0.28020
4.12,1.62,2.1001,0.0044,0.00000,0.26587
4.38,1.62,2.1736,0.0107,0.00000,0.25978
4.62,1.62,2.1684,0.0180,0.00000,0.24958
4.88,1.62,2.1742,0.0183,0.00000,0.23746
5.12,1.62,2.2438,0.0180,0.00000,0.23488
5.38,1.62,2.2296,0.0150,0.00000,0.22409
5.62,1.62,2.2676,0.0077,0.00000,0.21160
5.88,1.62,2.3897,0.0034,0.00000,0.20747
6.12,1.62,2.1633,0.0024,0.00000,0.17976
6.38,1.62,2.2015,0.0144,0.00000,0.17235
6.62,1.62,2.2512,0.1399,0.00000,0.16878
6.88,1.62,2.3137,1.2014,0.00000,0.16904
7.12,1.62,2.5753,5.3716,0.00000,0.18316
7.38,1.62,1.9447,11.8232,0.00000,0.13638
2.62,1.88,1.6855,0.0001,0.00000,0.13051
2.88,1.88,2.2749,0.0006,0.00000,0.18684
3.12,1.88,1.9171,0.0013,0.00000,0.17555
3.38,1.88,1.8317,0.0016,0.00000,0.17366
3.62,1.88,2.2958,0.0011,0.00000,0.21332
3.88,1.88,2.2601,0.0011,0.00000,0.21564
4.12,1.88,2.2385,0.0024,0.00000,0.20958
4.38,1.88,2.2699,0.0065,0.00000,0.20899
4.62,1.88,2.2552,0.0123,0.00000,0.20261
4.88,1.88,2.2764,0.0150,0.00000,0.19455
5.12,1.88,2.3525,0.0160,0.00000,0.19405
5.38,1.88,2.4118,0.0141,0.00000,0.18932
5.62,1.88,2.3929,0.0080,0.00000,0.17282
5.88,1.88,2.4693,0.0038,0.00000,0.16699
6.12,1.88,2.1981,0.0052,0.00000,0.14784
6.38,1.88,2.2297,0.0436,0.00000,0.14346
6.62,1.88,2.4463,0.2314,0.00000,0.14765
6.88,1.88,2.5305,0.8864,0.00000,0.14620
7.12,1.88,2.7362,2.9632,0.00000,0.15315
7.38,1.88,2.0540,6.2050,0.00000,0.11351
2.62,2.12,1.8724,0.0015,0.00000,0.11507
2.88,2.12,2.4465,0.0051,0.00000,0.15804
3.12,2.12,1.9681,0.0087,0.00000,0.13901
3.38,2.12,1.9075,0.0066,0.00000,0.13646
3.62,2.12,2.4006,0.0029,0.00000,0.16854
3.88,2.12,2.3644,0.0022,0.00000,0.16837
4.12,2.12,2.3919,0.0033,0.00000,0.16882
4.38,2.12,2.3383,0.0046,0.00000,0.16771
4.62,2.12,2.3302,0.0075,0.00000,0.16337
4.88,2.12,2.3835,0.0102,0.00000,0.15834
5.12,2.12,2.4346,0.0095,0.00000,0.15576
5.38,2.12,2.5616,0.0080,0.00000,0.15542
5.62,2.12,2.4831,0.0058,0.00000,0.14098
5.88,2.12,2.4995,0.0051,0.00000,0.13505
6.12,2.12,2.2335,0.0166,0.00000,0.12260
6.38,2.12,2.2620,0.1644,0.00000,0.12150
6.62,2.12,2.5915,0.7388,0.00000,0.13051
6.88,2.12,2.6818,1.3322,0.00000,0.12755
7.12,2.12,2.8305,1.3773,0.00000,0.12975
7.38,2.12,2.1130,1.5744,0.00000,0.09586
2.62,2.38,1.9455,0.0065,0.00000,0.10011
2.88,2.38,2.5139,0.0219,0.00000,0.13496
3.12,2.38,2.0151,0.0349,0.00000,0.11535
3.38,2.38,1.9712,0.0227,0.00000,0.11205
3.62,2.38,2.4161,0.0077,0.00000,0.13612
3.88,2.38,2.4258,0.0053,0.00000,0.13467
4.12,2.38,2.5333,0.0063,0.00000,0.13656
4.38,2.38,2.3803,0.0058,0.00000,0.13254
4.62,2.38,2.3741,0.0062,0.00000,0.13081
4.88,2.38,2.4678,0.0061,0.00000,0.13019
5.12,2.38,2.5010,0.0039,0.00000,0.12639
5.38,2.38,2.6645,0.0026,0.00000,0.12753
5.62,2.38,2.5262,0.0034,0.00000,0.11573
5.88,2.38,2.5121,0.0068,0.00000,0.11224
6.12,2.38,2.3051,0.0286,0.00000,0.10551
6.38,2.38,2.3474,0.2694,0.00000,0.10483
6.62,2.38,2.7472,1.1932,0.00000,0.11484
6.88,2.38,2.8065,1.9844,0.00000,0.11342
7.12,2.38,2.8774,1.3166,0.00000,0.11504
7.38,2.38,2.1315,0.4914,0.00000,0.08504
2.62,2.62,2.0410,0.0108,0.00000,0.08916
2.88,2.62,2.6361,0.0362,0.00000,0.11819
3.12,2.62,2.1474,0.0575,0.00000,0.09845
3.38,2.62,2.0892,0.0378,0.00000,0.09389
3.62,2.62,2.4317,0.0145,0.00000,0.11143
3.88,2.62,2.4675,0.0110,0.00000,0.10942
4.12,2.62,2.6417,0.0104,0.00000,0.11104
4.38,2.62,2.4466,0.0083,0.00000,0.10551
4.62,2.62,2.4413,0.0078,0.00000,0.10624
4.88,2.62,2.5169,0.0052,0.00000,0.10866
5.12,2.62,2.5337,0.0019,0.00000,0.10495
5.38,2.62,2.7188,0.0012,0.00000,0.10604
5.62,2.62,2.5562,0.0044,0.00000,0.09616
5.88,2.62,2.5407,0.0106,0.00000,0.09555
6.12,2.62,2.4019,0.0246,0.00000,0.09297
6.38,2.62,2.4477,0.1669,0.00000,0.09035
6.62,2.62,2.8737,0.7239,0.00000,0.09878
6.88,2.62,2.9164,1.1988,0.00000,0.09989
7.12,2.62,2.9441,0.7735,0.00000,0.10268
7.38,2.62,2.1710,0.2400,0.00000,0.07612
2.62,2.88,2.0930,0.0066,0.00000,0.07770
2.88,2.88,2.7227,0.0223,0.00000,0.10154
3.12,2.88,2.3012,0.0364,0.00000,0.08311
3.38,2.88,2.2412,0.0265,0.00000,0.07688
3.62,2.88,2.4362,0.0149,0.00000,0.08729
3.88,2.88,2.4700,0.0147,0.00000,0.08825
4.12,2.88,2.6953,0.0126,0.00000,0.09311
4.38,2.88,2.5274,0.0091,0.00000,0.08720
4.62,2.88,2.5312,0.0085,0.00000,0.08719
4.88,2.88,2.5471,0.0054,0.00000,0.08917
5.12,2.88,2.5572,0.0018,0.00000,0.08686
5.38,2.88,2.7462,0.0014,0.00000,0.08823
5.62,2.88,2.5887,0.0055,0.00000,0.08004
5.88,2.88,2.5801,0.0111,0.00000,0.08021
6.12,2.88,2.5012,0.0131,0.00000,0.07980
6.38,2.88,2.5424,0.0410,0.00000,0.07718
6.62,2.88,2.9561,0.1643,0.00000,0.08443
6.88,2.88,2.9918,0.2803,0.00000,0.08553
7.12,2.88,3.0076,0.2270,0.00000,0.08745
7.38,2.88,2.2149,0.1716,0.00000,0.06472
