x,y,rho,contact,casualty,pressure
2.62,0.12,0.4055,0.0702,0.00000,0.13109
2.88,0.12,0.7401,0.0431,0.00000,0.20351
3.12,0.12,0.9124,0.0190,0.00000,0.21548
3.38,0.12,0.8681,0.0064,0.00000,0.21031
3.62,0.12,0.8976,0.0030,0.00000,0.24126
3.88,0.12,0.8646,0.0037,0.00000,0.25315
4.12,0.12,0.8007,0.0070,0.00000,0.26273
4.38,0.12,0.8184,0.0127,0.00000,0.28754
4.62,0.12,0.8102,0.0141,0.00000,0.27551
4.88,0.12,0.7926,0.0078,0.00000,0.26017
5.12,0.12,0.7819,0.0032,0.00000,0.26412
5.38,0.12,0.7933,0.0037,0.00000,0.28524
5.62,0.12,0.8034,0.0070,0.00000,0.29446
5.88,0.12,0.7869,0.0097,0.00000,0.26669
6.12,0.12,0.8626,0.0094,0.00000,0.25185
6.38,0.12,0.9025,0.0095,0.00000,0.24445
6.62,0.12,0.8657,0.0082,0.00000,0.21498
6.88,0.12,0.9022,0.0076,0.00000,0.21690
7.12,0.12,0.7309,0.0086,0.00000,0.19853
7.38,0.12,0.4006,0.0066,0.00000,0.12430
2.62,0.38,0.8400,0.7111,0.00000,0.25432
2.88,0.38,1.4107,0.3446,0.00000,0.38665
3.12,0.38,1.5775,0.0978,0.00000,0.39335
3.38,0.38,1.4454,0.0234,0.00000,0.37499
3.62,0.38,1.5599,0.0126,0.00000,0.43557
3.88,0.38,1.5419,0.0157,0.00000,0.45591
4.12,0.38,1.4438,0.0209,0.00000,0.47410
4.38,0.38,1.5016,0.0274,0.00000,0.52176
4.62,0.38,1.4953,0.0265,0.00000,0.50618
4.88,0.38,1.4579,0.0156,0.00000,0.49111
5.12,0.38,1.4520,0.0096,0.00000,0.51035
5.38,0.38,1.4870,0.0126,0.00000,0.54584
5.62,0.38,1.4891,0.0191,0.00000,0.54888
5.88,0.38,1.4282,0.0231,0.00000,0.48950
6.12,0.38,1.5394,0.0213,0.00000,0.46241
6.38,0.38,1.5688,0.0190,0.00000,0.44813
6.62,0.38,1.4629,0.0146,0.00000,0.39368
6.88,0.38,1.6010,0.0137,0.00000,0.40829
7.12,0.38,1.4227,0.0166,0.00000,0.38597
7.38,0.38,0.8410,0.0128,0.00000,0.24608
2.62,0.62,1.2422,3.1205,0.00000,0.32469
2.88,0.62,1.9170,1.4450,0.00000,0.48110
3.12,0.62,1.9197,0.3514,0.00000,0.46650
3.38,0.62,1.7032,0.0602,0.00000,0.43498
3.62,0.62,1.9287,0.0292,0.00000,0.51729
3.88,0.62,1.9227,0.0383,0.00000,0.54271
4.12,0.62,1.8116,0.0435,0.00000,0.56296
4.38,0.62,1.9051,0.0413,0.00000,0.61815
4.62,0.62,1.9061,0.0321,0.00000,0.60687
4.88,0.62,1.8668,0.0196,0.00000,0.59893
5.12,0.62,1.8644,0.0170,0.00000,0.62458
5.38,0.62,1.9061,0.0234,0.00000,0.65430
5.62,0.62,1.9059,0.0305,0.00000,0.64316
5.88,0.62,1.8056,0.0341,0.00000,0.57000
6.12,0.62,1.9224,0.0325,0.00000,0.54479
6.38,0.62,1.9449,0.0267,0.00000,0.53254
6.62,0.62,1.7314,0.0184,0.00000,0.46283
6.88,0.62,1.9496,0.0187,0.00000,0.48937
7.12,0.62,1.9286,0.0227,0.00000,0.48318
7.38,0.62,1.2401,0.0170,0.00000,0.31685
2.62,0.88,1.4622,5.1338,0.00000,0.31583
2.88,0.88,2.0631,2.3665,0.00000,0.44923
3.12,0.88,1.8385,0.5663,0.00000,0.41037
3.38,0.88,1.6671,0.0934,0.00000,0.38176
3.62,0.88,1.9993,0.0458,0.00000,0.46208
3.88,0.88,1.9463,0.0603,0.00000,0.47887
4.12,0.88,1.8507,0.0606,0.00000,0.49695
4.38,0.88,1.9280,0.0468,0.00000,0.53623
4.62,0.88,1.9090,0.0303,0.00000,0.52620
4.88,0.88,1.9049,0.0195,0.00000,0.52257
5.12,0.88,1.8927,0.0224,0.00000,0.53350
5.38,0.88,1.8986,0.0304,0.00000,0.54377
5.62,0.88,1.9326,0.0344,0.00000,0.53769
5.88,0.88,1.8502,0.0377,0.00000,0.48776
6.12,0.88,1.9450,0.0409,0.00000,0.47237
6.38,0.88,2.0104,0.0352,0.00000,0.46754
6.62,0.88,1.6781,0.0274,0.00000,0.39259
6.88,0.88,1.8403,0.0311,0.00000,0.41363
7.12,0.88,2.0553,0.0313,0.00000,0.43999
7.38,0.88,1.4526,0.0202,0.00000,0.30473
2.62,1.12,1.7175,3.1292,0.00000,0.29577
