x,y,rho,contact,casualty,pressure
2.62,0.12,0.3710,0.0026,0.00000,0.45233
2.88,0.12,0.7495,0.0055,0.00000,0.83523
3.12,0.12,1.1036,0.0088,0.00000,1.07554
3.38,0.12,1.2130,0.0123,0.00000,1.02179
3.62,0.12,1.2345,0.0143,0.00000,0.96843
3.88,0.12,1.3061,0.0107,0.00000,1.01388
4.12,0.12,1.3553,0.0092,0.00000,1.00020
4.38,0.12,1.3384,0.0178,0.00000,0.89549
4.62,0.12,1.3133,0.0269,0.00000,0.81243
4.88,0.12,1.2986,0.0214,0.00000,0.77282
5.12,0.12,1.2658,0.0163,0.00000,0.73284
5.38,0.12,1.2532,0.0175,0.00000,0.71043
5.62,0.12,1.2895,0.0151,0.00000,0.73375
5.88,0.12,1.3039,0.0093,0.00000,0.77308
6.12,0.12,1.3168,0.0088,0.00000,0.78877
6.38,0.12,1.3557,0.0219,0.00000,0.77252
6.62,0.12,1.3765,0.2009,0.00000,0.76584
6.88,0.12,1.3859,2.1422,0.00000,0.82003
7.12,0.12,1.1360,9.9550,0.00000,0.76025
7.38,0.12,0.6669,21.9693,0.00000,0.49265
2.62,0.38,0.6283,0.0036,0.00000,0.67279
2.88,0.38,1.1878,0.0076,0.00000,1.19047
3.12,0.38,1.5771,0.0124,0.00000,1.44028
3.38,0.38,1.5295,0.0182,0.00000,1.26657
3.62,0.38,1.4574,0.0230,0.00000,1.12762
3.88,0.38,1.5572,0.0203,0.00000,1.15440
4.12,0.38,1.6061,0.0164,0.00000,1.12237
4.38,0.38,1.5729,0.0178,0.00000,1.00074
4.62,0.38,1.5687,0.0217,0.00000,0.90941
4.88,0.38,1.5873,0.0191,0.00000,0.86371
5.12,0.38,1.5781,0.0160,0.00000,0.81528
5.38,0.38,1.5699,0.0161,0.00000,0.78319
5.62,0.38,1.5969,0.0157,0.00000,0.80104
5.88,0.38,1.5935,0.0123,0.00000,0.82329
6.12,0.38,1.6181,0.0138,0.00000,0.82929
6.38,0.38,1.6391,0.0297,0.00000,0.80637
6.62,0.38,1.5862,0.2301,0.00000,0.77673
6.88,0.38,1.6834,2.4210,0.00000,0.84755
7.12,0.38,1.5524,11.2794,0.00000,0.83151
7.38,0.38,0.9881,24.9254,0.00000,0.55998
2.62,0.62,0.7073,0.0022,0.00000,0.58926
2.88,0.62,1.3371,0.0048,0.00000,1.06838
3.12,0.62,1.7223,0.0081,0.00000,1.30899
3.38,0.62,1.5512,0.0132,0.00000,1.11481
3.62,0.62,1.4241,0.0194,0.00000,0.94311
3.88,0.62,1.5612,0.0214,0.00000,0.95728
4.12,0.62,1.6217,0.0193,0.00000,0.93532
4.38,0.62,1.5959,0.0156,0.00000,0.84296
4.62,0.62,1.6188,0.0146,0.00000,0.77557
4.88,0.62,1.6580,0.0123,0.00000,0.73377
5.12,0.62,1.6699,0.0098,0.00000,0.68844
5.38,0.62,1.6710,0.0090,0.00000,0.65970
5.62,0.62,1.6884,0.0103,0.00000,0.66457
5.88,0.62,1.6699,0.0117,0.00000,0.66298
6.12,0.62,1.7197,0.0147,0.00000,0.66840
6.38,0.62,1.7459,0.0264,0.00000,0.66370
6.62,0.62,1.5708,0.2400,0.00000,0.61284
6.88,0.62,1.7391,2.6565,0.00000,0.65814
7.12,0.62,1.8428,12.4696,0.00000,0.67299
7.38,0.62,1.2751,27.6115,0.00000,0.46492
2.62,0.88,0.5929,0.0005,0.00000,0.33414
2.88,0.88,1.1518,0.0012,0.00000,0.66206
3.12,0.88,1.5057,0.0022,0.00000,0.87714
3.38,0.88,1.3707,0.0044,0.00000,0.76642
3.62,0.88,1.3235,0.0078,0.00000,0.64382
3.88,0.88,1.4814,0.0104,0.00000,0.65084
4.12,0.88,1.5332,0.0104,0.00000,0.64044
4.38,0.88,1.5432,0.0082,0.00000,0.59578
4.62,0.88,1.5938,0.0069,0.00000,0.56547
4.88,0.88,1.6281,0.0050,0.00000,0.53620
5.12,0.88,1.6520,0.0033,0.00000,0.50648
5.38,0.88,1.6693,0.0029,0.00000,0.49214
5.62,0.88,1.7026,0.0049,0.00000,0.49048
5.88,0.88,1.6798,0.0079,0.00000,0.47199
6.12,0.88,1.7498,0.0096,0.00000,0.47831
6.38,0.88,1.8422,0.0184,0.00000,0.49635
6.62,0.88,1.5618,0.2119,0.00000,0.44240
6.88,0.88,1.7007,2.4171,0.00000,0.45437
7.12,0.88,1.9958,11.3940,0.00000,0.47224
7.38,0.88,1.4712,25.2602,0.00000,0.32969
2.62,1.12,0.6129,0.0001,0.00000,0.20546
2.88,1.12,1.1620,0.0003,0.00000,0.44092
3.12,1.12,1.5037,0.0006,0.00000,0.63226
3.38,1.12,1.4493,0.0013,0.00000,0.59471
3.62,1.12,1.5096,0.0023,0.00000,0.52110
3.88,1.12,1.6411,0.0028,0.00000,0.51259
4.12,1.12,1.6544,0.0034,0.00000,0.49353
4.38,1.12,1.6883,0.0044,0.00000,0.46165
4.62,1.12,1.7422,0.0048,0.00000,0.44589
4.88,1.12,1.7733,0.0032,0.00000,0.43416
