x,y,rho,contact,casualty,pressure
2.62,0.12,0.3976,0.0085,0.00000,0.13505
2.88,0.12,0.7296,0.0109,0.00000,0.21624
3.12,0.12,0.9149,0.0071,0.00000,0.24182
3.38,0.12,0.8925,0.0028,0.00000,0.24526
3.62,0.12,0.9220,0.0023,0.00000,0.27144
3.88,0.12,0.8741,0.0030,0.00000,0.26811
4.12,0.12,0.7975,0.0033,0.00000,0.26280
4.38,0.12,0.8207,0.0040,0.00000,0.27051
4.62,0.12,0.8204,0.0063,0.00000,0.25224
4.88,0.12,0.7914,0.0081,0.00000,0.24436
5.12,0.12,0.7952,0.0058,0.00000,0.25954
5.38,0.12,0.8378,0.0041,0.00000,0.26953
5.62,0.12,0.8556,0.0038,0.00000,0.25958
5.88,0.12,0.8169,0.0027,0.00000,0.22738
6.12,0.12,0.8449,0.0016,0.00000,0.21780
6.38,0.12,0.8700,0.0017,0.00000,0.20734
6.62,0.12,0.8824,0.0033,0.00000,0.18467
6.88,0.12,0.9455,0.0054,0.00000,0.19646
7.12,0.12,0.7550,0.0049,0.00000,0.18723
7.38,0.12,0.4073,0.0027,0.00000,0.12023
2.62,0.38,0.8310,0.0169,0.00000,0.25510
2.88,0.38,1.4014,0.0217,0.00000,0.39490
3.12,0.38,1.5851,0.0146,0.00000,0.41584
3.38,0.38,1.4752,0.0077,0.00000,0.40503
3.62,0.38,1.5914,0.0096,0.00000,0.45711
3.88,0.38,1.5599,0.0132,0.00000,0.46138
4.12,0.38,1.4374,0.0150,0.00000,0.45844
4.38,0.38,1.4976,0.0160,0.00000,0.47998
4.62,0.38,1.5153,0.0177,0.00000,0.46079
4.88,0.38,1.4713,0.0183,0.00000,0.45009
5.12,0.38,1.4706,0.0150,0.00000,0.46081
5.38,0.38,1.5227,0.0155,0.00000,0.46928
5.62,0.38,1.5330,0.0165,0.00000,0.46424
5.88,0.38,1.4602,0.0121,0.00000,0.41873
6.12,0.38,1.5233,0.0073,0.00000,0.40311
6.38,0.38,1.5400,0.0066,0.00000,0.38571
6.62,0.38,1.4724,0.0098,0.00000,0.33664
6.88,0.38,1.6130,0.0157,0.00000,0.35167
7.12,0.38,1.4128,0.0157,0.00000,0.33811
7.38,0.38,0.8276,0.0096,0.00000,0.21906
2.62,0.62,1.2542,0.0217,0.00000,0.31984
2.88,0.62,1.9348,0.0287,0.00000,0.47315
3.12,0.62,1.9386,0.0220,0.00000,0.46161
