x,y,rho,contact,casualty,pressure
2.62,0.12,0.3923,0.0091,0.00000,0.12424
2.88,0.12,0.6976,0.0127,0.00000,0.19231
3.12,0.12,0.8412,0.0111,0.00000,0.20432
3.38,0.12,0.8075,0.0086,0.00000,0.20473
3.62,0.12,0.8672,0.0072,0.00000,0.23935
3.88,0.12,0.8581,0.0046,0.00000,0.25306
4.12,0.12,0.7789,0.0022,0.00000,0.26094
4.38,0.12,0.7794,0.0024,0.00000,0.27857
4.62,0.12,0.7817,0.0047,0.00000,0.27692
4.88,0.12,0.7806,0.0082,0.00000,0.27892
5.12,0.12,0.7940,0.0111,0.00000,0.28614
5.38,0.12,0.8225,0.0114,0.00000,0.28700
5.62,0.12,0.8272,0.0142,0.00000,0.27717
5.88,0.12,0.8017,0.0160,0.00000,0.24687
6.12,0.12,0.8654,0.0099,0.00000,0.24000
6.38,0.12,0.8962,0.0036,0.00000,0.24006
6.62,0.12,0.9206,0.0031,0.00000,0.22881
6.88,0.12,1.0100,0.0055,0.00000,0.23577
7.12,0.12,0.7910,0.0057,0.00000,0.19603
7.38,0.12,0.4107,0.0035,0.00000,0.11204
2.62,0.38,0.8264,0.0173,0.00000,0.24918
2.88,0.38,1.3854,0.0293,0.00000,0.38144
3.12,0.38,1.5464,0.0355,0.00000,0.39410
3.38,0.38,1.4152,0.0351,0.00000,0.38177
3.62,0.38,1.5410,0.0307,0.00000,0.44414
3.88,0.38,1.5503,0.0203,0.00000,0.47124
4.12,0.38,1.4422,0.0106,0.00000,0.49361
4.38,0.38,1.4812,0.0106,0.00000,0.53771
4.62,0.38,1.4873,0.0167,0.00000,0.53689
4.88,0.38,1.4605,0.0215,0.00000,0.53614
5.12,0.38,1.4621,0.0266,0.00000,0.54451
5.38,0.38,1.5039,0.0330,0.00000,0.53918
5.62,0.38,1.5058,0.0386,0.00000,0.51363
5.88,0.38,1.4474,0.0341,0.00000,0.45505
6.12,0.38,1.5453,0.0187,0.00000,0.44068
6.38,0.38,1.5505,0.0071,0.00000,0.43116
6.62,0.38,1.4820,0.0067,0.00000,0.38525
6.88,0.38,1.6493,0.0146,0.00000,0.39599
7.12,0.38,1.4272,0.0188,0.00000,0.36056
7.38,0.38,0.8186,0.0135,0.00000,0.22398
2.62,0.62,1.2220,0.0251,0.00000,0.32909
2.88,0.62,1.9138,0.0524,0.00000,0.49440
3.12,0.62,1.9531,0.0743,0.00000,0.49290
3.38,0.62,1.7254,0.0714,0.00000,0.46473
3.62,0.62,1.9223,0.0592,0.00000,0.53930
3.88,0.62,1.9289,0.0421,0.00000,0.56463
4.12,0.62,1.8230,0.0251,0.00000,0.59143
4.38,0.62,1.9109,0.0234,0.00000,0.65244
4.62,0.62,1.9152,0.0312,0.00000,0.65529
4.88,0.62,1.8728,0.0345,0.00000,0.65207
5.12,0.62,1.8615,0.0441,0.00000,0.65505
5.38,0.62,1.9007,0.0653,0.00000,0.64037
5.62,0.62,1.9059,0.0763,0.00000,0.60350
5.88,0.62,1.8166,0.0594,0.00000,0.53516
6.12,0.62,1.9258,0.0312,0.00000,0.52184
6.38,0.62,1.9194,0.0127,0.00000,0.50741
