x,y,rho,contact,casualty,pressure
2.62,0.12,0.3098,0.0039,0.00000,0.24222
2.88,0.12,0.6007,0.0146,0.00000,0.46326
3.12,0.12,0.8407,0.0309,0.00000,0.62628
3.38,0.12,0.9093,0.0376,0.00000,0.62735
3.62,0.12,1.0011,0.0315,0.00000,0.62755
3.88,0.12,1.1582,0.0231,0.00000,0.67382
4.12,0.12,1.2301,0.0240,0.00000,0.65280
4.38,0.12,1.2472,0.0258,0.00000,0.59896
4.62,0.12,1.2813,0.0199,0.00000,0.57693
4.88,0.12,1.3059,0.0160,0.00000,0.55910
5.12,0.12,1.3026,0.0158,0.00000,0.51153
5.38,0.12,1.3156,0.0152,0.00000,0.46735
5.62,0.12,1.3413,0.0146,0.00000,0.45941
5.88,0.12,1.3283,0.0167,0.00000,0.45459
6.12,0.12,1.3556,0.0158,0.00000,0.44253
6.38,0.12,1.3901,0.0240,0.00000,0.44705
6.62,0.12,1.3479,0.3034,0.00000,0.45009
6.88,0.12,1.3372,3.5141,0.00000,0.48678
7.12,0.12,1.1032,16.5763,0.00000,0.46135
7.38,0.12,0.6487,36.7515,0.00000,0.30703
2.62,0.38,0.5986,0.0062,0.00000,0.43456
2.88,0.38,1.1471,0.0234,0.00000,0.81718
3.12,0.38,1.5305,0.0516,0.00000,1.06626
3.38,0.38,1.4819,0.0705,0.00000,0.99793
3.62,0.38,1.4552,0.0683,0.00000,0.92152
3.88,0.38,1.5957,0.0500,0.00000,0.95073
4.12,0.38,1.6271,0.0419,0.00000,0.89943
4.38,0.38,1.6033,0.0396,0.00000,0.79022
4.62,0.38,1.6397,0.0317,0.00000,0.72319
4.88,0.38,1.6538,0.0277,0.00000,0.68381
5.12,0.38,1.6262,0.0256,0.00000,0.63127
5.38,0.38,1.6397,0.0233,0.00000,0.58168
5.62,0.38,1.6710,0.0226,0.00000,0.56490
5.88,0.38,1.6441,0.0257,0.00000,0.55696
6.12,0.38,1.6860,0.0259,0.00000,0.54829
6.38,0.38,1.7282,0.0336,0.00000,0.54900
6.62,0.38,1.6346,0.2812,0.00000,0.52649
6.88,0.38,1.7258,3.1335,0.00000,0.57291
7.12,0.38,1.6173,14.7392,0.00000,0.57537
7.38,0.38,1.0397,32.6609,0.00000,0.39882
2.62,0.62,0.7561,0.0051,0.00000,0.46921
2.88,0.62,1.4550,0.0197,0.00000,0.88699
3.12,0.62,1.9014,0.0473,0.00000,1.14597
3.38,0.62,1.7312,0.0772,0.00000,1.02793
3.62,0.62,1.6207,0.0880,0.00000,0.90088
3.88,0.62,1.7609,0.0663,0.00000,0.91000
4.12,0.62,1.7666,0.0462,0.00000,0.85318
4.38,0.62,1.7208,0.0359,0.00000,0.74355
4.62,0.62,1.7587,0.0299,0.00000,0.67639
4.88,0.62,1.7782,0.0280,0.00000,0.63608
5.12,0.62,1.7565,0.0238,0.00000,0.58623
5.38,0.62,1.7675,0.0210,0.00000,0.53863
5.62,0.62,1.8037,0.0209,0.00000,0.51465
5.88,0.62,1.7758,0.0265,0.00000,0.50005
6.12,0.62,1.8132,0.0323,0.00000,0.49511
6.38,0.62,1.8505,0.0382,0.00000,0.49443
6.62,0.62,1.6504,0.2684,0.00000,0.44369
6.88,0.62,1.8075,2.9905,0.00000,0.47261
7.12,0.62,1.9562,14.0849,0.00000,0.50387
7.38,0.62,1.3788,31.2213,0.00000,0.36169
2.62,0.88,0.7456,0.0020,0.00000,0.32731
2.88,0.88,1.3890,0.0084,0.00000,0.62781
3.12,0.88,1.7496,0.0238,0.00000,0.81600
3.38,0.88,1.5997,0.0483,0.00000,0.72969
3.62,0.88,1.5909,0.0633,0.00000,0.64496
3.88,0.88,1.7360,0.0518,0.00000,0.64904
4.12,0.88,1.7349,0.0373,0.00000,0.60611
4.38,0.88,1.7371,0.0276,0.00000,0.54669
4.62,0.88,1.7825,0.0235,0.00000,0.51975
4.88,0.88,1.7986,0.0197,0.00000,0.49570
5.12,0.88,1.8062,0.0152,0.00000,0.45508
5.38,0.88,1.8093,0.0142,0.00000,0.40932
5.62,0.88,1.8625,0.0145,0.00000,0.38277
5.88,0.88,1.8724,0.0226,0.00000,0.36892
6.12,0.88,1.8975,0.0323,0.00000,0.36452
6.38,0.88,1.9767,0.0360,0.00000,0.36674
6.62,0.88,1.7036,0.2364,0.00000,0.31410
6.88,0.88,1.8121,2.6399,0.00000,0.32053
7.12,0.88,2.1418,12.4496,0.00000,0.36176
7.38,0.88,1.6062,27.6084,0.00000,0.26870
2.62,1.12,0.8920,0.0004,0.00000,0.21577
2.88,1.12,1.5194,0.0022,0.00000,0.40350
3.12,1.12,1.7621,0.0083,0.00000,0.51559
3.38,1.12,1.6710,0.0206,0.00000,0.47765
3.62,1.12,1.8152,0.0293,0.00000,0.45414
3.88,1.12,1.9123,0.0269,0.00000,0.45912
4.12,1.12,1.8740,0.0236,0.00000,0.43197
4.38,1.12,1.9363,0.0214,0.00000,0.41412
4.62,1.12,1.9809,0.0204,0.00000,0.41007
4.88,1.12,1.9784,0.0154,0.00000,0.39307
5.12,1.12,2.0054,0.0114,0.00000,0.36506
5.38,1.12,1.9883,0.0099,0.00000,0.32846
5.62,1.12,2.0549,0.0096,0.00000,0.30797
5.88,1.12,2.1036,0.0142,0.00000,0.29602
6.12,1.12,2.0529,0.0194,0.00000,0.27818
6.38,1.12,2.1618,0.0237,0.00000,0.27865
6.62,1.12,1.9385,0.1544,0.00000,0.24450
6.88,1.12,1.9999,1.6778,0.00000,0.24447
7.12,1.12,2.3713,7.8974,0.00000,0.28103
7.38,1.12,1.8105,17.5111,0.00000,0.21259
2.62,1.38,1.1730,0.0001,0.00000,0.16168
2.88,1.38,1.8303,0.0006,0.00000,0.27917
3.12,1.38,1.9157,0.0026,0.00000,0.33316
3.38,1.38,1.8157,0.0068,0.00000,0.31981
3.62,1.38,2.0504,0.0107,0.00000,0.33108
3.88,1.38,2.0709,0.0118,0.00000,0.33685
4.12,1.38,2.0072,0.0119,0.00000,0.32568
4.38,1.38,2.0906,0.0140,0.00000,0.32709
4.62,1.38,2.1052,0.0168,0.00000,0.32223
4.88,1.38,2.1034,0.0162,0.00000,0.30615
5.12,1.38,2.1635,0.0156,0.00000,0.29322
5.38,1.38,2.1363,0.0133,0.00000,0.27288
5.62,1.38,2.1907,0.0124,0.00000,0.26080
5.88,1.38,2.2785,0.0111,0.00000,0.25239
6.12,1.38,2.1132,0.0088,0.00000,0.22148
6.38,1.38,2.1822,0.0118,0.00000,0.21396
6.62,1.38,2.1060,0.0986,0.00000,0.19798
6.88,1.38,2.1694,1.0774,0.00000,0.19674
7.12,1.38,2.4996,5.0654,0.00000,0.22159
7.38,1.38,1.9048,11.2268,0.00000,0.16778
2.62,1.62,1.4272,0.0004,0.00000,0.13797
2.88,1.62,2.0457,0.0010,0.00000,0.21247
3.12,1.62,1.9005,0.0019,0.00000,0.22224
3.38,1.62,1.8048,0.0037,0.00000,0.21671
3.62,1.62,2.1560,0.0094,0.00000,0.24579
3.88,1.62,2.1369,0.0146,0.00000,0.25048
4.12,1.62,2.0942,0.0136,0.00000,0.24931
4.38,1.62,2.1657,0.0145,0.00000,0.25827
4.62,1.62,2.1610,0.0164,0.00000,0.25353
4.88,1.62,2.1820,0.0168,0.00000,0.24160
5.12,1.62,2.2648,0.0183,0.00000,0.23794
5.38,1.62,2.2627,0.0186,0.00000,0.22917
5.62,1.62,2.2674,0.0196,0.00000,0.21707
5.88,1.62,2.3707,0.0146,0.00000,0.21072
6.12,1.62,2.1426,0.0087,0.00000,0.18017
6.38,1.62,2.1862,0.0096,0.00000,0.17103
6.62,1.62,2.2896,0.0908,0.00000,0.16991
6.88,1.62,2.3575,1.0204,0.00000,0.16767
7.12,1.62,2.6087,4.8048,0.00000,0.18086
7.38,1.62,1.9724,10.6499,0.00000,0.13583
2.62,1.88,1.6957,0.0019,0.00000,0.12897
2.88,1.88,2.2794,0.0053,0.00000,0.18198
3.12,1.88,1.9126,0.0081,0.00000,0.16700
3.38,1.88,1.8347,0.0083,0.00000,0.16145
3.62,1.88,2.3001,0.0150,0.00000,0.19383
3.88,1.88,2.2704,0.0225,0.00000,0.19451
4.12,1.88,2.2524,0.0191,0.00000,0.19568
4.38,1.88,2.2550,0.0157,0.00000,0.20252
4.62,1.88,2.2590,0.0127,0.00000,0.20048
4.88,1.88,2.3179,0.0099,0.00000,0.19540
5.12,1.88,2.3869,0.0107,0.00000,0.19558
5.38,1.88,2.4436,0.0144,0.00000,0.19461
5.62,1.88,2.3799,0.0182,0.00000,0.17851
5.88,1.88,2.4471,0.0144,0.00000,0.16938
6.12,1.88,2.1962,0.0099,0.00000,0.14591
6.38,1.88,2.2340,0.0092,0.00000,0.14127
6.62,1.88,2.4939,0.0635,0.00000,0.15013
6.88,1.88,2.5725,0.7006,0.00000,0.14756
7.12,1.88,2.7539,3.2953,0.00000,0.15301
7.38,1.88,2.0650,7.3024,0.00000,0.11384
2.62,2.12,1.8732,0.0051,0.00000,0.11350
2.88,2.12,2.4454,0.0153,0.00000,0.15433
3.12,2.12,1.9653,0.0233,0.00000,0.13299
3.38,2.12,1.8991,0.0172,0.00000,0.12674
3.62,2.12,2.3877,0.0140,0.00000,0.15322
3.88,2.12,2.3861,0.0160,0.00000,0.15314
4.12,2.12,2.4240,0.0130,0.00000,0.15749
4.38,2.12,2.3092,0.0092,0.00000,0.15884
4.62,2.12,2.3052,0.0056,0.00000,0.15656
4.88,2.12,2.4031,0.0033,0.00000,0.15578
5.12,2.12,2.4546,0.0032,0.00000,0.15783
5.38,2.12,2.5815,0.0057,0.00000,0.16248
5.62,2.12,2.4561,0.0083,0.00000,0.14467
5.88,2.12,2.4765,0.0071,0.00000,0.13268
6.12,2.12,2.2415,0.0054,0.00000,0.11604
6.38,2.12,2.2703,0.0060,0.00000,0.11492
6.62,2.12,2.6338,0.0667,0.00000,0.12841
6.88,2.12,2.7137,0.7763,0.00000,0.12675
7.12,2.12,2.8289,3.6629,0.00000,0.12830
7.38,2.12,2.1055,8.1201,0.00000,0.09480
2.62,2.38,1.9472,0.0117,0.00000,0.09808
2.88,2.38,2.5173,0.0369,0.00000,0.13028
3.12,2.38,2.0243,0.0570,0.00000,0.10820
3.38,2.38,1.9827,0.0365,0.00000,0.10125
3.62,2.38,2.4223,0.0132,0.00000,0.12007
3.88,2.38,2.4526,0.0073,0.00000,0.12108
4.12,2.38,2.5631,0.0056,0.00000,0.12792
4.38,2.38,2.3530,0.0038,0.00000,0.12527
4.62,2.38,2.3409,0.0029,0.00000,0.12438
4.88,2.38,2.4702,0.0030,0.00000,0.12691
5.12,2.38,2.5136,0.0022,0.00000,0.12793
5.38,2.38,2.6872,0.0020,0.00000,0.13279
5.62,2.38,2.5033,0.0022,0.00000,0.11735
5.88,2.38,2.4868,0.0017,0.00000,0.10799
6.12,2.38,2.3063,0.0013,0.00000,0.09809
6.38,2.38,2.3439,0.0044,0.00000,0.09754
6.62,2.38,2.7691,0.1113,0.00000,0.11060
6.88,2.38,2.8308,1.3470,0.00000,0.10884
7.12,2.38,2.8838,6.3751,0.00000,0.10804
7.38,2.38,2.1328,14.1421,0.00000,0.07936
2.62,2.62,2.0430,0.0306,0.00000,0.08332
2.88,2.62,2.6401,0.1000,0.00000,0.10912
