x,y,rho,contact,casualty,pressure
2.62,0.12,0.3089,0.0126,0.00000,0.15056
2.88,0.12,0.5700,0.0170,0.00000,0.26764
3.12,0.12,0.7233,0.0166,0.00000,0.33962
3.38,0.12,0.7009,0.0223,0.00000,0.35248
3.62,0.12,0.7638,0.0299,0.00000,0.37564
3.88,0.12,0.8798,0.0244,0.00000,0.37149
4.12,0.12,0.9077,0.0155,0.00000,0.33027
4.38,0.12,0.9760,0.0111,0.00000,0.32357
4.62,0.12,1.1019,0.0081,0.00000,0.33566
4.88,0.12,1.1495,0.0085,0.00000,0.32376
5.12,0.12,1.1453,0.0127,0.00000,0.30569
5.38,0.12,1.1911,0.0152,0.00000,0.29589
5.62,0.12,1.2420,0.0135,0.00000,0.29013
5.88,0.12,1.2229,0.0153,0.00000,0.28074
6.12,0.12,1.2412,0.0201,0.00000,0.28872
6.38,0.12,1.2712,0.0229,0.00000,0.29265
6.62,0.12,1.2188,0.0801,0.00000,0.27230
6.88,0.12,1.1975,0.7501,0.00000,0.27272
7.12,0.12,1.0128,3.4905,0.00000,0.25495
7.38,0.12,0.6122,7.7244,0.00000,0.16949
2.62,0.38,0.6272,0.0227,0.00000,0.30845
2.88,0.38,1.1790,0.0354,0.00000,0.56279
3.12,0.38,1.4973,0.0468,0.00000,0.71437
3.38,0.38,1.3748,0.0648,0.00000,0.69410
3.62,0.38,1.3949,0.0719,0.00000,0.69806
3.88,0.38,1.5529,0.0578,0.00000,0.69385
4.12,0.38,1.5106,0.0420,0.00000,0.61031
4.38,0.38,1.4917,0.0295,0.00000,0.55781
4.62,0.38,1.6117,0.0208,0.00000,0.54609
4.88,0.38,1.6527,0.0233,0.00000,0.51251
5.12,0.38,1.6149,0.0328,0.00000,0.47395
5.38,0.38,1.6469,0.0348,0.00000,0.45226
5.62,0.38,1.6839,0.0329,0.00000,0.43615
5.88,0.38,1.6462,0.0373,0.00000,0.41370
6.12,0.38,1.6868,0.0473,0.00000,0.41745
6.38,0.38,1.7123,0.0680,0.00000,0.42080
6.62,0.38,1.5893,0.1817,0.00000,0.38728
6.88,0.38,1.6827,1.3321,0.00000,0.41449
7.12,0.38,1.6334,6.0776,0.00000,0.43400
7.38,0.38,1.0786,13.4275,0.00000,0.30952
2.62,0.62,0.8514,0.0240,0.00000,0.39247
2.88,0.62,1.6041,0.0482,0.00000,0.73856
3.12,0.62,2.0168,0.0912,0.00000,0.94548
3.38,0.62,1.7827,0.1344,0.00000,0.87165
3.62,0.62,1.7439,0.1272,0.00000,0.83441
3.88,0.62,1.9333,0.0979,0.00000,0.84524
4.12,0.62,1.8671,0.0805,0.00000,0.75514
4.38,0.62,1.7819,0.0588,0.00000,0.66298
4.62,0.62,1.8501,0.0397,0.00000,0.62148
4.88,0.62,1.8711,0.0395,0.00000,0.57929
5.12,0.62,1.8285,0.0502,0.00000,0.53508
5.38,0.62,1.8449,0.0504,0.00000,0.50278
5.62,0.62,1.8764,0.0514,0.00000,0.47655
5.88,0.62,1.8448,0.0602,0.00000,0.44602
6.12,0.62,1.8832,0.0771,0.00000,0.43885
6.38,0.62,1.8931,0.1195,0.00000,0.43864
6.62,0.62,1.6695,0.2556,0.00000,0.39845
6.88,0.62,1.8417,1.4451,0.00000,0.44223
7.12,0.62,2.0274,6.4164,0.00000,0.49932
7.38,0.62,1.4445,14.1430,0.00000,0.37191
2.62,0.88,0.9313,0.0157,0.00000,0.32882
2.88,0.88,1.6407,0.0438,0.00000,0.62324
3.12,0.88,1.9378,0.1093,0.00000,0.80197
3.38,0.88,1.7221,0.1682,0.00000,0.74090
3.62,0.88,1.7492,0.1463,0.00000,0.70892
3.88,0.88,1.9018,0.1076,0.00000,0.72125
4.12,0.88,1.8801,0.0952,0.00000,0.66806
4.38,0.88,1.8700,0.0758,0.00000,0.60536
4.62,0.88,1.8834,0.0540,0.00000,0.55980
4.88,0.88,1.8709,0.0463,0.00000,0.51674
5.12,0.88,1.8824,0.0489,0.00000,0.48213
5.38,0.88,1.9000,0.0490,0.00000,0.45080
5.62,0.88,1.9386,0.0500,0.00000,0.42462
5.88,0.88,1.9444,0.0497,0.00000,0.39498
6.12,0.88,1.9546,0.0603,0.00000,0.36865
6.38,0.88,1.9906,0.1030,0.00000,0.36345
6.62,0.88,1.7224,0.2127,0.00000,0.33074
6.88,0.88,1.8469,1.0362,0.00000,0.36098
7.12,0.88,2.1761,4.4762,0.00000,0.41686
7.38,0.88,1.6306,9.8351,0.00000,0.31468
2.62,1.12,1.1509,0.0093,0.00000,0.25660
2.88,1.12,1.8120,0.0314,0.00000,0.45538
3.12,1.12,1.9045,0.0832,0.00000,0.56077
3.38,1.12,1.7505,0.1236,0.00000,0.54644
3.62,1.12,1.9327,0.1009,0.00000,0.56213
3.88,1.12,1.9963,0.0724,0.00000,0.56473
4.12,1.12,1.9714,0.0665,0.00000,0.53816
4.38,1.12,2.0611,0.0602,0.00000,0.52486
4.62,1.12,2.0603,0.0534,0.00000,0.49306
4.88,1.12,2.0218,0.0480,0.00000,0.44925
5.12,1.12,2.0666,0.0434,0.00000,0.42279
5.38,1.12,2.0716,0.0418,0.00000,0.39893
5.62,1.12,2.1109,0.0394,0.00000,0.37757
5.88,1.12,2.1576,0.0293,0.00000,0.35380
6.12,1.12,2.0883,0.0300,0.00000,0.31365
6.38,1.12,2.1505,0.0663,0.00000,0.30370
6.62,1.12,1.9674,0.1870,0.00000,0.28362
6.88,1.12,2.0422,0.7735,0.00000,0.29824
7.12,1.12,2.3877,2.9678,0.00000,0.33760
7.38,1.12,1.8150,6.3890,0.00000,0.25362
2.62,1.38,1.4498,0.0076,0.00000,0.22329
2.88,1.38,2.1071,0.0254,0.00000,0.35659
3.12,1.38,1.9952,0.0557,0.00000,0.39641
3.38,1.38,1.8621,0.0685,0.00000,0.40071
3.62,1.38,2.1764,0.0514,0.00000,0.44707
3.88,1.38,2.1651,0.0380,0.00000,0.44441
4.12,1.38,2.0953,0.0352,0.00000,0.42540
4.38,1.38,2.1865,0.0372,0.00000,0.43109
4.62,1.38,2.1919,0.0422,0.00000,0.41600
4.88,1.38,2.1704,0.0412,0.00000,0.38368
5.12,1.38,2.2158,0.0350,0.00000,0.36351
5.38,1.38,2.2122,0.0321,0.00000,0.34467
5.62,1.38,2.2370,0.0276,0.00000,0.32239
5.88,1.38,2.3182,0.0190,0.00000,0.30678
6.12,1.38,2.1472,0.0207,0.00000,0.26806
6.38,1.38,2.1912,0.0842,0.00000,0.25624
6.62,1.38,2.1912,0.3529,0.00000,0.24920
6.88,1.38,2.2538,1.0707,0.00000,0.25481
7.12,1.38,2.5286,3.0812,0.00000,0.27837
7.38,1.38,1.9133,6.2379,0.00000,0.20817
2.62,1.62,1.6525,0.0086,0.00000,0.20354
2.88,1.62,2.2711,0.0251,0.00000,0.29755
3.12,1.62,1.9839,0.0433,0.00000,0.29357
3.38,1.62,1.8770,0.0402,0.00000,0.29529
3.62,1.62,2.2712,0.0286,0.00000,0.34854
3.88,1.62,2.2443,0.0246,0.00000,0.34794
4.12,1.62,2.2128,0.0227,0.00000,0.33650
4.38,1.62,2.2528,0.0257,0.00000,0.33944
4.62,1.62,2.2462,0.0323,0.00000,0.33161
4.88,1.62,2.2658,0.0326,0.00000,0.31538
5.12,1.62,2.3145,0.0264,0.00000,0.30134
5.38,1.62,2.3421,0.0230,0.00000,0.28674
5.62,1.62,2.3146,0.0201,0.00000,0.26351
5.88,1.62,2.3929,0.0153,0.00000,0.25484
6.12,1.62,2.1848,0.0192,0.00000,0.22488
6.38,1.62,2.2178,0.1078,0.00000,0.21402
6.62,1.62,2.4031,0.5000,0.00000,0.21944
6.88,1.62,2.4580,1.4368,0.00000,0.22095
7.12,1.62,2.6319,3.8324,0.00000,0.23250
7.38,1.62,1.9707,7.6044,0.00000,0.17260
2.62,1.88,1.8510,0.0081,0.00000,0.18649
2.88,1.88,2.4538,0.0191,0.00000,0.25656
3.12,1.88,2.0408,0.0291,0.00000,0.22992
3.38,1.88,1.9577,0.0256,0.00000,0.22689
3.62,1.88,2.3718,0.0175,0.00000,0.27296
3.88,1.88,2.3431,0.0141,0.00000,0.27425
4.12,1.88,2.3832,0.0140,0.00000,0.27567
4.38,1.88,2.3439,0.0181,0.00000,0.27528
4.62,1.88,2.3272,0.0232,0.00000,0.26694
4.88,1.88,2.3936,0.0248,0.00000,0.25905
5.12,1.88,2.4281,0.0203,0.00000,0.25067
5.38,1.88,2.4998,0.0165,0.00000,0.24589
5.62,1.88,2.3962,0.0152,0.00000,0.22274
5.88,1.88,2.4324,0.0124,0.00000,0.21057
6.12,1.88,2.2589,0.0139,0.00000,0.18713
6.38,1.88,2.2955,0.0654,0.00000,0.17841
6.62,1.88,2.6006,0.3264,0.00000,0.19095
6.88,1.88,2.6644,1.2297,0.00000,0.19221
7.12,1.88,2.7767,4.0661,0.00000,0.19830
7.38,1.88,2.0641,8.4870,0.00000,0.14656
2.62,2.12,1.9953,0.0050,0.00000,0.16419
2.88,2.12,2.6062,0.0101,0.00000,0.21851
3.12,2.12,2.1467,0.0162,0.00000,0.18604
3.38,2.12,2.0745,0.0181,0.00000,0.18010
3.62,2.12,2.4357,0.0120,0.00000,0.21155
3.88,2.12,2.4129,0.0063,0.00000,0.21302
4.12,2.12,2.5083,0.0068,0.00000,0.22484
4.38,2.12,2.3810,0.0115,0.00000,0.22340
4.62,2.12,2.3779,0.0156,0.00000,0.21781
4.88,2.12,2.4892,0.0173,0.00000,0.21571
5.12,2.12,2.4914,0.0148,0.00000,0.21084
5.38,2.12,2.5934,0.0127,0.00000,0.21440
5.62,2.12,2.4453,0.0123,0.00000,0.19252
5.88,2.12,2.4520,0.0100,0.00000,0.17536
6.12,2.12,2.3459,0.0091,0.00000,0.15756
6.38,2.12,2.3821,0.0196,0.00000,0.15166
6.62,2.12,2.7358,0.0983,0.00000,0.16604
6.88,2.12,2.7930,0.5533,0.00000,0.16589
7.12,2.12,2.8604,2.2199,0.00000,0.16818
7.38,2.12,2.1166,4.8019,0.00000,0.12397
2.62,2.38,2.0465,0.0023,0.00000,0.14120
2.88,2.38,2.6697,0.0046,0.00000,0.18558
3.12,2.38,2.2458,0.0083,0.00000,0.15607
3.38,2.38,2.1843,0.0108,0.00000,0.14929
3.62,2.38,2.4332,0.0076,0.00000,0.16849
3.88,2.38,2.4423,0.0042,0.00000,0.16913
4.12,2.38,2.6094,0.0074,0.00000,0.18079
4.38,2.38,2.4358,0.0131,0.00000,0.17555
4.62,2.38,2.4341,0.0141,0.00000,0.17544
4.88,2.38,2.5402,0.0151,0.00000,0.18031
