x,y,rho,contact,casualty,pressure
2.62,0.12,0.4188,0.0024,0.00000,0.12456
2.88,0.12,0.8149,0.0037,0.00000,0.20487
3.12,0.12,1.0555,0.0044,0.00000,0.23532
3.38,0.12,0.9664,0.0056,0.00000,0.24414
3.62,0.12,0.9154,0.0073,0.00000,0.28418
3.88,0.12,0.8676,0.0072,0.00000,0.29542
4.12,0.12,0.8099,0.0062,0.00000,0.30068
4.38,0.12,0.8303,0.0068,0.00000,0.32081
4.62,0.12,0.8073,0.0072,0.00000,0.30651
4.88,0.12,0.7734,0.0067,0.00000,0.28799
5.12,0.12,0.7849,0.0053,0.00000,0.28662
5.38,0.12,0.8101,0.0045,0.00000,0.28440
5.62,0.12,0.8072,0.0051,0.00000,0.26610
5.88,0.12,0.7965,0.0061,0.00000,0.25755
6.12,0.12,0.8692,0.0062,0.00000,0.29756
6.38,0.12,0.8979,0.0084,0.00000,0.31833
6.62,0.12,0.8907,0.0116,0.00000,0.28321
6.88,0.12,0.9367,0.0117,0.00000,0.25425
7.12,0.12,0.7397,0.0085,0.00000,0.20214
7.38,0.12,0.3962,0.0046,0.00000,0.11695
2.62,0.38,0.8042,0.0088,0.00000,0.23604
2.88,0.38,1.4206,0.0138,0.00000,0.37460
3.12,0.38,1.6707,0.0149,0.00000,0.41205
3.38,0.38,1.5067,0.0161,0.00000,0.42795
3.62,0.38,1.5457,0.0208,0.00000,0.51565
3.88,0.38,1.5372,0.0212,0.00000,0.54306
4.12,0.38,1.4536,0.0193,0.00000,0.54591
4.38,0.38,1.5118,0.0218,0.00000,0.58059
4.62,0.38,1.5058,0.0267,0.00000,0.56809
4.88,0.38,1.4545,0.0278,0.00000,0.54285
5.12,0.38,1.4689,0.0229,0.00000,0.53391
5.38,0.38,1.5173,0.0190,0.00000,0.52362
5.62,0.38,1.4967,0.0177,0.00000,0.49506
5.88,0.38,1.4430,0.0174,0.00000,0.48227
6.12,0.38,1.5570,0.0189,0.00000,0.54048
6.38,0.38,1.5664,0.0295,0.00000,0.56235
6.62,0.38,1.4793,0.0394,0.00000,0.49318
6.88,0.38,1.6063,0.0329,0.00000,0.45947
7.12,0.38,1.3906,0.0196,0.00000,0.39044
7.38,0.38,0.8072,0.0095,0.00000,0.23648
2.62,0.62,1.1796,0.0195,0.00000,0.30156
2.88,0.62,1.8689,0.0320,0.00000,0.45862
3.12,0.62,1.9366,0.0347,0.00000,0.47558
3.38,0.62,1.7207,0.0329,0.00000,0.48910
3.62,0.62,1.9131,0.0397,0.00000,0.60509
3.88,0.62,1.9292,0.0430,0.00000,0.63816
4.12,0.62,1.8265,0.0396,0.00000,0.63230
4.38,0.62,1.9146,0.0395,0.00000,0.66726
4.62,0.62,1.9275,0.0471,0.00000,0.66779
4.88,0.62,1.8721,0.0519,0.00000,0.65134
5.12,0.62,1.8712,0.0454,0.00000,0.63918
5.38,0.62,1.9254,0.0409,0.00000,0.62572
5.62,0.62,1.9034,0.0399,0.00000,0.59832
5.88,0.62,1.8119,0.0362,0.00000,0.57950
6.12,0.62,1.9393,0.0367,0.00000,0.62079
6.38,0.62,1.9343,0.0570,0.00000,0.62634
6.62,0.62,1.7347,0.0741,0.00000,0.54114
6.88,0.62,1.9502,0.0570,0.00000,0.53350
7.12,0.62,1.8974,0.0315,0.00000,0.49680
7.38,0.62,1.2075,0.0155,0.00000,0.31854
2.62,0.88,1.4479,0.0307,0.00000,0.30263
2.88,0.88,2.0616,0.0548,0.00000,0.43483
3.12,0.88,1.8574,0.0644,0.00000,0.41336
3.38,0.88,1.6694,0.0551,0.00000,0.41517
3.62,0.88,1.9886,0.0541,0.00000,0.51835
3.88,0.88,1.9573,0.0572,0.00000,0.53440
4.12,0.88,1.8655,0.0508,0.00000,0.52966
4.38,0.88,1.9374,0.0415,0.00000,0.55911
4.62,0.88,1.9186,0.0464,0.00000,0.56383
4.88,0.88,1.8952,0.0561,0.00000,0.55754
5.12,0.88,1.8807,0.0548,0.00000,0.55017
5.38,0.88,1.9062,0.0568,0.00000,0.54750
5.62,0.88,1.9323,0.0623,0.00000,0.53959
5.88,0.88,1.8463,0.0573,0.00000,0.51360
6.12,0.88,1.9408,0.0504,0.00000,0.52328
6.38,0.88,1.9796,0.0626,0.00000,0.52448
6.62,0.88,1.6759,0.0757,0.00000,0.44606
6.88,0.88,1.8617,0.0610,0.00000,0.45475
7.12,0.88,2.0507,0.0393,0.00000,0.46553
7.38,0.88,1.4357,0.0221,0.00000,0.31787
2.62,1.12,1.7156,0.0369,0.00000,0.29783
2.88,1.12,2.2999,0.0678,0.00000,0.40807
3.12,1.12,1.9178,0.0824,0.00000,0.36146
3.38,1.12,1.7906,0.0693,0.00000,0.35810
3.62,1.12,2.1749,0.0621,0.00000,0.44032
3.88,1.12,2.0850,0.0613,0.00000,0.44072
4.12,1.12,2.0455,0.0485,0.00000,0.44512
4.38,1.12,2.0733,0.0351,0.00000,0.46421
4.62,1.12,1.9976,0.0421,0.00000,0.46080
4.88,1.12,2.0331,0.0557,0.00000,0.46308
5.12,1.12,2.0294,0.0574,0.00000,0.46480
5.38,1.12,2.0052,0.0629,0.00000,0.47377
5.62,1.12,2.0794,0.0715,0.00000,0.48657
5.88,1.12,2.0297,0.0675,0.00000,0.46140
6.12,1.12,2.0657,0.0548,0.00000,0.45223
6.38,1.12,2.1590,0.0504,0.00000,0.45976
6.62,1.12,1.7927,0.0575,0.00000,0.39002
6.88,1.12,1.9099,0.0598,0.00000,0.39363
7.12,1.12,2.2686,0.0472,0.00000,0.42784
7.38,1.12,1.6877,0.0270,0.00000,0.30645
2.62,1.38,1.8817,0.0303,0.00000,0.27279
2.88,1.38,2.4697,0.0505,0.00000,0.36450
3.12,1.38,2.0310,0.0570,0.00000,0.31399
3.38,1.38,1.9501,0.0516,0.00000,0.30916
3.62,1.38,2.3188,0.0556,0.00000,0.36727
3.88,1.38,2.2256,0.0582,0.00000,0.36747
4.12,1.38,2.2643,0.0418,0.00000,0.38117
4.38,1.38,2.2457,0.0281,0.00000,0.38502
4.62,1.38,2.1544,0.0348,0.00000,0.37699
4.88,1.38,2.2175,0.0432,0.00000,0.38950
5.12,1.38,2.2193,0.0421,0.00000,0.39833
5.38,1.38,2.1614,0.0477,0.00000,0.40146
5.62,1.38,2.2445,0.0571,0.00000,0.41646
5.88,1.38,2.2585,0.0555,0.00000,0.40623
6.12,1.38,2.2159,0.0434,0.00000,0.38708
