x,y,rho,contact,casualty,pressure
2.62,0.12,0.3813,0.0027,0.00000,0.44750
2.88,0.12,0.7709,0.0034,0.00000,0.80879
3.12,0.12,1.1283,0.0027,0.00000,1.03209
3.38,0.12,1.2088,0.0019,0.00000,0.98547
3.62,0.12,1.2010,0.0014,0.00000,0.91760
3.88,0.12,1.2715,0.0012,0.00000,0.92134
4.12,0.12,1.2882,0.0011,0.00000,0.85009
4.38,0.12,1.2539,0.0018,0.00000,0.73051
4.62,0.12,1.2690,0.0026,0.00000,0.66571
4.88,0.12,1.2862,0.0023,0.00000,0.65177
5.12,0.12,1.2616,0.0026,0.00000,0.62704
5.38,0.12,1.2580,0.0041,0.00000,0.60802
5.62,0.12,1.2811,0.0074,0.00000,0.59119
5.88,0.12,1.2745,0.0117,0.00000,0.54552
6.12,0.12,1.2971,0.0161,0.00000,0.52063
6.38,0.12,1.3247,0.0306,0.00000,0.53948
6.62,0.12,1.2869,0.1609,0.00000,0.54886
6.88,0.12,1.3151,1.5665,0.00000,0.57849
7.12,0.12,1.1357,7.2862,0.00000,0.53331
7.38,0.12,0.6865,16.1276,0.00000,0.34260
2.62,0.38,0.6147,0.0110,0.00000,0.65178
2.88,0.38,1.1771,0.0137,0.00000,1.12572
3.12,0.38,1.5699,0.0087,0.00000,1.33115
3.38,0.38,1.5004,0.0034,0.00000,1.15924
3.62,0.38,1.4336,0.0021,0.00000,1.02304
3.88,0.38,1.5738,0.0026,0.00000,1.02109
4.12,0.38,1.6004,0.0028,0.00000,0.93219
4.38,0.38,1.5349,0.0031,0.00000,0.78445
4.62,0.38,1.5678,0.0037,0.00000,0.70974
4.88,0.38,1.6076,0.0031,0.00000,0.69280
5.12,0.38,1.5836,0.0036,0.00000,0.65904
5.38,0.38,1.5846,0.0058,0.00000,0.62368
5.62,0.38,1.6107,0.0112,0.00000,0.58812
5.88,0.38,1.5907,0.0179,0.00000,0.54254
6.12,0.38,1.6379,0.0242,0.00000,0.52821
6.38,0.38,1.6623,0.0423,0.00000,0.53930
6.62,0.38,1.5315,0.1363,0.00000,0.51421
6.88,0.38,1.6413,1.1224,0.00000,0.53344
7.12,0.38,1.6045,5.1680,0.00000,0.52098
7.38,0.38,1.0531,11.4264,0.00000,0.35034
2.62,0.62,0.6742,0.0185,0.00000,0.57258
2.88,0.62,1.3149,0.0237,0.00000,1.01324
3.12,0.62,1.7271,0.0156,0.00000,1.20012
3.38,0.62,1.5435,0.0057,0.00000,0.98451
3.62,0.62,1.4342,0.0035,0.00000,0.81915
3.88,0.62,1.6290,0.0050,0.00000,0.82518
4.12,0.62,1.6737,0.0048,0.00000,0.76172
4.38,0.62,1.6073,0.0033,0.00000,0.63800
