x,y,rho,contact,casualty,pressure
2.62,0.12,0.3098,0.0070,0.00000,0.17338
2.88,0.12,0.5716,0.0118,0.00000,0.31791
3.12,0.12,0.7416,0.0152,0.00000,0.41004
3.38,0.12,0.7556,0.0180,0.00000,0.42086
3.62,0.12,0.8475,0.0228,0.00000,0.46626
3.88,0.12,0.9906,0.0288,0.00000,0.50142
4.12,0.12,1.0155,0.0312,0.00000,0.45652
4.38,0.12,1.0435,0.0285,0.00000,0.41416
4.62,0.12,1.1468,0.0196,0.00000,0.40504
4.88,0.12,1.1834,0.0153,0.00000,0.38307
5.12,0.12,1.1702,0.0175,0.00000,0.36029
5.38,0.12,1.2093,0.0192,0.00000,0.36623
5.62,0.12,1.2577,0.0215,0.00000,0.37759
5.88,0.12,1.2483,0.0249,0.00000,0.36879
6.12,0.12,1.2777,0.0299,0.00000,0.36664
6.38,0.12,1.3010,0.0502,0.00000,0.38015
6.62,0.12,1.2226,0.2855,0.00000,0.38032
6.88,0.12,1.2013,2.8504,0.00000,0.42023
7.12,0.12,1.0150,13.3325,0.00000,0.41478
7.38,0.12,0.6110,29.5477,0.00000,0.28388
2.62,0.38,0.6149,0.0114,0.00000,0.34327
2.88,0.38,1.1602,0.0223,0.00000,0.64632
3.12,0.38,1.4994,0.0372,0.00000,0.83676
3.38,0.38,1.4114,0.0508,0.00000,0.79961
3.62,0.38,1.4290,0.0578,0.00000,0.80654
3.88,0.38,1.5998,0.0646,0.00000,0.84796
4.12,0.38,1.5742,0.0709,0.00000,0.76079
4.38,0.38,1.5265,0.0658,0.00000,0.65424
4.62,0.38,1.6148,0.0461,0.00000,0.61750
4.88,0.38,1.6398,0.0353,0.00000,0.58406
5.12,0.38,1.6031,0.0351,0.00000,0.54137
5.38,0.38,1.6400,0.0382,0.00000,0.53353
5.62,0.38,1.6833,0.0454,0.00000,0.53700
5.88,0.38,1.6474,0.0534,0.00000,0.51344
6.12,0.38,1.6817,0.0625,0.00000,0.50757
6.38,0.38,1.7081,0.0954,0.00000,0.53038
6.62,0.38,1.5982,0.3060,0.00000,0.52989
6.88,0.38,1.6986,2.4300,0.00000,0.61376
7.12,0.38,1.6223,11.1651,0.00000,0.65669
7.38,0.38,1.0591,24.6989,0.00000,0.47339
2.62,0.62,0.8041,0.0101,0.00000,0.41591
2.88,0.62,1.5416,0.0253,0.00000,0.80620
3.12,0.62,1.9842,0.0552,0.00000,1.05570
3.38,0.62,1.7736,0.0851,0.00000,0.96031
3.62,0.62,1.6974,0.0917,0.00000,0.89714
3.88,0.62,1.8851,0.0931,0.00000,0.93546
4.12,0.62,1.8532,0.1030,0.00000,0.85592
4.38,0.62,1.7674,0.0989,0.00000,0.73421
4.62,0.62,1.8214,0.0753,0.00000,0.68303
4.88,0.62,1.8359,0.0587,0.00000,0.64501
5.12,0.62,1.8067,0.0481,0.00000,0.58697
5.38,0.62,1.8255,0.0491,0.00000,0.55564
5.62,0.62,1.8489,0.0613,0.00000,0.54669
5.88,0.62,1.8136,0.0733,0.00000,0.52277
6.12,0.62,1.8449,0.0841,0.00000,0.52112
6.38,0.62,1.8585,0.1179,0.00000,0.54830
6.62,0.62,1.6688,0.2996,0.00000,0.53735
6.88,0.62,1.8429,2.0727,0.00000,0.61962
7.12,0.62,1.9843,9.3990,0.00000,0.69109
7.38,0.62,1.3985,20.7574,0.00000,0.51378
2.62,0.88,0.8368,0.0051,0.00000,0.32639
2.88,0.88,1.5275,0.0174,0.00000,0.63280
3.12,0.88,1.8781,0.0467,0.00000,0.83063
3.38,0.88,1.6896,0.0786,0.00000,0.76110
3.62,0.88,1.6841,0.0864,0.00000,0.71370
3.88,0.88,1.8409,0.0856,0.00000,0.74515
4.12,0.88,1.8214,0.0931,0.00000,0.70347
4.38,0.88,1.8018,0.0933,0.00000,0.63394
4.62,0.88,1.8424,0.0798,0.00000,0.59258
4.88,0.88,1.8458,0.0644,0.00000,0.55019
5.12,0.88,1.8628,0.0442,0.00000,0.49900
5.38,0.88,1.8645,0.0396,0.00000,0.46074
5.62,0.88,1.8777,0.0505,0.00000,0.44455
5.88,0.88,1.8980,0.0639,0.00000,0.43458
6.12,0.88,1.9264,0.0756,0.00000,0.43631
6.38,0.88,1.9638,0.0927,0.00000,0.45760
6.62,0.88,1.7116,0.2499,0.00000,0.43242
