x,y,rho,contact,casualty,pressure
2.62,0.12,0.3109,0.0087,0.00000,0.17321
2.88,0.12,0.5588,0.0112,0.00000,0.30027
3.12,0.12,0.7044,0.0081,0.00000,0.36800
3.38,0.12,0.7074,0.0060,0.00000,0.37384
3.62,0.12,0.8044,0.0074,0.00000,0.41505
3.88,0.12,0.9633,0.0099,0.00000,0.44678
4.12,0.12,1.0013,0.0157,0.00000,0.40833
4.38,0.12,1.0356,0.0186,0.00000,0.36944
4.62,0.12,1.1511,0.0194,0.00000,0.35995
4.88,0.12,1.2112,0.0299,0.00000,0.35450
5.12,0.12,1.1917,0.0353,0.00000,0.35065
5.38,0.12,1.1951,0.0222,0.00000,0.33028
5.62,0.12,1.2161,0.0097,0.00000,0.30639
5.88,0.12,1.1916,0.0079,0.00000,0.29645
6.12,0.12,1.2320,0.0119,0.00000,0.31562
6.38,0.12,1.2818,0.0232,0.00000,0.33511
6.62,0.12,1.2075,0.0964,0.00000,0.32758
6.88,0.12,1.2038,0.8442,0.00000,0.34741
7.12,0.12,1.0428,3.8978,0.00000,0.33835
7.38,0.12,0.6343,8.6236,0.00000,0.22742
2.62,0.38,0.6233,0.0151,0.00000,0.33331
2.88,0.38,1.1595,0.0214,0.00000,0.60190
3.12,0.38,1.4770,0.0218,0.00000,0.75498
3.38,0.38,1.3776,0.0233,0.00000,0.72655
3.62,0.38,1.3968,0.0243,0.00000,0.74273
3.88,0.38,1.5853,0.0224,0.00000,0.77638
4.12,0.38,1.5792,0.0262,0.00000,0.69358
4.38,0.38,1.5301,0.0281,0.00000,0.59418
4.62,0.38,1.6221,0.0253,0.00000,0.54915
4.88,0.38,1.6705,0.0295,0.00000,0.51556
5.12,0.38,1.6242,0.0301,0.00000,0.49001
5.38,0.38,1.6357,0.0225,0.00000,0.46181
5.62,0.38,1.6846,0.0167,0.00000,0.42902
5.88,0.38,1.6423,0.0176,0.00000,0.40909
6.12,0.38,1.6706,0.0250,0.00000,0.43460
6.38,0.38,1.7176,0.0478,0.00000,0.46836
6.62,0.38,1.6040,0.1903,0.00000,0.45794
6.88,0.38,1.7027,1.6209,0.00000,0.49839
7.12,0.38,1.6400,7.4671,0.00000,0.51334
7.38,0.38,1.0712,16.5171,0.00000,0.35729
2.62,0.62,0.8201,0.0147,0.00000,0.39368
2.88,0.62,1.5608,0.0272,0.00000,0.74365
3.12,0.62,1.9969,0.0479,0.00000,0.95774
3.38,0.62,1.7801,0.0705,0.00000,0.88437
3.62,0.62,1.6970,0.0657,0.00000,0.84802
3.88,0.62,1.8866,0.0428,0.00000,0.88237
4.12,0.62,1.8686,0.0322,0.00000,0.79877
4.38,0.62,1.7800,0.0285,0.00000,0.67352
4.62,0.62,1.8331,0.0217,0.00000,0.60513
4.88,0.62,1.8620,0.0202,0.00000,0.55439
5.12,0.62,1.8141,0.0213,0.00000,0.50871
