x,y,rho,contact,casualty,pressure
2.62,0.12,0.2406,0.0000,0.00000,0.13150
2.88,0.12,0.4384,0.0000,0.00000,0.22734
3.12,0.12,0.5631,0.0000,0.00000,0.26419
3.38,0.12,0.5387,0.0000,0.00000,0.22793
3.62,0.12,0.5147,0.0000,0.00000,0.22187
3.88,0.12,0.5626,0.0000,0.00000,0.25060
4.12,0.12,0.5772,0.0000,0.00000,0.25182
4.38,0.12,0.5382,0.0000,0.00000,0.23287
4.62,0.12,0.5344,0.0000,0.00000,0.23451
4.88,0.12,0.5615,0.0000,0.00000,0.24707
5.12,0.12,0.5574,0.0000,0.00000,0.24239
5.38,0.12,0.5422,0.0000,0.00000,0.23728
5.62,0.12,0.5540,0.0000,0.00000,0.24676
5.88,0.12,0.5679,0.0003,0.00000,0.25441
6.12,0.12,0.5745,0.0017,0.00000,0.26666
6.38,0.12,0.5776,0.0046,0.00000,0.28631
6.62,0.12,0.5721,0.0167,0.00000,0.30722
6.88,0.12,0.5925,0.1343,0.00000,0.35705
7.12,0.12,0.5282,0.5989,0.00000,0.34627
7.38,0.12,0.3303,1.3057,0.00000,0.22459
2.62,0.38,0.4638,0.0000,0.00000,0.23567
2.88,0.38,0.8836,0.0000,0.00000,0.42509
3.12,0.38,1.1945,0.0000,0.00000,0.51622
3.38,0.38,1.1584,0.0000,0.00000,0.44358
3.62,0.38,1.0510,0.0000,0.00000,0.40631
3.88,0.38,1.1241,0.0000,0.00000,0.45473
4.12,0.38,1.1928,0.0000,0.00000,0.46982
4.38,0.38,1.1253,0.0000,0.00000,0.43513
4.62,0.38,1.0902,0.0000,0.00000,0.43077
4.88,0.38,1.1443,0.0000,0.00000,0.45815
5.12,0.38,1.1525,0.0000,0.00000,0.45744
5.38,0.38,1.1174,0.0000,0.00000,0.44857
5.62,0.38,1.1229,0.0000,0.00000,0.46225
5.88,0.38,1.1438,0.0005,0.00000,0.47644
6.12,0.38,1.1656,0.0027,0.00000,0.50782
6.38,0.38,1.1638,0.0079,0.00000,0.54602
6.62,0.38,1.1469,0.0255,0.00000,0.58365
6.88,0.38,1.2236,0.1850,0.00000,0.69277
7.12,0.38,1.1119,0.8172,0.00000,0.68044
7.38,0.38,0.6966,1.7801,0.00000,0.44203
2.62,0.62,0.5267,0.0000,0.00000,0.24111
2.88,0.62,1.0870,0.0000,0.00000,0.47067
3.12,0.62,1.5977,0.0000,0.00000,0.62077
3.38,0.62,1.6035,0.0000,0.00000,0.54512
3.62,0.62,1.3809,0.0000,0.00000,0.46117
3.88,0.62,1.4225,0.0000,0.00000,0.50166
4.12,0.62,1.5686,0.0000,0.00000,0.53967
4.38,0.62,1.5141,0.0000,0.00000,0.50471
4.62,0.62,1.4305,0.0000,0.00000,0.48732
4.88,0.62,1.4925,0.0000,0.00000,0.52373
5.12,0.62,1.5311,0.0000,0.00000,0.53863
5.38,0.62,1.4901,0.0000,0.00000,0.53303
5.62,0.62,1.4773,0.0000,0.00000,0.54517
5.88,0.62,1.4975,0.0003,0.00000,0.56416
6.12,0.62,1.5452,0.0022,0.00000,0.61506
6.38,0.62,1.5297,0.0073,0.00000,0.65804
6.62,0.62,1.4979,0.0197,0.00000,0.69324
6.88,0.62,1.6528,0.1141,0.00000,0.83792
7.12,0.62,1.5261,0.4919,0.00000,0.83159
7.38,0.62,0.9535,1.0692,0.00000,0.53989
2.62,0.88,0.3424,0.0000,0.00000,0.13688
2.88,0.88,0.8119,0.0000,0.00000,0.30820
3.12,0.88,1.3538,0.0000,0.00000,0.46959
3.38,0.88,1.4572,0.0000,0.00000,0.44958
3.62,0.88,1.2251,0.0000,0.00000,0.35845
3.88,0.88,1.1890,0.0000,0.00000,0.36172
4.12,0.88,1.3469,0.0000,0.00000,0.40437
4.38,0.88,1.3551,0.0000,0.00000,0.39092
4.62,0.88,1.2623,0.0000,0.00000,0.36906
4.88,0.88,1.2912,0.0000,0.00000,0.39610
5.12,0.88,1.3469,0.0000,0.00000,0.42179
5.38,0.88,1.3341,0.0000,0.00000,0.42621
5.62,0.88,1.3143,0.0000,0.00000,0.43476
5.88,0.88,1.3253,0.0001,0.00000,0.45152
6.12,0.88,1.3861,0.0008,0.00000,0.49843
6.38,0.88,1.3527,0.0032,0.00000,0.52008
6.62,0.88,1.3104,0.0070,0.00000,0.53140
6.88,0.88,1.4997,0.0273,0.00000,0.65099
7.12,0.88,1.4054,0.1106,0.00000,0.65036
7.38,0.88,0.8743,0.2389,0.00000,0.42063
2.62,1.12,0.1639,0.0000,0.00000,0.05281
2.88,1.12,0.4717,0.0000,0.00000,0.14825
3.12,1.12,0.9128,0.0000,0.00000,0.27467
3.38,1.12,1.0913,0.0000,0.00000,0.30521
3.62,1.12,0.9543,0.0000,0.00000,0.24626
3.88,1.12,0.8753,0.0000,0.00000,0.22279
4.12,1.12,0.9861,0.0000,0.00000,0.25182
4.38,1.12,1.0492,0.0000,0.00000,0.26047
4.62,1.12,0.9919,0.0000,0.00000,0.24717
4.88,1.12,0.9830,0.0000,0.00000,0.25820
5.12,1.12,1.0302,0.0000,0.00000,0.28026
5.38,1.12,1.0486,0.0000,0.00000,0.29376
5.62,1.12,1.0319,0.0000,0.00000,0.30214
5.88,1.12,1.0339,0.0000,0.00000,0.31226
6.12,1.12,1.0947,0.0001,0.00000,0.34128
6.38,1.12,1.0575,0.0006,0.00000,0.34412
6.62,1.12,1.0127,0.0012,0.00000,0.34322
6.88,1.12,1.1802,0.0027,0.00000,0.42374
7.12,1.12,1.1058,0.0093,0.00000,0.42134
7.38,1.12,0.6806,0.0197,0.00000,0.26977
2.62,1.38,0.0869,0.0000,0.00000,0.01954
2.88,1.38,0.2943,0.0000,0.00000,0.06770
3.12,1.38,0.6436,0.0000,0.00000,0.14921
3.38,1.38,0.8670,0.0000,0.00000,0.19590
3.62,1.38,0.8346,0.0000,0.00000,0.17567
3.88,1.38,0.7530,0.0000,0.00000,0.15012
