x,y,rho,contact,casualty,pressure
2.62,0.12,0.2355,0.0000,0.00000,0.13207
2.88,0.12,0.4342,0.0000,0.00000,0.22979
3.12,0.12,0.5586,0.0000,0.00000,0.26571
3.38,0.12,0.5262,0.0000,0.00000,0.22314
3.62,0.12,0.5051,0.0000,0.00000,0.21805
3.88,0.12,0.5651,0.0000,0.00000,0.25188
4.12,0.12,0.5853,0.0000,0.00000,0.24862
4.38,0.12,0.5485,0.0000,0.00000,0.22673
4.62,0.12,0.5417,0.0000,0.00000,0.23207
4.88,0.12,0.5681,0.0000,0.00000,0.24681
5.12,0.12,0.5641,0.0000,0.00000,0.23916
5.38,0.12,0.5494,0.0000,0.00000,0.23382
5.62,0.12,0.5627,0.0000,0.00000,0.24755
5.88,0.12,0.5703,0.0000,0.00000,0.25690
6.12,0.12,0.5709,0.0004,0.00000,0.26482
6.38,0.12,0.5762,0.0026,0.00000,0.27865
6.62,0.12,0.5657,0.0293,0.00000,0.28846
6.88,0.12,0.5756,0.3169,0.00000,0.32874
7.12,0.12,0.5137,1.4800,0.00000,0.32728
7.38,0.12,0.3235,3.2721,0.00000,0.21794
2.62,0.38,0.4608,0.0000,0.00000,0.23462
2.88,0.38,0.8848,0.0000,0.00000,0.42620
3.12,0.38,1.1938,0.0000,0.00000,0.51682
3.38,0.38,1.1396,0.0000,0.00000,0.43621
3.62,0.38,1.0329,0.0000,0.00000,0.40147
3.88,0.38,1.1218,0.0000,0.00000,0.45772
4.12,0.38,1.1937,0.0000,0.00000,0.46612
4.38,0.38,1.1339,0.0000,0.00000,0.42898
4.62,0.38,1.1028,0.0000,0.00000,0.42936
4.88,0.38,1.1538,0.0000,0.00000,0.45617
5.12,0.38,1.1603,0.0000,0.00000,0.44987
5.38,0.38,1.1330,0.0000,0.00000,0.44232
5.62,0.38,1.1473,0.0000,0.00000,0.46463
5.88,0.38,1.1556,0.0000,0.00000,0.48155
6.12,0.38,1.1678,0.0005,0.00000,0.50552
6.38,0.38,1.1693,0.0036,0.00000,0.53409
6.62,0.38,1.1424,0.0400,0.00000,0.55654
6.88,0.38,1.2063,0.4323,0.00000,0.65599
7.12,0.38,1.0976,2.0178,0.00000,0.65891
7.38,0.38,0.6898,4.4602,0.00000,0.43641
2.62,0.62,0.5298,0.0000,0.00000,0.23775
2.88,0.62,1.0946,0.0000,0.00000,0.46838
3.12,0.62,1.6017,0.0000,0.00000,0.61959
3.38,0.62,1.5903,0.0000,0.00000,0.54046
3.62,0.62,1.3661,0.0000,0.00000,0.46184
3.88,0.62,1.4164,0.0000,0.00000,0.51073
4.12,0.62,1.5573,0.0000,0.00000,0.54498
4.38,0.62,1.5157,0.0000,0.00000,0.51223
4.62,0.62,1.4480,0.0000,0.00000,0.49784
4.88,0.62,1.5015,0.0000,0.00000,0.52622
5.12,0.62,1.5311,0.0000,0.00000,0.53077
5.38,0.62,1.5030,0.0000,0.00000,0.52433
5.62,0.62,1.5060,0.0000,0.00000,0.54349
5.88,0.62,1.5118,0.0000,0.00000,0.56444
6.12,0.62,1.5521,0.0003,0.00000,0.61032
6.38,0.62,1.5422,0.0022,0.00000,0.64692
6.62,0.62,1.4982,0.0243,0.00000,0.67237
6.88,0.62,1.6484,0.2605,0.00000,0.81553
7.12,0.62,1.5273,1.2128,0.00000,0.82262
7.38,0.62,0.9559,2.6784,0.00000,0.54009
2.62,0.88,0.3454,0.0000,0.00000,0.13595
2.88,0.88,0.8142,0.0000,0.00000,0.30962
3.12,0.88,1.3495,0.0000,0.00000,0.47193
3.38,0.88,1.4458,0.0000,0.00000,0.44825
3.62,0.88,1.2201,0.0000,0.00000,0.36367
3.88,0.88,1.1922,0.0000,0.00000,0.37808
4.12,0.88,1.3426,0.0000,0.00000,0.42231
4.38,0.88,1.3594,0.0000,0.00000,0.41201
4.62,0.88,1.2841,0.0000,0.00000,0.39077
4.88,0.88,1.3054,0.0000,0.00000,0.40750
5.12,0.88,1.3471,0.0000,0.00000,0.42108
5.38,0.88,1.3339,0.0000,0.00000,0.41777
5.62,0.88,1.3223,0.0000,0.00000,0.42468
5.88,0.88,1.3280,0.0000,0.00000,0.44383
6.12,0.88,1.3913,0.0001,0.00000,0.49475
6.38,0.88,1.3670,0.0005,0.00000,0.51828
6.62,0.88,1.3131,0.0057,0.00000,0.52504
6.88,0.88,1.4994,0.0592,0.00000,0.64450
